Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
скажи́те / вы́ не про́бовали э́тот /, ка́к ,его́…  ,1961,"кино, нехудожественная",кинодрама,"А вот скажи́те / вы́ не про́бовали э́тот / ка́к его́…   [Григорий Чухрай, Даниил Храбровицкий. Чистое небо, к/ф (1961)] [омонимия не снята]",NOUN,UNKN
Ну что́ ты, как ,ма́ленький / ну́? ,1962,"кино, нехудожественная","кино приключенческое, кинофантастика","Ну что́ ты как ма́ленький / ну́?  [Акиба Гольбурт, Александр Беляев, Александр Ксенофонтов, Алексей Каплер, Владимир Чеботарев, Геннадий Казанский. Человек-амфибия, к/ф (1962)] [омонимия не снята]",NPRO,ADJF
должны́ принести́ сочине́ние на те́му «, Ка́к ,я́ провёл ле́то».,1962,"кино, нехудожественная","кино приключенческое, кинофантастика","О́сенью вы́ все́ должны́ принести́ сочине́ние на те́му « Ка́к я́ провёл ле́то». [Акиба Гольбурт, Александр Беляев, Александр Ксенофонтов, Алексей Каплер, Владимир Чеботарев, Геннадий Казанский. Человек-амфибия, к/ф (1962)] [омонимия не снята]",NOUN,UNKN
должны́ принести́ сочине́ние на те́му «, Ка́к ,я́ провёл ле́то».,1962,"кино, нехудожественная","кино приключенческое, кинофантастика","О́сенью вы́ все́ должны́ принести́ сочине́ние на те́му « Ка́к я́ провёл ле́то». [Акиба Гольбурт, Александр Беляев, Александр Ксенофонтов, Алексей Каплер, Владимир Чеботарев, Геннадий Казанский. Человек-амфибия, к/ф (1962)] [омонимия не снята]",NOUN,UNKN
те́му « Ка́к я́ провёл ле́то»., Ка́к ,я́ провёл ле́то».,1962,"кино, нехудожественная","кино приключенческое, кинофантастика","те́му « Ка́к я́ провёл ле́то». Ка́к я́ провёл ле́то». [Акиба Гольбурт, Александр Беляев, Александр Ксенофонтов, Алексей Каплер, Владимир Чеботарев, Геннадий Казанский. Человек-амфибия, к/ф (1962)] [омонимия не снята]",ADJS,UNKN
Ну опя́ть «, Ка́к ,я́ провёл ле́то»!   ,1962,"кино, нехудожественная","кино приключенческое, кинофантастика","Ну опя́ть « Ка́к я́ провёл ле́то»!    [Акиба Гольбурт, Александр Беляев, Александр Ксенофонтов, Алексей Каплер, Владимир Чеботарев, Геннадий Казанский. Человек-амфибия, к/ф (1962)] [омонимия не снята]",INFN,UNKN
Вы́ да́же называ́ете меня́, как ,дру́г.  ,1962,"кино, нехудожественная","кино приключенческое, кинофантастика","Вы́ да́же называ́ете меня́ как дру́г.   [Акиба Гольбурт, Александр Беляев, Александр Ксенофонтов, Алексей Каплер, Владимир Чеботарев, Геннадий Казанский. Человек-амфибия, к/ф (1962)] [омонимия не снята]",UNKN,NOUN
Ну а ва́с / со́бственно /, ка́к ,изво́лите понима́ть?   ,1982,"кино, нехудожественная",киноповесть,"Ну а ва́с / со́бственно / ка́к изво́лите понима́ть?    [Аркадий Стругацкий, Борис Стругацкий, Константин Бромберг. Чародеи, к/ф (1982)] [омонимия не снята]",ADJS,NOUN
И, ка́к ,это тру́дно / име́ть сынове́й! ,1982,"кино, нехудожественная",киноповесть,"И ка́к это тру́дно / име́ть сынове́й!  [Аркадий Стругацкий, Борис Стругацкий, Константин Бромберг. Чародеи, к/ф (1982)] [омонимия не снята]",CONJ,PRCL
Извини́те /, ка́к ,там мои́ дела́?   ,1982,"кино, нехудожественная",киноповесть,"Извини́те / ка́к там мои́ дела́?    [Аркадий Стругацкий, Борис Стругацкий, Константин Бромберг. Чародеи, к/ф (1982)] [омонимия не снята]",NOUN,ADVB
Ви́тя /, ка́к ,тебе не сты́дно? ,1982,"кино, нехудожественная",киноповесть,"Ви́тя / ка́к тебе не сты́дно?  [Аркадий Стругацкий, Борис Стругацкий, Константин Бромберг. Чародеи, к/ф (1982)] [омонимия не снята]",GRND,NPRO
ты́ ещё хо́чешь бы́ть Гага́риным?, Ка́к ,тебе не сты́дно?   ,1982,"кино, нехудожественная",киноповесть,"ты́ ещё хо́чешь бы́ть Гага́риным? Ка́к тебе не сты́дно?    [Аркадий Стругацкий, Борис Стругацкий, Константин Бромберг. Чародеи, к/ф (1982)] [омонимия не снята]",NOUN,NPRO
А, ка́к ,ты́ его́ называ́л?   ,1981,"кино, нехудожественная","кинокомедия, киномюзикл","А ка́к ты́ его́ называ́л?    [Александр Козак, Александр Полынников, Виктор Макаров. Берегите женщин, к/ф (1981)] [омонимия не снята]",CONJ,UNKN
Ну, ка́к ,ты́ мо́жешь его́ по́мнить? ,1981,"кино, нехудожественная","кинокомедия, киномюзикл","Ну ка́к ты́ мо́жешь его́ по́мнить?  [Александр Козак, Александр Полынников, Виктор Макаров. Берегите женщин, к/ф (1981)] [омонимия не снята]",PRCL,UNKN
Та́к /, как ,де́душка расска́зывал / никто́ не написа́л.,1981,"кино, нехудожественная","кинокомедия, киномюзикл","Та́к / как де́душка расска́зывал / никто́ не написа́л. [Александр Козак, Александр Полынников, Виктор Макаров. Берегите женщин, к/ф (1981)] [омонимия не снята]",NOUN,NOUN
, Ка́к ,те́ ка́жется / мне́ идёт э́та шля́па?   ,1981,"кино, нехудожественная","кинокомедия, киномюзикл","Ка́к те́ ка́жется / мне́ идёт э́та шля́па?    [Александр Козак, Александр Полынников, Виктор Макаров. Берегите женщин, к/ф (1981)] [омонимия не снята]",,UNKN
Ну пожа́луйста / чу́вствуйте себя́ зде́сь, как ,до́ма! ,1981,"кино, нехудожественная","кинокомедия, киномюзикл","Ну пожа́луйста / чу́вствуйте себя́ зде́сь как до́ма!  [Александр Козак, Александр Полынников, Виктор Макаров. Берегите женщин, к/ф (1981)] [омонимия не снята]",VERB,UNKN
Кири́ла Петро́вич принима́л зна́ки подобостра́стия /, как ,надлежа́щую да́нь.  ,1934,"кино, нехудожественная","кино военное, кинодрама","Кири́ла Петро́вич принима́л зна́ки подобостра́стия / как надлежа́щую да́нь.   [Георгий Васильев, Сергей Васильев. Чапаев, к/ф (1934)] [омонимия не снята]",NOUN,ADJF
Ма́шу / да́ром что о́н го́л, как ,со́кол.  ,1934,"кино, нехудожественная","кино военное, кинодрама","Ко́ли в твоём Воло́дьке бу́дет пу́ть / отда́м за него́ Ма́шу / да́ром что о́н го́л как со́кол.   [Георгий Васильев, Сергей Васильев. Чапаев, к/ф (1934)] [омонимия не снята]",VERB,NOUN
ли лю́дям ва́шим житьё тако́е /, как ,ва́шим соба́кам.  ,1934,"кино, нехудожественная","кино военное, кинодрама","Вря́д ли лю́дям ва́шим житьё тако́е / как ва́шим соба́кам.   [Георгий Васильев, Сергей Васильев. Чапаев, к/ф (1934)] [омонимия не снята]",NOUN,PRTF
Узна́ает /, ка́к ,идти́ на Троеку́рова! ,1934,"кино, нехудожественная","кино военное, кинодрама","Узна́ает / ка́к идти́ на Троеку́рова!  [Георгий Васильев, Сергей Васильев. Чапаев, к/ф (1934)] [омонимия не снята]",NOUN,UNKN
хочу́ взя́ть у него́ име́ние?, Ка́к ,ты́ про то́ ду́маешь?   ,1934,"кино, нехудожественная","кино военное, кинодрама","хочу́ взя́ть у него́ име́ние? Ка́к ты́ про то́ ду́маешь?    [Георгий Васильев, Сергей Васильев. Чапаев, к/ф (1934)] [омонимия не снята]",NOUN,UNKN
Но что́ в сре́ду / э́то, как ,пи́ть да́ть.,1934,"кино, нехудожественная",кинокомедия,"Но что́ в сре́ду / э́то как пи́ть да́ть. [Александр Мачерет, Лев Славин. Частная жизнь Петра Виноградова, к/ф (1934)] [омонимия не снята]",ADJS,INFN
А ты́ живёшь /, ка́к ,в ко́смосе».  ,1934,"кино, нехудожественная",кинокомедия,"А ты́ живёшь / ка́к в ко́смосе».   [Александр Мачерет, Лев Славин. Частная жизнь Петра Виноградова, к/ф (1934)] [омонимия не снята]",VERB,PREP
Лета́ешь по све́ту /, ка́к ,паути́на… О́т!   ,1934,"кино, нехудожественная",кинокомедия,"Лета́ешь по све́ту / ка́к паути́на… О́т!    [Александр Мачерет, Лев Славин. Частная жизнь Петра Виноградова, к/ф (1934)] [омонимия не снята]",NOUN,UNKN
Ха́та / ба́тька / бра́тья!, Как ,в ска́зке! ,1934,"кино, нехудожественная",кинокомедия,"Ха́та / ба́тька / бра́тья! Как в ска́зке!  [Александр Мачерет, Лев Славин. Частная жизнь Петра Виноградова, к/ф (1934)] [омонимия не снята]",NOUN,PREP
Ну чё ты́ её ти́скаешь /, как ,не зна́ю что́? ,1934,"кино, нехудожественная",кинокомедия,"Ну чё ты́ её ти́скаешь / как не зна́ю что́?  [Александр Мачерет, Лев Славин. Частная жизнь Петра Виноградова, к/ф (1934)] [омонимия не снята]",VERB,PRCL
Наве́рно / я́ начала́ сдава́ть / та́к, как ,вре́мени свобо́дного совсе́м не ста́ло.,2002,"кино, нехудожественная","кинобоевик, кинодрама","Наве́рно / я́ начала́ сдава́ть / та́к как вре́мени свобо́дного совсе́м не ста́ло. [Денис Родимин, Петр Буслов. Бумер, к/ф (2002)] [омонимия не снята]",NOUN,VERB
, Ка́к ,бы я́ хоте́ла прие́хать к тебе́ ,2002,"кино, нехудожественная","кинобоевик, кинодрама","Ка́к бы я́ хоте́ла прие́хать к тебе́ в Москву́!  [Денис Родимин, Петр Буслов. Бумер, к/ф (2002)] [омонимия не снята]",,PRCL
Наве́рное / та́к же /, как ,ра́ньше хоте́ла перее́хать.,2002,"кино, нехудожественная","кинобоевик, кинодрама","Наве́рное / та́к же / как ра́ньше хоте́ла перее́хать. [Денис Родимин, Петр Буслов. Бумер, к/ф (2002)] [омонимия не снята]",PRCL,NOUN
Бо́же мо́й /, ка́к ,я́ уста́л.,2002,"кино, нехудожественная","кинобоевик, кинодрама","Бо́же мо́й / ка́к я́ уста́л. [Денис Родимин, Петр Буслов. Бумер, к/ф (2002)] [омонимия не снята]",VERB,UNKN
Я́ хочу́ за́втракать!, Ка́к ,вы́ мне́ надое́ли!   ,2002,"кино, нехудожественная","кинобоевик, кинодрама","Я́ хочу́ за́втракать! Ка́к вы́ мне́ надое́ли!    [Денис Родимин, Петр Буслов. Бумер, к/ф (2002)] [омонимия не снята]",INFN,UNKN
О́., Как ,ви́дите / электри́ческие заря́ды притя́гивают предме́ты.,1969,"кино, нехудожественная",кино биографическое,"О́. Как ви́дите / электри́ческие заря́ды притя́гивают предме́ты. [Будимир Метальников, Игорь Таланкин, Юрий Нагибин. Чайковский, к/ф (1969)] [омонимия не снята]",UNKN,VERB
Тепе́рь прове́рим /, ка́к ,реаги́руют заря́ды дру́г на дру́га.  ,1969,"кино, нехудожественная",кино биографическое,"Тепе́рь прове́рим / ка́к реаги́руют заря́ды дру́г на дру́га.   [Будимир Метальников, Игорь Таланкин, Юрий Нагибин. Чайковский, к/ф (1969)] [омонимия не снята]",VERB,NOUN
К утру́ я́ бы́л /, как ,взмы́ленная ло́шадь! ,1983,"кино, нехудожественная","кинодрама, кинокомедия","К утру́ я́ бы́л / как взмы́ленная ло́шадь!  [Алексей Дударев, Игорь Добролюбов. Белые Росы, к/ф (1983)] [омонимия не снята]",VERB,ADJF
А, ка́к ,же!   ,1983,"кино, нехудожественная","кинодрама, кинокомедия","А ка́к же!    [Алексей Дударев, Игорь Добролюбов. Белые Росы, к/ф (1983)] [омонимия не снята]",CONJ,PRCL
Тогда́, как ,ка́ждый ви́дит / кто́ не сле́п / Что ,1983,"кино, нехудожественная","кинодрама, кинокомедия","Тогда́ как ка́ждый ви́дит / кто́ не сле́п / Что на́ша просвещённая столи́ца / Огро́мнейший разбо́йничий верте́п!    [Алексей Дударев, Игорь Добролюбов. Белые Росы, к/ф (1983)] [омонимия не снята]",UNKN,ADJF
ничто́ та́к не меня́ет челове́ка /, как ,вре́мя!   ,1983,"кино, нехудожественная","кинодрама, кинокомедия","И́ / что́ ни говори́… а ничто́ та́к не меня́ет челове́ка / как вре́мя!    [Алексей Дударев, Игорь Добролюбов. Белые Росы, к/ф (1983)] [омонимия не снята]",NOUN,GRND
Тогда́, как ,вся́кий ви́дит / кто́ не сле́п / Что ,1983,"кино, нехудожественная","кинодрама, кинокомедия","Тогда́ как вся́кий ви́дит / кто́ не сле́п / Что на́ша просвещённая столи́ца / Огро́мнейший разбо́йничий верте́п!    [Алексей Дударев, Игорь Добролюбов. Белые Росы, к/ф (1983)] [омонимия не снята]",UNKN,NOUN
лягу́шки И танцу́ют … И танцу́ют…, Ка́к ,да́льше- то? ,1971,"кино, нехудожественная","кино музыкальное, кинодрама, кинокомедия, киномелодрама, экранизация","На зелёной со́лнечной опу́шке Пры́гают зелёные лягу́шки И танцу́ют … И танцу́ют… Ка́к да́льше- то?  [Абрам Народицкий, Аркадий Гайдар, Евгений Митько, Николай Рашеев. Бумбараш, к/ф (1971)] [омонимия не снята]",UNKN,NOUN
А я́ зна́ю /, ка́к ,помо́чь Де́душке Моро́зу уви́деть ле́то! ,1971,"кино, нехудожественная","кино музыкальное, кинодрама, кинокомедия, киномелодрама, экранизация","А я́ зна́ю / ка́к помо́чь Де́душке Моро́зу уви́деть ле́то!  [Абрам Народицкий, Аркадий Гайдар, Евгений Митько, Николай Рашеев. Бумбараш, к/ф (1971)] [омонимия не снята]",VERB,VERB
Ну́ /, ка́к ,самочу́вствие / а́?   ,1971,"кино, нехудожественная","кино музыкальное, кинодрама, кинокомедия, киномелодрама, экранизация","Ну́ / ка́к… самочу́вствие / а́?    [Абрам Народицкий, Аркадий Гайдар, Евгений Митько, Николай Рашеев. Бумбараш, к/ф (1971)] [омонимия не снята]",UNKN,NOUN
Воло́дя?, Ка́к ,ты́ ду́маешь / фаши́сты победя́т?   ,1958,"кино, нехудожественная",кинокомедия,"Воло́дя? Ка́к ты́ ду́маешь / фаши́сты победя́т?    [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",GRND,UNKN
Я́ ли́чно / я́, как ,индиви́дуум.  ,1958,"кино, нехудожественная",кинокомедия,"Я́ ли́чно / я́ как индиви́дуум.   [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",UNKN,NOUN
о́н отвеча́ет на вопро́сы / вро́де, как ,на и́споведи.,1958,"кино, нехудожественная",кинокомедия,"А о́н отвеча́ет на вопро́сы / вро́де как… на и́споведи. [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",NOUN,PREP
Я́ с тобо́й, как ,с челове́ком / а ты́…  ,1958,"кино, нехудожественная",кинокомедия,"Я́ с тобо́й как с челове́ком / а ты́…   [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",VERB,PREP
Ну наприме́р / тако́й /, как ,Любо́вь Орло́ва.  ,1958,"кино, нехудожественная",кинокомедия,"Ну наприме́р / тако́й / как Любо́вь Орло́ва.   [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",VERB,VERB
то́ мозги́ пла́вятся от жары́?, Ка́к ,ты́ рабо́таешь?   ,2005,"кино, нехудожественная","кинокомедия, киномелодрама","то́ мозги́ пла́вятся от жары́? Ка́к ты́ рабо́таешь?    [Геннадий Островский, Павел Лунгин. Бедные родственники, к/ф (2005)] [омонимия не снята]",UNKN,UNKN
Ну я́ зна́ю /, как ,ты́ не рабо́таешь.,2005,"кино, нехудожественная","кинокомедия, киномелодрама","Ну я́ зна́ю / как ты́ не рабо́таешь. [Геннадий Островский, Павел Лунгин. Бедные родственники, к/ф (2005)] [омонимия не снята]",VERB,UNKN
Здра́сьте / Андре́й Па́лыч?, Ка́к ,ва́ша бессо́нница? ,2005,"кино, нехудожественная","кинокомедия, киномелодрама","Здра́сьте / Андре́й Па́лыч? Ка́к ва́ша бессо́нница?  [Геннадий Островский, Павел Лунгин. Бедные родственники, к/ф (2005)] [омонимия не снята]",NOUN,NOUN
смотрю́ в глаза́ и молчу́ /, как ,глухонемо́й.,2005,"кино, нехудожественная","кинокомедия, киномелодрама","То́лько зло́ берёт / када́ они́ мне́ жа́луются по́… по-туркме́нски / а я́ и́м смотрю́ в глаза́ и молчу́ / как глухонемо́й. [Геннадий Островский, Павел Лунгин. Бедные родственники, к/ф (2005)] [омонимия не снята]",UNKN,VERB
не хоте́л бы уе́хать отсю́да?, Ка́к ,уе́хать? ,2005,"кино, нехудожественная","кинокомедия, киномелодрама","не хоте́л бы уе́хать отсю́да? Ка́к уе́хать?  [Геннадий Островский, Павел Лунгин. Бедные родственники, к/ф (2005)] [омонимия не снята]",NOUN,INFN
, Ка́к ,же я́ без указа́тельного па́льца / дя́дь ,2000,"кино, нехудожественная",кинодрама,"Ка́к же я́ без указа́тельного па́льца / дя́дь Ви́ть / жени́ться- то бу́ду?    [Алексей Балабанов. Брат-2, к/ф (2000)] [омонимия не снята]",,PRCL
И пото́м /, ка́к ,же я́ по ма́ленькому бу́ду / е́сли ,2000,"кино, нехудожественная",кинодрама,"И пото́м / ка́к же я́ по ма́ленькому бу́ду / е́сли меня́ ба́бушка в одно́ и то́ же вре́мя приучи́ла?  [Алексей Балабанов. Брат-2, к/ф (2000)] [омонимия не снята]",NOUN,PRCL
Вы́грузили / не по́мню в дета́лях /, ка́к ,и где́.  ,2000,"кино, нехудожественная",кинодрама,"Вы́грузили / не по́мню в дета́лях / ка́к и где́.   [Алексей Балабанов. Брат-2, к/ф (2000)] [омонимия не снята]",NOUN,CONJ
По́мните /, как ,про́шлый ра́з нехорошо́ вы́шло?   ,2000,"кино, нехудожественная",кинодрама,"По́мните / как про́шлый ра́з нехорошо́ вы́шло?    [Алексей Балабанов. Брат-2, к/ф (2000)] [омонимия не снята]",VERB,ADJF
Я́ отли́чно заме́тила /, как ,вы́ вы́бросили бе́дного Кри́сто за бо́рт.  ,1987,"кино, нехудожественная",кинодрама,"Я́ отли́чно заме́тила / как вы́ вы́бросили бе́дного Кри́сто за бо́рт.   [Виктор Трахтенберг, Сергей Ливнев, Сергей Соловьев. Асса, к/ф (1987)] [омонимия не снята]",NOUN,UNKN
пришли́ мои́ ве́щи на бе́рег!, Ка́к ,тебе не сты́дно! ,1987,"кино, нехудожественная",кинодрама,"пришли́ мои́ ве́щи на бе́рег! Ка́к тебе не сты́дно!  [Виктор Трахтенберг, Сергей Ливнев, Сергей Соловьев. Асса, к/ф (1987)] [омонимия не снята]",VERB,NPRO
Ну́ /, ка́к ,здоро́вье на́шей дорого́й го́стьи?   ,1987,"кино, нехудожественная",кинодрама,"Ну́ / ка́к здоро́вье на́шей дорого́й го́стьи?    [Виктор Трахтенберг, Сергей Ливнев, Сергей Соловьев. Асса, к/ф (1987)] [омонимия не снята]",UNKN,NOUN
её ви́дел та́к же бли́зко /, как ,ва́с.  ,1987,"кино, нехудожественная",кинодрама,"Я́ её ви́дел та́к же бли́зко / как ва́с.   [Виктор Трахтенберг, Сергей Ливнев, Сергей Соловьев. Асса, к/ф (1987)] [омонимия не снята]",ADVB,NOUN
Де́вушка /, ка́к ,ты себя́ чу́вствуешь? ,1987,"кино, нехудожественная",кинодрама,"Де́вушка / ка́к ты себя́ чу́вствуешь?  [Виктор Трахтенберг, Сергей Ливнев, Сергей Соловьев. Асса, к/ф (1987)] [омонимия не снята]",NOUN,NPRO
Я́ всплыва́л на пове́рхность /, как ,глубоково́дная ры́ба! ,1941,"кино, нехудожественная",кино военное,"Я́ всплыва́л на пове́рхность / как глубоково́дная ры́ба!  [Александр Роу, Альберт Гельденштейн, Климентий Минц, Леонид Альцев, Рафаил Перельштейн, Сергей Юткевич. Боевой киносборник № 7, к/ф (1941)] [омонимия не снята]",NOUN,ADJF
Жи́знь… она́ ведь, как ,теа́тр.,1941,"кино, нехудожественная",кино военное,"Жи́знь… она́ ведь как теа́тр. [Александр Роу, Альберт Гельденштейн, Климентий Минц, Леонид Альцев, Рафаил Перельштейн, Сергей Юткевич. Боевой киносборник № 7, к/ф (1941)] [омонимия не снята]",CONJ,NOUN
Всё-таки бо́льно, ка́к ,,1941,"кино, нехудожественная",кино военное,"Всё-таки бо́льно ка́к!  [Александр Роу, Альберт Гельденштейн, Климентий Минц, Леонид Альцев, Рафаил Перельштейн, Сергей Юткевич. Боевой киносборник № 7, к/ф (1941)] [омонимия не снята]",ADJS,
равно бо́льно и тяжело́ одному́?, Ка́к ,с э́тим жи́ть? ,1941,"кино, нехудожественная",кино военное,"равно бо́льно и тяжело́ одному́? Ка́к с э́тим жи́ть?  [Александр Роу, Альберт Гельденштейн, Климентий Минц, Леонид Альцев, Рафаил Перельштейн, Сергей Юткевич. Боевой киносборник № 7, к/ф (1941)] [омонимия не снята]",UNKN,PREP
во мне́ / кроши́тся / кру́тит…  [говорит неразборчиво] Я́, как ,курёнок… Мо́гу бе́гать да́же… с отру́бленной ,1941,"кино, нехудожественная",кино военное,"Верени́ца поколе́ний… Верени́ца пре́дков… Ка́ждый ге́н / да́же са́мый ма́ленький / кричи́т во мне́ / кроши́тся / кру́тит…  [говорит неразборчиво] Я́ как курёнок… Мо́гу бе́гать да́же… с отру́бленной голово́й. [Александр Роу, Альберт Гельденштейн, Климентий Минц, Леонид Альцев, Рафаил Перельштейн, Сергей Юткевич. Боевой киносборник № 7, к/ф (1941)] [омонимия не снята]",UNKN,UNKN
Ну, ка́к ,ребя́т? ,1974,"кино, нехудожественная","кино детское, кино приключенческое, кинодетектив, экранизация","Ну ка́к / ребя́т?  [Анатолий Рыбаков, Николай Калинин. Бронзовая птица, к/ ф (1974)] [омонимия не снята]",PRCL,NOUN
А ту́т пе́рвое метро́!, Ка́к ,же не волнова́ться! ,1974,"кино, нехудожественная","кино детское, кино приключенческое, кинодетектив, экранизация","А ту́т пе́рвое метро́! Ка́к же не волнова́ться!  [Анатолий Рыбаков, Николай Калинин. Бронзовая птица, к/ ф (1974)] [омонимия не снята]",UNKN,PRCL
А, ка́к ,зову́т?   ,1974,"кино, нехудожественная","кино детское, кино приключенческое, кинодетектив, экранизация","А ка́к зову́т?    [Анатолий Рыбаков, Николай Калинин. Бронзовая птица, к/ ф (1974)] [омонимия не снята]",CONJ,NOUN
Алекса́ндр Ива́нч / из таки́х упря́мых, как ,ра́з выхо́дят шахтёры.  ,1974,"кино, нехудожественная","кино детское, кино приключенческое, кинодетектив, экранизация","Да не́т / Алекса́ндр Ива́нч / из таки́х упря́мых как ра́з выхо́дят шахтёры.   [Анатолий Рыбаков, Николай Калинин. Бронзовая птица, к/ ф (1974)] [омонимия не снята]",ADJF,NOUN
Э́й?, Ка́к ,вы́ сюда́ попа́ли? ,1974,"кино, нехудожественная","кино детское, кино приключенческое, кинодетектив, экранизация","Э́й? Ка́к вы́ сюда́ попа́ли?  [Анатолий Рыбаков, Николай Калинин. Бронзовая птица, к/ ф (1974)] [омонимия не снята]",UNKN,UNKN
и Фра́нцию / Швейца́рию и Бе́льгию., Ка́к ,же / отказа́лся.,1941,"кино, нехудожественная","кинокомедия, киномюзикл","и Фра́нцию / Швейца́рию и Бе́льгию. Ка́к же / отказа́лся. [Александр Ивановский, Георгий Мунблит, Евгений Петров. Антон Иванович сердится, к/ф (1941)] [омонимия не снята]",NOUN,PRCL
, Как ,инжене́р я́ могу́ реализова́ть себя́ то́лько ,1941,"кино, нехудожественная","кинокомедия, киномюзикл","Как инжене́р я́ могу́ реализова́ть себя́ то́лько в Росси́и / А́рон.   [Александр Ивановский, Георгий Мунблит, Евгений Петров. Антон Иванович сердится, к/ф (1941)] [омонимия не снята]",,NOUN
, Ка́к ,же / то́лько в Росси́и его́ и ,1941,"кино, нехудожественная","кинокомедия, киномюзикл","Ка́к же / то́лько в Росси́и его́ и жда́ли.   [Александр Ивановский, Георгий Мунблит, Евгений Петров. Антон Иванович сердится, к/ф (1941)] [омонимия не снята]",,PRCL
кото́рая за́втра бы свали́лась на́м, как ,сне́г на́ голову.  ,1941,"кино, нехудожественная","кинокомедия, киномюзикл","Сочти́те за бла́го / что мы́ сего́дня име́ем информа́цию / кото́рая за́втра бы свали́лась на́м как сне́г на́ голову.   [Александр Ивановский, Георгий Мунблит, Евгений Петров. Антон Иванович сердится, к/ф (1941)] [омонимия не снята]",NOUN,NOUN
А пото́м / хе́х /, как ,на́чали ве́шать за э́ту свобо́ду / да ,1941,"кино, нехудожественная","кинокомедия, киномюзикл","А пото́м / хе́х / как на́чали ве́шать за э́ту свобо́ду / да ка́к погна́ли в тю́рьмы да в Сиби́рь. [Александр Ивановский, Георгий Мунблит, Евгений Петров. Антон Иванович сердится, к/ф (1941)] [омонимия не снята]",NOUN,NOUN
А, ка́к ,же.,2002,"кино, нехудожественная","кино приключенческое, кинодрама","А ка́к же. [Алексей Сидоров, Игорь Порублев. Бригада, к/ф (2002)] [омонимия не снята]",CONJ,PRCL
Ну, ка́к ,ты?!   ,2002,"кино, нехудожественная","кино приключенческое, кинодрама","Ну ка́к ты?!    [Алексей Сидоров, Игорь Порублев. Бригада, к/ф (2002)] [омонимия не снята]",PRCL,NPRO
Запа́сливый?, Ка́к ,же э́то могло́ произойти́?   ,2002,"кино, нехудожественная","кино приключенческое, кинодрама","Запа́сливый? Ка́к же э́то могло́ произойти́?    [Алексей Сидоров, Игорь Порублев. Бригада, к/ф (2002)] [омонимия не снята]",ADJF,PRCL
Э́ / э́ /, ка́к ,вас та́м? ,2002,"кино, нехудожественная","кино приключенческое, кинодрама","Э́ / э́ / ка́к вас та́м?  [Алексей Сидоров, Игорь Порублев. Бригада, к/ф (2002)] [омонимия не снята]",UNKN,NPRO
Ну, ка́к ,мы гро́хнулись / у меня́ до си́х ,2002,"кино, нехудожественная","кино приключенческое, кинодрама","Ну ка́к мы гро́хнулись / у меня́ до си́х по́р всё в голове́ звени́т.   [Алексей Сидоров, Игорь Порублев. Бригада, к/ф (2002)] [омонимия не снята]",PRCL,NPRO
Чего́?, Ка́к ,тя́ то́ка ба́рин те́рпит?   ,1941,"кино, нехудожественная",кино военное,"Чего́? Ка́к тя́ то́ка ба́рин те́рпит?    [Виктор Эйсымонт, Владимир Фейнберг, Григорий Козинцев, Евгений Червяков, Лео Арнштам, герберт Раппапорт. Боевой киносборник № 2, к/ф (1941)] [омонимия не снята]",UNKN,UNKN
Молоде́ц?, Ка́к ,мо́й конце́рт?   ,1941,"кино, нехудожественная",кино военное,"Молоде́ц? Ка́к мо́й конце́рт?    [Виктор Эйсымонт, Владимир Фейнберг, Григорий Козинцев, Евгений Червяков, Лео Арнштам, герберт Раппапорт. Боевой киносборник № 2, к/ф (1941)] [омонимия не снята]",NOUN,VERB
А ты́ / коне́чно / из клу́ба?, Ка́к ,ты́ догада́лся?   ,1941,"кино, нехудожественная",кино военное,"А ты́ / коне́чно / из клу́ба? Ка́к ты́ догада́лся?    [Виктор Эйсымонт, Владимир Фейнберг, Григорий Козинцев, Евгений Червяков, Лео Арнштам, герберт Раппапорт. Боевой киносборник № 2, к/ф (1941)] [омонимия не снята]",NOUN,UNKN
пото́м / почему́ я́ до́лжен писа́ть, как ,кто́-то когда́-то / ви́дите ли / уже́ привы́чно ,1941,"кино, нехудожественная",кино военное,"И пото́м / почему́ я́ до́лжен писа́ть как кто́-то когда́-то / ви́дите ли / уже́ привы́чно написа́л?  [Виктор Эйсымонт, Владимир Фейнберг, Григорий Козинцев, Евгений Червяков, Лео Арнштам, герберт Раппапорт. Боевой киносборник № 2, к/ф (1941)] [омонимия не снята]",INFN,UNKN
ли / ху́до ли пишу́ / пишу́, как ,могу́ / как слы́шу я́ / Чайко́вский.  ,1941,"кино, нехудожественная",кино военное,"Хорошо́ ли / ху́до ли пишу́ / пишу́ как могу́ / как слы́шу я́ / Чайко́вский.   [Виктор Эйсымонт, Владимир Фейнберг, Григорий Козинцев, Евгений Червяков, Лео Арнштам, герберт Раппапорт. Боевой киносборник № 2, к/ф (1941)] [омонимия не снята]",UNKN,UNKN
