Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"Однако Федор Андреевич, равно", как ,"и Никита Осипович, отродясь не был ",1986,нехудожественная,статья,"Однако Федор Андреевич, равно как и Никита Осипович, отродясь не был ни раскольником, ни тем паче « старообрядческим начетчиком». [A. А. Козловский. Быль и легенды жизни Есенина (1986)] [омонимия не снята]",CONJ,CONJ
"орфографию и законы пунктуации чувствовал,", как ,люди чувствуют музыку: « Точка- тире ― такого ,1966,нехудожественная,мемуары,"Лозинский до тонкости знал орфографию и законы пунктуации чувствовал, как люди чувствуют музыку: « Точка- тире ― такого знака нет по-русски, а у Вас есть», говаривал он, когда держал корректуру моих стихов.   [А. А. Ахматова. Лозинский (1966)] [омонимия не снята]",VERB,NOUN
"раковины, всегда находят способ воровать,", как ,за ними ни смотрят.,1802,нехудожественная,статья,"Люди, которым должно разнимать раковины, всегда находят способ воровать, как за ними ни смотрят. [[Н. М. Карамзин]. Ловля жемчужных раковин на острове Цейлане // «Вестник Европы», 1802] [омонимия не снята]",INFN,PREP
"Герца есть ни что иное,", как ,только солидная предпосылка для изучения радиотехники.,1928,нехудожественная,статья,"Действительно, подготовка в высшей школе страдала крайней теоретичностью, и каждому известно, что знание уравнений Максвелла и Герца есть ни что иное, как только солидная предпосылка для изучения радиотехники. [E. Горячкин. Радио в школе // «Радио Всем», 1928] [омонимия не снята]",ADJF,PRCL
Дворецкий?, Как ,"это, сударь? ",1786,художественная,пьеса,"Дворецкий? Как это, сударь?  [E. P. Дашкова. Тоисиоков. Комедия в пяти действиях (1786)] [омонимия не снята]",NOUN,PRCL
"несет Победа, распускает крылья свои", как ,"спасительный щит, укрывая под ними невинного, ",1802,нехудожественная,рецензия,"Божественный петел, вооруженный громовою стрелою и стоящий на связке пальм, олив и лавров, которую несет Победа, распускает крылья свои как спасительный щит, укрывая под ними невинного, робкого голубя. [[Н. М. Карамзин]. Описаниие примечания достойной картины Французского живописца Жироде // «Вестник Европы», 1802] [омонимия не снята]",ADJF,ADJF
"в новом бытии сладким пламенем,", как ,"вспыхивает пламя, когда брызнут на него ",1835-1836,художественная,очерк,"Вдвое счастлив, если это безмолвное сострастие сердец, кипучих жизнью, с сердцем, давно истлевшим, ― порадует тень твою ― или заставит вспыхнуть твою душу в новом бытии сладким пламенем, как вспыхивает пламя, когда брызнут на него ароматным маслом!..   [А. А. Бестужев-Марлинский. Он был убит (1835-1836)] [омонимия не снята]",NOUN,VERB
"почти белесый,  	 В легендах ставший", как ,"туман,  	 О, Александр! ",1963-1970,нехудожественная,мемуары,"Блондинистый, почти белесый,  	 В легендах ставший как туман,  	 О, Александр!  [M. Д. Ройзман. Из книги «Все, что помню о Есенине» (1963-1970)] [омонимия не снята]",PRTF,NOUN
"шатре подкупленный убийца, и этим,", как ,"повествует Карамзин, кончилось на Руси монгольское ",1957-1965,нехудожественная,мемуары,"Моего предка хана Ахмата убил ночью в его шатре подкупленный убийца, и этим, как повествует Карамзин, кончилось на Руси монгольское иго. [А. А. Ахматова. Автобиографическая проза (1957-1965)] [омонимия не снята]",NPRO,VERB
"С самого того времени,", как ,"трактат Люневильский сделался известен, можно было ",1802,нехудожественная,заметка,"С самого того времени, как трактат Люневильский сделался известен, можно было предвидеть, что седьмая статья его будет материею долговременных переговоров. [[Н. М. Карамзин]. О посредстве России и Франции в делах Германии // «Вестник Европы», 1802] [омонимия не снята]",NOUN,NOUN
И чтоб, как ,"возможно оные скорее исполнить, а именно: ",1720,нехудожественная,устав,"И чтоб как возможно оные скорее исполнить, а именно: не более недели времени, ежели скорее нельзя. [[Петр I]. Генеральный регламент (1720)] [омонимия не снята]",CONJ,CONJ
"едва не то ж нести,", как ,"тысяча несла ( а государственныя подати ― податми), ",1714,нехудожественная,указ,"двести дворов принуждены будут едва не то ж нести, как тысяча несла ( а государственныя подати ― податми), от чего не разоренье ли суть людем и вред интересам государственным, ибо податей так исправно не могут платить двести дворов в казну и помещику, как тысяча дворов, ибо ( как выше писано), с тысячи один господин ( а не с двусот дворов), которой пятою долею доволен будет, а в [[Петр I]. О порядке наследования в движимых и недвижимых имуществах (1714)] [омонимия не снята]",INFN,NOUN
Павлович H. A», Как ,создавался киносценарий « Зовущие зори»   ,1956,нехудожественная,мемуары,Павлович H. A» Как создавался киносценарий « Зовущие зори»    [H. A. Павлович. Как создавался киносценарий «Зовущие зори» (1956)] [омонимия не снята],LATN,VERB
"за Русскую историю, отец мой,", как ,"обыкновенно случается с людьми старыми, легко ",1811,нехудожественная,комментарий,"Принявшись же потом снова за Русскую историю, отец мой, как обыкновенно случается с людьми старыми, легко возобновил в памяти своей все впечатления молодости; но происшествия поздних лет, а с ними вместе и приобретение Славянских подлинников, были им совершенно забыты.»    [[М. Т. Каченовский]. Дополнение и поправки // «Вестник Европы», 1811] [омонимия не снята]",ADJF,ADVB
"Только у нас оно,", как ,"считает мэр Москвы Ю. М. Лужков, « ",2004,нехудожественная,статья,"Только у нас оно, как считает мэр Москвы Ю. М. Лужков, « самое недружественное». [А. M. Клейман. Осторожно: промышленная собственность! // «Мясная индустрия», 2004.08.23] [омонимия не снята]",NPRO,VERB
"величества интереса, вреде и убытке,", как ,"скоро о том уведаю, не токмо ",1720,нехудожественная,устав,"узаконяемые, по крайнему разумению, силе и возможности, предостерегать и оборонять, и в том живота своего, в потребном случае не щадит, и притом, по крайней мере старатися, споспешествовать все, что его царскаго величества верной службе и пользе, во всяких случаях касатися может; о ущербе же его величества интереса, вреде и убытке, как скоро о том уведаю, не токмо благовременно объявлять, но и всякими мерами [[Петр I]. Генеральный регламент (1720)] [омонимия не снята]",NOUN,ADVB
"Кадетского корпуса, и представился нам,", как ,знакомый Василия Васильевича.,1911,бытовая,"дневник, записные книжки","Утром, когда мы сидели на крыльце, к нам, совершенно неожиданно, подошёл Ликин, учитель рисования из Кадетского корпуса, и представился нам, как знакомый Василия Васильевича. [А. А. Аллендорф. Дневник (1911)] [омонимия не снята]",NPRO,ADJF
"дом будет, а не пять, (", как ,"выше писано), и может лутче льготить ",1714,нехудожественная,указ,"На 1- ю) Ежели недвижимое будет всегда одному сыну, а протчим толко движимое, то государственныя доходы будут справнее, ибо с болшаго всегда господин доволнее будет, хотя по малу возмет, и один дом будет, а не пять, ( как выше писано), и может лутче льготить подданных, а не разорять.   [[Петр I]. О порядке наследования в движимых и недвижимых имуществах (1714)] [омонимия не снята]",NUMR,ADVB
"бедствия неотвратимы, мнения язвы неисцелимы,", как ,скоро ему предадимся.,1802,нехудожественная,очерк,"Его мниные бедствия неотвратимы, мнения язвы неисцелимы, как скоро ему предадимся. [[Н. М. Карамзин]. О Воображении (перевод) // «Вестник Европы», 1802] [омонимия не снята]",ADJS,ADVB
, Какъ ,"такъ воняетъ, ― спросилъ я съ удивленіемъ.",1933,нехудожественная,эссе,"Какъ такъ воняетъ, ― спросилъ я съ удивленіемъ. [A.И. Купринъ. Бабиль // За рулемъ (Париж), 1933] [омонимия не снята]",,NOUN
"Сегодня ровно два года,", как ,мы узнали о блокаде Ленинграда и ,1943,бытовая,письмо личное,"Сегодня ровно два года, как мы узнали о блокаде Ленинграда и даже оказались в ней, помнишь?!    [А. А. Ахматова. Письмо И. Н. Пуниной (1943)] [омонимия не снята]",NOUN,NPRO
"о чем более не рассуждал,", как ,о погоде.,1802,нехудожественная,очерк,"В день аудиенции он ни о чем более не рассуждал, как о погоде. [[Н. М. Карамзин]. Общества в Америке. (Перевод с манускрипта) // «Вестник Европы», 1802] [омонимия не снята]",VERB,PREP
исходном положении погрузить в воду, как ,можно дальше от борта.,1975,нехудожественная,статья,"Боковое притяжение будет более эффективным, если лопасть в исходном положении погрузить в воду как можно дальше от борта. [B. Повицкий, А. Шалимов. Слаломная техника в путешествиях на надувных лодках (1975)] [омонимия не снята]",NOUN,PRED
"умами многих вельмож; а вельможи,", как ,"известно, сильные люди: чего захотят, то ",1802,художественная,повесть,"К нещастию они были хитры и нашли способ овладеть умами многих вельмож; а вельможи, как известно, сильные люди: чего захотят, то и сделают; говорят … всякую всячину, но другие не смеют противоречить. [[Н. М. Карамзин]. Колодезь Истины // «Вестник Европы», 1802] [омонимия не снята]",NOUN,PRED
Да, какъ ,тому и быть инако? ,1785,нехудожественная,закон,"Да какъ тому и быть инако?  [[Екатерина II]. Грамота на права, вольности и преимущества благороднаго Россійскаго Дворянства (1785)] [омонимия не снята]",PRCL,ADJF
в тогдашних литературных салонах говорили, как ,о чуде.,1955,нехудожественная,мемуары,О Есенине в тогдашних литературных салонах говорили как о чуде. [M. В. Бабенчиков. Сергей Есенин (1955)] [омонимия не снята],VERB,PREP
хочет быть первым Ландманом Гельвеции (, как ,"некоторые распускали слух), а желает единственно ",1802,нехудожественная,комментарий,"Бонапарте наперед объявил, что он не хочет быть первым Ландманом Гельвеции ( как некоторые распускали слух), а желает единственно своим посредством утвердить тишину и согласие в сей земле. [[Н. М. Карамзин]. Известия и замечания // «Вестник Европы», 1802] [омонимия не снята]",NOUN,ADJF
"в дверях кухни и наблюдает,", как ,Алеша сидит за столом и ест ,2008,художественная,рассказ,"Она стоит в дверях кухни и наблюдает, как Алеша сидит за столом и ест сметанную булку, запивая ее молоком. [А. А. Андронова. Золотая рыбка (2008)] [омонимия не снята]",VERB,NOUN
"время пасть в таких местах,", как ,"положено выше сего о лошадях, а ",1724,нехудожественная,указ,"Ежели офицеры и рядовые будучи на квартирах похотят для нужд своих и пропитания, а не для заводов содержать какои скот, то им иметь и в летнее время пасть в таких местах, как положено выше сего о лошадях, а в зимнее время на лошадеи фуража и птицам корму от помещиков и от крестьян неспрашивать.   [[Петр I]. Плакат о зборе подушном и протчем (1724)] [омонимия не снята]",NOUN,PRTS
"того, кем мы вправе гордиться", как ,"человеком, другом, учителем, помощником и несравненным ",1965,нехудожественная,мемуары,"Кончая, выражаю надежду, что сегодняшний вечер станет этапом в изучении великого наследия того, кем мы вправе гордиться как человеком, другом, учителем, помощником и несравненным поэтом- переводчиком. [А. А. Ахматова. Михаил Лозинский (1965)] [омонимия не снята]",INFN,NOUN
А, как ,же?! ,1915,нехудожественная,мемуары,А как же?!  [M. К. Первухин. Из воспоминаний о Чехове (1915)] [омонимия не снята],CONJ,PRCL
"наблюдать судьбу человеческую, и видеть", как ,"благотворные действия общественного состояния, так и ",1802,нехудожественная,статья,"Тут Философ может в великой картине наблюдать судьбу человеческую, и видеть как благотворные действия общественного состояния, так и нещастные следствия политической жизни; видеть в государствах напечатления законодательства, силу разных учреждений, глубокие и кровавые следы честолюбия, власть предрассудков, ужасную игру народной ненависти и сражение несогласных польз. [[Н. М. Карамзин]. Политические отрывки гражданина Эшассерио (одного из лучших политических Авторов Франции) // «Вестник Европы», 1802] [омонимия не снята]",INFN,ADJF
свои фразы вместе с перчатками?», Как ,"наши старинные московские обеды начинались холодным, ",1833,художественная,повесть,"свои фразы вместе с перчатками?» Как наши старинные московские обеды начинались холодным, так у них неизбежно отправляется вперед вопрос: « Vous aimez la danse, madame?»  [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",NOUN,ADJF
"я был русский без примеси,", как ,"теперь; но я не был стар, ",1834,художественная,"отрывки, роман","О, то была роковая, грозная, священная ночь для всех русских, а я был русский без примеси, как теперь; но я не был стар, как теперь. [А. А. Бестужев-Марлинский. Вадимов (1834)] [омонимия не снята]",NOUN,ADVB
"бытия ― и недавно холера прошла,", как ,"ангел истребленья, по этому краю.",1830-1837,бытовая,письмо личное,"Теперь я живу в губительном климате: лихорадка здесь ― условие бытия ― и недавно холера прошла, как ангел истребленья, по этому краю. [А. А. Бестужев-Марлинский. Письма (1830-1837)] [омонимия не снята]",VERB,NOUN
"столь же сильно ею прельщался,", как ,потом и ненавидел.,1786,художественная,пьеса,"Вчерась еще я столь же сильно ею прельщался, как потом и ненавидел. [E. P. Дашкова. Тоисиоков. Комедия в пяти действиях (1786)] [омонимия не снята]",VERB,ADVB
"для меня страшно скучно, так", как ,из моих знакомых никого не было.,1918,бытовая,"дневник, записные книжки","Вообще, вечер прошёл для меня страшно скучно, так как из моих знакомых никого не было. [А. А. Аллендорф. Дневник (1918)] [омонимия не снята]",CONJ,PREP
и тогда колония полевок представляет, как ,бы целый город.  ,1940,нехудожественная,статья,"Таких тропинок бывает иногда очень много, и тогда колония полевок представляет как бы целый город.   [C. Огнев. Серая полевка // «Юный натуралист, 1940] [омонимия не снята]",VERB,PRCL
"Или помните, « Да", как ,"же ты венчалась, няня? ",2016,нехудожественная,"интервью, статья","Или помните, « Да как же ты венчалась, няня?  [А. А. Архангельский, А. А. Данилова. В чем проблемы преподавания литературы в школе?-Александр Архангельский // 2016] [омонимия не снята]",PRCL,PRCL
1824) с многими карандашными отметками15., Как ,"мне удалось установить, на стр.",1936,нехудожественная,статья,"1824) с многими карандашными отметками15. Как мне удалось установить, на стр. [А. А. Ахматова. «Адольф» Бенжамена Констана в творчестве Пушкина (1936)] [омонимия не снята]",UNKN,NPRO
"минометов не представлялось возможности, так", как ,негде было их установить.,1944,нехудожественная,"дневник, записные книжки","Вести огонь из минометов не представлялось возможности, так как негде было их установить. [А. А. Авдеев. Дневник (1944)] [омонимия не снята]",CONJ,PRED
могу в чем-нибудь помешать вам, как ,поэту? ,1965,нехудожественная,мемуары,"Ну, разве я могу в чем-нибудь помешать вам как поэту?  [H. H. Ливкин. В «Млечном пути» (1965)] [омонимия не снята]",NPRO,NOUN
"Посмотрю,", как ,фортуна на этот раз.  ,1942,нехудожественная,"дневник, записные книжки","Посмотрю, как фортуна на этот раз.   [А. А. Авдеев. Дневник (1942)] [омонимия не снята]",VERB,NOUN
"по истории, сама не знаю,", как ,отвечала.,1902,бытовая,"дневник, записные книжки","Меня спрашивали сегодня по истории, сама не знаю, как отвечала. [А. А. Аллендорф. Дневник (1902)] [омонимия не снята]",VERB,VERB
А, как ,много нужно сделать!   ,1903,нехудожественная,мемуары,А как много нужно сделать!    [H. З. Панов. Сеанс. К портрету А. П. Чехова (1903)] [омонимия не снята],CONJ,ADVB
"пьедестала, на который возвели его,", как ,"своего кумира, литературные идолопоклонники.  ",1908.09.08,нехудожественная,информационное сообщение,"Он не достоин занимать того пьедестала, на который возвели его, как своего кумира, литературные идолопоклонники.   [«Чернотелый». Пора сорвать маску с фактами в руках (к юбилею 80-летнего старца) (1908.09.08) // «Русское знамя», 1908] [омонимия не снята]",NPRO,ADJF
им завладеют и будут пользоваться, как ,"своим завоеванием, без правил и бережливости.",1802,нехудожественная,статья,"Тогда надобно с великим благоразумием учредить искусственные отношения; и естьли ошибешься в равновесии властей, то откроешь путь к деспотизму или самовластию: ибо верховное начальство необходимо; когда же законодатель не умел согласить его с вольностию, тогда люди сильные или богатые им завладеют и будут пользоваться как своим завоеванием, без правил и бережливости. [[Н. М. Карамзин]. Политика // «Вестник Европы», 1802] [омонимия не снята]",INFN,ADJF
"И,", как ,"встанут и будут толковать, тогда объявя ",1722,нехудожественная,указ,"И, как встанут и будут толковать, тогда объявя им песочные часы, обратя, поставить на стол такие, сколько к тому толкованию время надлежит. [[Петр I]. Указ о должности Сената (1722)] [омонимия не снята]",CONJ,VERB
Бедная Анна Евгеньевна., Как ,ей было тяжело в деревне с ,1925,бытовая,письмо личное,Бедная Анна Евгеньевна. Как ей было тяжело в деревне с больным ребенком. [А. А. Ахматова. Письма (1925)] [омонимия не снята],NOUN,NPRO
против воли текли по щекам., Как ,"только он отвёртывался, я вытирала свои ",1900,бытовая,"дневник, записные книжки","против воли текли по щекам. Как только он отвёртывался, я вытирала свои слёзы, но мне всё-таки кажется, что он заметил, что я плакала, и, наверное, считает меня теперь за дуру. [А. А. Аллендорф. Дневник (1900)] [омонимия не снята]",NOUN,PRCL
"борта осуществляет « зацеп», т. е.", как ,"бы цепляется лопастью, обращенной вперед, за ",1975,нехудожественная,статья,"В это же время гребущий с правого борта осуществляет « зацеп», т. е. как бы цепляется лопастью, обращенной вперед, за спокойную воду в « тени» камня, отчего лопасть образует точку опоры, вокруг которой разворачивается лодка. [B. Повицкий, А. Шалимов. Слаломная техника в путешествиях на надувных лодках (1975)] [омонимия не снята]",NOUN,PRCL
"Есенин же,", как ,"мне кажется, попал в условия благоприятные ",1924,нехудожественная,мемуары,"Есенин же, как мне кажется, попал в условия благоприятные для развития его таланта. [E. M. Хитров. Мои воспоминания о Сергее Есенине (1924)] [омонимия не снята]",PRCL,NPRO
И, какъ ,"странно въ наши дни представить себѣ, ",1933,нехудожественная,эссе,"И какъ странно въ наши дни представить себѣ, что когда то очень зрѣлые и очень умные люди, смотря на первые автомобили. кривили насмѣшливо губы и солидно предрѣкали этой вздорной новинкѣ, какъ летучей модѣ короткое двухнедѣльное сѵществованіе. [A.И. Купринъ. Бабиль // За рулемъ (Париж), 1933] [омонимия не снята]",CONJ,ADVB
"с командирами выковывал и берёг,", как ,"берегут оружие, было запечатлено в одном ",1942,художественная,рассказ,"Ему хотелось, чтобы у полка было имя; хотелось, чтобы честь полка, любовь к полку, традиции ― всё, что он, военный комиссар, вместе с командирами выковывал и берёг, как берегут оружие, было запечатлено в одном запоминающемся слове. [А. А. Бек. В последний час (1942)] [омонимия снята]",VERB,VERB
О высылке, как ,"из Великороссийских, так и из Малороссийских ",1742,нехудожественная,указ,"О высылке как из Великороссийских, так и из Малороссийских городов, сел и деревень, всех Жидов, какого бы кто звания и достоинства ни был, со всем их имением за границу и о невпускании оных на будущее время в Россию, кроме желающих принять Христианскую веру Греческого вероисповедания.   [[Елизавета Петровна]. Указ Именной 2 декабря 1742 года. О высылке как из Великороссийских, так и из Малороссийских городов, сел и деревень, всех Жидов, какого бы кто звания и достоинства ни был, со всем их имением за границу и о невпускании оных на будущее время в Россию, (1742)] [омонимия не снята]",NOUN,PREP
"Припомнил я теперь,", как ,"пишу, какое было забавное происшествие, в ",1841,нехудожественная,мемуары,"Припомнил я теперь, как пишу, какое было забавное происшествие, в котором я играл важную роль. [А. А. Башилов. Молодость А. А. Башилова (1841) // Заря, 1871] [омонимия не снята]",ADVB,VERB
и жду возвращения милых друзей?, Как ,"Вы отдыхали, что Киев? ",1923-1924,бытовая,письмо личное,"и жду возвращения милых друзей? Как Вы отдыхали, что Киев?  [А. А. Ахматова. Письма Н. Н. Пунину (1923-1924)] [омонимия не снята]",NOUN,NPRO
Я отмечен, как ,отличник учебы.  ,1942,нехудожественная,"дневник, записные книжки",Я отмечен как отличник учебы.   [А. А. Авдеев. Дневник (1942)] [омонимия не снята],PRTS,NOUN
"Король ваш узнает со временем,", как ,тягостна дружба Англии! ,1802,нехудожественная,комментарий,"Он напоминает при сем случае слово Кауница, сказавшего Прусскому Министру: Король ваш узнает со временем, как тягостна дружба Англии!  [[Н. М. Карамзин]. Известия и замечания // «Вестник Европы», 1802] [омонимия не снята]",NOUN,ADJS
"он предлагает тот же способ,", как ,"и для республиканских выборов), составляет единственную ",1802,нехудожественная,статья,"Таким образом дворянство ограничено; что, вместе с образом избрания Парламентских членов ( для которого он предлагает тот же способ, как и для республиканских выборов), составляет единственную отмену от Английской Конституции. [[Н. М. Карамзин]. Политика // «Вестник Европы», 1802] [омонимия не снята]",NOUN,CONJ
НАСТАВЛЕНІЕ, Какъ ,"опредѣленнымъ къ частямъ горада Лѣкарямъ, причинимыхъ ",1771,нехудожественная,наставление,"НАСТАВЛЕНІЕ Какъ опредѣленнымъ къ частямъ горада Лѣкарямъ, причинимыхъ ими, у скоропостижно умершихъ и опасно заболѣвшихъ, осмотрахъ поступать.   [Іоганнъ Фридрихъ Эрасмусъ. Наставленіе Лѣкарямъ (1771)] [омонимия не снята]",NOUN,NOUN
"его народу за известие, что", как ,"его Шейх Али Хана, их владетеля, ",1799,нехудожественная,соглашение,"Беком, в том же случае Всемилостивейше соизволили отправить и сию к подвластным ему духовным и светским чиноначальникам, Беям, Старшинам и всему его народу за известие, что как его Шейх Али Хана, их владетеля, по оказуемой им вновь к Нам Великому Государю и к Империи Всероссийской преданности, Мы паки приняли в прежнее покровительство, в коем он со времен Высоких Предков Наших находился, так и [[Павел I]. Высочайшая грамота Дербентскому Владетелю Шейх Али Хану (1799)] [омонимия не снята]",CONJ,NPRO
"нему… но он принимает меня,", как ,учитель дитя… он только терпит мои ,1833,художественная,повесть,"Бегу навстречу к мужу моему, с горячностью ласкаюсь к нему… но он принимает меня, как учитель дитя… он только терпит мои ласки, но не ищет их, не отвечает на них. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",NPRO,NOUN
говорит об нем: чего более!, Как ,время казалось ему долго! ,1802,художественная,повесть,"говорит об нем: чего более! Как время казалось ему долго!  [[Н. М. Карамзин]. Ревность // «Вестник Европы», 1802] [омонимия не снята]",ADVB,NOUN
"есть для него ничто иное,", какъ ,совершеннѣйшее познаніе.,1791,нехудожественная,письмо литературное,"Она есть для него ничто иное, какъ совершеннѣйшее познаніе. [[Н. М. Карамзин]. Шафтсбури къ Белю // Московской Журналъ, 1791] [омонимия не снята]",ADJF,ADJF
"осуществляющего « зацеп», почти такое же,", как ,и при боковом притяжении.,1975,нехудожественная,статья,"Положение рук гребца, осуществляющего « зацеп», почти такое же, как и при боковом притяжении. [B. Повицкий, А. Шалимов. Слаломная техника в путешествиях на надувных лодках (1975)] [омонимия не снята]",PRCL,CONJ
слово обещаю уважалось более контрактов!, Как ,весело править таким народом! ,1802,художественная,повесть,"слово обещаю уважалось более контрактов! Как весело править таким народом!  [[Н. М. Карамзин]. Колодезь Истины // «Вестник Европы», 1802] [омонимия не снята]",NOUN,ADVB
"моем расчете « комсостав», « Офицерский расчет» [,", как] ,шутливо называли его ребята.,1942,нехудожественная,"дневник, записные книжки","Теперь в моем расчете « комсостав», « Офицерский расчет» [, как] шутливо называли его ребята. [А. А. Авдеев. Дневник (1942)] [омонимия не снята]",UNKN,ADVB
"лицам не трудно было видеть,", как ,"тут « сладко» жилось при новых порядках, ",1945,нехудожественная,"дневник, записные книжки","По их измученным, худым лицам не трудно было видеть, как тут « сладко» жилось при новых порядках, установленных кровопийцем Гитлером. [А. А. Авдеев. Дневник (1945)] [омонимия не снята]",INFN,ADVB
"мерзлые консервы, да немного спиртаА", как ,"приятно в феврале, да на морозе ",1944,нехудожественная,"дневник, записные книжки","С 22- го февраля в нашем рационе только мерзлый хлеб и мерзлые консервы, да немного спиртаА как приятно в феврале, да на морозе похлебать горячей похлебки!  [А. А. Авдеев. Дневник (1944)] [омонимия не снята]",NOUN,ADVB
"смотря на то, Римский Император,", как ,"глава Империи, должен теперь согласиться на ",1802,нехудожественная,комментарий,"Не смотря на то, Римский Император, как глава Империи, должен теперь согласиться на решение Депутации; но ратификация его еще не объявлена. [[Н. М. Карамзин]. Известия и замечания // «Вестник Европы», 1802] [омонимия не снята]",NOUN,NOUN
их трепетании в блистающем небе, как ,бы плыли контуры строительных мачт над ,1940-1956,художественная,роман,"В их трепетании в блистающем небе как бы плыли контуры строительных мачт над громадой дома, возводимого на Садовом кольце недалеко отсюда. [А. А. Бек. Талант (Жизнь Бережкова) / Части 1-3 (1940-1956)] [омонимия не снята]",NOUN,PRCL
были увешаны портретами невероятной длины   (, как ,мне теперь кажется ― от пола до ,1959-1964,нехудожественная,мемуары,Стены его мастерской были увешаны портретами невероятной длины   ( как мне теперь кажется ― от пола до потолка). [А. А. Ахматова. Амедео Модильяни (1959-1964)] [омонимия не снята],NOUN,NPRO
"Нашим начальникам, кому надлежит, сделать", как ,"оному Высокостепенному Шейх Али Хану, так ",1799,нехудожественная,соглашение,"Персией, Нами из человеколюбия прекращенную, Мы Великой Государь Наше Императорское Величество Высочайше указать соизволили, всем военным и гражданским Нашим начальникам, кому надлежит, сделать как оному Высокостепенному Шейх Али Хану, так и подвластным ему Дербентским жителям во всем пристойное по прошению их от щедрот Наших удовлетворение; и послав к нему о том Нашу Императорскую грамоту, с тем же избраннейшим от Чиновником его усердным Медед [[Павел I]. Высочайшая грамота Дербентскому Владетелю Шейх Али Хану (1799)] [омонимия не снята]",INFN,ADJF
"Я её утешала,", как ,"могла, но в душе я боюсь, ",1918,бытовая,"дневник, записные книжки","Я её утешала, как могла, но в душе я боюсь, что её опасения правильны. [А. А. Аллендорф. Дневник (1918)] [омонимия не снята]",VERB,VERB
"старый друг Чехова, так же", как ,"и Чехов, безвременно погибший великий талант ― ",1915,нехудожественная,мемуары,"Особенно много снимков было произведено зимою 1899- 1900 года, когда в Ялту заглянул старый друг Чехова, так же как и Чехов, безвременно погибший великий талант ― художник Левитан.   [M. К. Первухин. Из воспоминаний о Чехове (1915)] [омонимия не снята]",PRCL,CONJ
