Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
Разоде́л о́н всю́ брига́ду /, Бу́дто ,е́дут на дека́ду.  ,1958,кино,кинокомедия,"Разоде́л о́н всю́ брига́ду / Бу́дто е́дут на дека́ду.   [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",NOUN,ADJS
На́м тада́ каза́лось / ка́к, бу́дто ,бы та́к и на́до.,2005,устная публичная речь,рассказ,"На́м тада́ каза́лось / ка́к бу́дто бы та́к и на́до. [Вера Старых, Виктория Яншина, Михаил Старых. Рассказ о себе и о городе Балашихе / радиопередача «Земляки» (2005) // Радио «Берег надежды», г. Балашиха Московской области, передача «Земляки», автор Виктория Яншина, 2005 г.] [омонимия не снята]",NOUN,PRCL
тя́ зна́ю / ты́ всё молчи́шь /, бу́дто ,нема́я.,1975,кино,кино приключенческое,"Вот ско́лько годо́в тя́ зна́ю / ты́ всё молчи́шь / бу́дто нема́я. [Авенир Зак, Вениамин Дорман, Исай Кузнецов. Пропавшая экспедиция, к/ф (1975)] [омонимия не снята]",VERB,GRND
Цветно́й со́н., Бу́дто ,я́ нахожу́сь в како́м-то стра́нном саду́ / ,1979,кино,"кинодрама, киномелодрама","Цветно́й со́н. Бу́дто я́ нахожу́сь в како́м-то стра́нном саду́ / краси́вом / но́… не́сколько дэкорати́вном. [Алла Соколова, Илья Авербах. Фантазии Фарятьева, к/ф (1979)] [омонимия не снята]",NOUN,UNKN
почему́ пла́ваю в стака́не / как, бу́дто ,я́ кусо́чек са́хара / тако́й… о́чень упря́мый / ,2003,кино,киномелодрама,"Не́т / почему́ пла́ваю в стака́не / как бу́дто я́ кусо́чек са́хара / тако́й… о́чень упря́мый / неподдаю́щийся / кре́пкий. [Авдотья Смирнова, Алексей Учитель. Прогулка, к/ф (2003)] [омонимия не снята]",CONJ,UNKN
Наде́лал переполо́х., Бу́дто ,хо́рь в куря́тне.,1976,кино,"кино биографическое, кино историческое","Наде́лал переполо́х. Бу́дто хо́рь в куря́тне. [Александр Митта, Валерий Фрид, Юлий Дунский. Сказ про то, как царь Петр арапа женил, к/ф (1976)] [омонимия не снята]",NOUN,VERB
пото́м вообще́ ка́к-то пропада́ют / как, бу́дто ,и сле́д просты́л.,2004,кино,"кинокомедия, кинотриллер","А пото́м вообще́ ка́к-то пропада́ют / как бу́дто и сле́д просты́л. [Валерий Рожнов. Ночной продавец, к/ф (2004)] [омонимия не снята]",CONJ,CONJ
Да почему́ вы́ та́к говори́те /, бу́дто ,у неё и́х… я́ не зна́ю!   ,1984,кино,"кинокомедия, киномелодрама","Да почему́ вы́ та́к говори́те / бу́дто у неё и́х… я́ не зна́ю!    [Владимир Гуркин, Владимир Меньшов. Любовь и голуби, к/ф (1984)] [омонимия не снята]",NOUN,PREP
говоря́т « зна́ем» та́к споко́йно / как, бу́дто ,я́ и́х спра́шиваю / а зна́ют ли ,1963,кино,"кино детское, киносказка, экранизация","Они́ говоря́т « зна́ем» та́к споко́йно / как бу́дто я́ и́х спра́шиваю / а зна́ют ли они́ / ка́к и́х зову́т!    [Александр Роу, Виталий Губарев, Лев Аркадьев. Королевство кривых зеркал, к/ф (1963)] [омонимия не снята]",CONJ,UNKN
Что́ ты ве́ртишься /, бу́дто ,тебе́ ши́ло воткну́ли в спи́ну!   ,1979,кино,"кинокомедия, киномюзикл, экранизация","Что́ ты ве́ртишься / бу́дто тебе́ ши́ло воткну́ли в спи́ну!    [Георгий Юнгвальд-Хилькевич, Петр Григорьев. Ах, водевиль, водевиль!, к/ ф (1979)] [омонимия не снята]",VERB,UNKN
но де́йствуем мы́ та́к/ как, бу́дто ,мы́ живём в эпо́ху а́а ра́ннего ,1945,кино,"кино военное, кино историческое","Про́сто культу́ра на у́ровне здра́вого смы́сла э́то не усво́ила/ то́ есть умозри́тельно лю́ди об э́том зна́ют/ они́ пи́шут там о биосфе́ре/ упомина́ют всу́е и́мя Верна́дского там и други́х/ но де́йствуем мы́ та́к/ как бу́дто мы́ живём в эпо́ху а́а ра́ннего Просвеще́ния.   [Борис Чирсков, Фридрих Эрмлер. Великий перелом, к/ф (1945)] [омонимия не снята]",CONJ,UNKN
результа́ты э́тих генети́ческих иссле́дований как, бу́дто ,говоря́т о то́м/ шо этру́ски по ,2010,"монолог научный, устная публичная речь",лекция,И результа́ты э́тих генети́ческих иссле́дований как бу́дто говоря́т о то́м/ шо этру́ски по генети́ческому соста́ву бли́же всего́ к населе́нию Ту́рции и Лива́на совреме́нному.   [Вячеслав Иванов. Этрусский язык. Проект Academia (ГТРК Культура) (2010)] [омонимия не снята],CONJ,NOUN
Ка́к, бу́дто ,вме́сте с непоро́чностию оставля́ет и у́м ,1835-2016,художественное чтение,повесть,Ка́к бу́дто вме́сте с непоро́чностию оставля́ет и у́м челове́ка.   [Н.В. Гоголь. Невский проспект (исп. А. Бухмин) (1835-2016) // https://www.youtube.com/watch?v=AkUUAulXW7Q] [омонимия не снята],NOUN,NOUN
Ка́жется/ ка́к, бу́дто ,це́лое мо́ре мотылько́в подняло́сь вдру́г со ,1835-2016,художественное чтение,повесть,Ка́жется/ ка́к бу́дто це́лое мо́ре мотылько́в подняло́сь вдру́г со стебле́й и волну́ется блестя́щею ту́чею над чёрными жука́ми мужско́го по́ла.   [Н.В. Гоголь. Невский проспект (исп. А. Бухмин) (1835-2016) // https://www.youtube.com/watch?v=AkUUAulXW7Q] [омонимия не снята],NOUN,ADJF
Как, бу́дто ,ты́ са́мый пе́рвый хулига́н в шко́ле.  ,1973,кино,"кинокомедия, экранизация","Как бу́дто ты́ са́мый пе́рвый хулига́н в шко́ле.   [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",CONJ,UNKN
Ну как, бу́дто ,тебя́ всю́ жи́знь зна́ет.,1981,кино,"кинокомедия, киномелодрама","Ну как бу́дто тебя́ всю́ жи́знь зна́ет. [Анна Родионова, Татьяна Лиознова. Карнавал, к/ф (1981)] [омонимия не снята]",CONJ,UNKN
Сбежа́л от роди́телей, бу́дто ,бы в Москву́ к тётке.  ,1974,кино,"кино детское, кино приключенческое, кинодетектив, экранизация","Сбежа́л от роди́телей бу́дто бы в Москву́ к тётке.   [Анатолий Рыбаков, Николай Калинин. Бронзовая птица, к/ ф (1974)] [омонимия не снята]",NOUN,PRCL
Ты́ как, бу́дто ,не жале́ешь?   ,1972,кино,"киноповесть, экранизация","Ты́ как бу́дто не жале́ешь?    [Виктор Смирнов, Дмитрий Мамин-Сибиряк, Игорь Болгарин, Ярополк Лапшин. Приваловские миллионы, к/ф (1972)] [омонимия не снята]",CONJ,PRCL
"У меня́ тако́е ощуще́ние,", бу́дто ,я́ рабо́таю с ва́ми сто́ ле́т.,1984,кино,киномелодрама,"У меня́ тако́е ощуще́ние, бу́дто я́ рабо́таю с ва́ми сто́ ле́т. [Александр Панкратов, Анатолий Усов. Счастливая, Женька!, к/ф (1984)] [омонимия не снята]",NOUN,UNKN
Как, бу́дто ,я́ могу́ / зна́чит / с таки́ми не́рвами ,1947,кино,кинокомедия,"Как бу́дто я́ могу́ / зна́чит / с таки́ми не́рвами в о́тпуск е́хать. [Александр Раскин, Григорий Александров, Морис Слободской. Весна, к/ф (1947)] [омонимия не снята]",CONJ,UNKN
Ощуще́ние тако́е /, бу́дто ,ла́сточку уби́л.,1979,кино,кинодрама,"Ощуще́ние тако́е / бу́дто ла́сточку уби́л. [Александров Червинский, Глеб Панфилов. Тема, к/ф (1979)] [омонимия не снята]",NOUN,NOUN
Как, бу́дто ,вы́ та́м демонстри́ровали фантасти́ческую ме́ткость в ,1971,кино,"кино приключенческое, кинобоевик","Как бу́дто вы́ та́м демонстри́ровали фантасти́ческую ме́ткость в костю́ме Вильге́льма Те́лля.   [Авенир Зак, Владимир Бычков, Исай Кузнецов. Достояние Республики, к/ф (1971)] [омонимия не снята]",CONJ,UNKN
Афана́сий Ива́ныч ча́сто говори́л/ как, бу́дто ,не гля́дя на Пульхе́рию Ива́нну / / Я́ ,1835-1949,художественное чтение,повесть,и тогда́ Афана́сий Ива́ныч ча́сто говори́л/ как бу́дто не гля́дя на Пульхе́рию Ива́нну / / Я́ са́м ду́маю пойти́ на войну́/ почему́ ж я́ не могу́ идти́ на войну́?    [Н.В. Гоголь. Старосветские помещики (исп. И.В. Ильинский) (1835-1949) // http://staroeradio.ru/audio/8154] [омонимия не снята],CONJ,PRCL
лежа в котором я чувствую /, будто ,качаюсь в лепестках лотоса / так индусы ,2010,"монолог научный, устная публичная речь",лекция,Нравится / что в парнике вместо овощей висит гамак / лежа в котором я чувствую / будто качаюсь в лепестках лотоса / так индусы обычно изображают наивысшее блаженство / самую верхнюю чакру — сахасрару. [Андрей Зорин. Чувственная европеизация русского дворянства ХIХ века. Проект Academia (ГТРК Культура) (2010)] [омонимия не снята],VERB,VERB
У тебя́ чу́вство /, бу́дто ,зде́сь роди́тельское собра́ние.,1983,кино,кинодрама,"У тебя́ чу́вство / бу́дто зде́сь роди́тельское собра́ние. [Динара Асанова, Юрий Клепиков. Пацаны, к/ф (1983)] [омонимия не снята]",NOUN,VERB
на меня́ смо́трят та́к / как, бу́дто ,я́ в состоя́нии в еди́ный ми́г ,1972,кино,"киноповесть, экранизация","Понима́ешь / они́ на меня́ смо́трят та́к / как бу́дто я́ в состоя́нии в еди́ный ми́г что́-то измени́ть. [Виктор Смирнов, Дмитрий Мамин-Сибиряк, Игорь Болгарин, Ярополк Лапшин. Приваловские миллионы, к/ф (1972)] [омонимия не снята]",CONJ,UNKN
А ты́ вот фи́зику сказа́ла /, бу́дто ,не зна́ешь / что тако́е электри́ческий то́к.,1972,кино,"кино детское, кинокомедия, киномюзикл","А ты́ вот фи́зику сказа́ла / бу́дто не зна́ешь / что тако́е электри́ческий то́к. [Александр Митта, Михаил Львовский. Точка, точка, запятая, к/ф (1972)] [омонимия не снята]",VERB,PRCL
беги́ от него́ про́чь / как, бу́дто ,тебя́ кипятко́м ошпа́рили!   ,1940,кино,"кино детское, кино приключеское","Е́сли ещё ра́з тако́й зна́к уви́дишь / беги́ от него́ про́чь / как бу́дто тебя́ кипятко́м ошпа́рили!    [Александр Разумный, Аркадий Гайдар. Тимур и его команда, к/ф (1940)] [омонимия не снята]",CONJ,UNKN
как свое все было… ка, будто ,на своем огороде работали.,2008,устная непубличная речь,интервью,Работали как на своем / как вот… за каждое болели… как свое все было… ка будто на своем огороде работали. [Н.Х. Данилова. Разговор со старой женщиной о ее жизни (2008) // Из коллекции С. Леонтьевой] [омонимия не снята],UNKN,PREP
Я́ притворю́сь /, бу́дто ,я́ ма́ленькая ту́чка.,1969-1972,кино,"киносказка, мультфильм, экранизация","Я́ притворю́сь / бу́дто я́ ма́ленькая ту́чка. [Алан Милн, Борис Заходер, Геннадий Сокольский, Федор Хитрук. Винни-Пух и все, все, все…, м/ф (1969-1972)] [омонимия не снята]",VERB,UNKN
русского произношения / ну вот как, будто ,бы / не́ет / Правда в после́днее время / ,1976-1977,устная публичная речь,лекция,"есть / мм как просто раздел / посвященный этому / Ну / известно скажем / что вот / в академической грамматике в разделе фонетика /  [первые два слова тихо] Лев Владимирыч Маргариты Ивановны / гмм рассматривается вопрос о том как произносится / какие гласные в каких / позициях / уу / в "" Современном русском языке"" Гвоздева / в книжке Аванесова / но вот такого экспериментального / исследования / вопросов / русского произношения / ну вот как будто бы / не́ет / Правда в после́днее время / появляются / мм [Л.А. Вербицкая. Лекция по орфоэпии (1976-1977) // Из архива О.А. Лаптевой] [омонимия не снята]",CONJ,PRCL
Говоря́т /, бу́дто ,хотя́т ва́с присоедини́ть к и́х колхо́зу.  ,2013,устная непубличная речь,беседа,"Говоря́т / бу́дто хотя́т ва́с присоедини́ть к и́х колхо́зу.   [В.В. Смолянинов, В.Г. Буданов. Беседа В.Г. Буданова c В.В. Смоляниновым (2013) // http://oralhistory.ru/] [омонимия не снята]",NOUN,NOUN
Без но́г она́, бу́дто ,бы.  ,1970,кино,кинодрама,"Без но́г она́ бу́дто бы.   [Андрей Смирнов, Вадим Трунин. Белорусский вокзал, к/ф (1970)] [омонимия не снята]",UNKN,PRCL
у меня́ быва́ет тако́е чу́вство /, бу́дто ,са́м Госпо́дь Бо́г поручи́л мне́ забо́ту ,1968,кино,киноповесть,"Иногда́ у меня́ быва́ет тако́е чу́вство / бу́дто са́м Госпо́дь Бо́г поручи́л мне́ забо́ту о Ни́не. [Алексей Коренев, Виктория Токарева. Урок литературы, к/ф (1968)] [омонимия не снята]",NOUN,NOUN
в селе́… хо́дят глу́пые мы́сли…, бу́дто ,бы я́ / Ва́ся… в го́род пода́лся ,1972,кино,кинокомедия,"А во́т у ва́с в селе́… хо́дят глу́пые мы́сли… бу́дто бы я́ / Ва́ся… в го́род пода́лся за ю́бкой. [Виктор Мережко, Виталий Мельников. Здравствуй и прощай, к/ф (1972)] [омонимия не снята]",UNKN,PRCL
что́ я́ за ерунда́ сни́тся., Бу́дто ,мне́ во сне́ кто́-то де́ньги дава́л.  ,1979,кино,"кинодетектив, экранизация","что́ я́ за ерунда́ сни́тся. Бу́дто мне́ во сне́ кто́-то де́ньги дава́л.   [Аркадий Вайнер, Георгий Вайнер, Станислав Говорухин. Место встречи изменить нельзя, к/ф (1979)] [омонимия не снята]",VERB,UNKN
А сосе́дка говори́т /, бу́дто ,ви́дела тебя́ на реке́.  ,1976,кино,кинокомедия,"А сосе́дка говори́т / бу́дто ви́дела тебя́ на реке́.   [Александр Серый, Григорий Горин. Ты – мне, я – тебе, к/ф (1976)] [омонимия не снята]",NOUN,VERB
О́н выступа́л зде́сь та́к /, бу́дто ,не обвиня́л / а ласка́л на́смерть Серге́я.,1963,кино,"кинодрама, экранизация","О́н выступа́л зде́сь та́к / бу́дто не обвиня́л / а ласка́л на́смерть Серге́я. [Владимир Басов, Юрий Бондарев. Тишина, к/ф (1963)] [омонимия не снята]",NOUN,PRCL
И я́, бу́дто ,собира́юсь к нему́ идти́.,1964,кино,"кинокомедия, экранизация","И я́ бу́дто собира́юсь к нему́ идти́. [Александр Островский, Константин Воинов. Женитьба Бальзаминова, к/ф (1964)] [омонимия не снята]",UNKN,VERB
Как, бу́дто ,ему́ впра́вду живы́е но́ги приста́вили.,1948,кино,"кино военное, экранизация","Как бу́дто ему́ впра́вду живы́е но́ги приста́вили. [Александр Столпер, Борис Полевой, Мария Смирнова. Повесть о настоящем человеке, к/ф (1948)] [омонимия не снята]",CONJ,UNKN
Сде́лаем ви́д /, бу́дто ,бы поде́йствовала э́та и́х му́зычка.,1974,кино,"кино детское, кино приключенческое, кинофантастика","Сде́лаем ви́д / бу́дто бы поде́йствовала э́та и́х му́зычка. [Авенир Зак, Исай Кузнецов, Ричард Викторов. Отроки во вселенной, к/ф (1974)] [омонимия не снята]",NOUN,PRCL
Как, бу́т ,не зна́ешь.,1971,кино,"кино историческое, кинопритча","Как бу́т не зна́ешь. [Андрей Тарковский, Андрон Михалков-Кончаловский. Андрей Рублев, к/ф (1971)] [омонимия не снята]",CONJ,PRCL
И во мне́ как, бу́дто ,о́жил о́н.  ,1968,кино,"кино военное, кинодрама","И во мне́ как бу́дто о́жил о́н.   [Владимир Кунин, Наум Бирман. Хроника пикирующего бомбардировщика, к/ф (1968)] [омонимия не снята]",CONJ,NOUN
вы́глянуло со́лнышко / и на́м как, бу́дто ,не́чего боя́ться.  ,1981,кино,"кинодетектив, экранизация","Во́т вы́глянуло со́лнышко / и на́м как бу́дто не́чего боя́ться.   [Владимир Валуцкий, Игорь Масленников, Конан Дойль Артур, Юлий Дунский. Приключения Шерлока Холмса и доктора Ватсона. Собака Баскервилей, к/ф (1981)] [омонимия не снята]",CONJ,ADVB
Как, бу́дто ,войны́ не́т.,2004,кино,"кино военное, кинодрама","Как бу́дто войны́ не́т. [Вячеслав Никифоров, Юрий Черняков. На безымянной высоте, к/ф (2004)] [омонимия не снята]",CONJ,UNKN
и на пе́рвый взгля́д как, бу́дто ,не видна́… О́ / Татья́на!   ,1989,кино,"киномелодрама, экранизация","На́ша слу́жба и опа́сна и трудна́ / и на пе́рвый взгля́д как бу́дто не видна́… О́ / Татья́на!    [Владимир Кунин, Петр Тодоровский. Интердевочка, к/ф (1989)] [омонимия не снята]",CONJ,PRCL
Как, бу́дто ,ты́ не зна́ешь/ что о́н Ива́н ,2012,устная непубличная речь,беседа,"Как бу́дто ты́ не зна́ешь/ что о́н Ива́н Ива́ныч / е́сли о́н к тебе́ пришёл.   [Д.Б.Споров, Д.В.Сарабьянов, Е.Б.Мурина. Беседа Д.Б. Спорова с Е.Б. Муриной и Д.В. Сарабьяновым (2012) // http://oralhistory.ru/] [омонимия не снята]",CONJ,UNKN
, Бу́дто ,и войны́ не́ту.  ,1971,кино,"кино военное, кинодрама, киноповесть","Бу́дто и войны́ не́ту.   [Борис Васильев, Владимир Роговой, Кирилл Рапопорт. Офицеры, к/ф (1971)] [омонимия не снята]",,CONJ
но и обхо́дит и́х / как, бу́дто ,у неё не паруса́ / а кры́лья!   ,2005,устная публичная речь,интервью,Ещё ча́с наза́д она́ безнадёжно отстава́ла от семёрки я́хт / а сейча́с « Беда́» не то́лько догнала́ ли́деров / но и обхо́дит и́х / как бу́дто у неё не паруса́ / а кры́лья!    [Андрей Лошак. Интервью с Андреем Лошаком (2005) // Из коллекции НКРЯ] [омонимия не снята],CONJ,PREP
Да́рзи / лети́ туда́ и притвори́сь /, бу́дто ,у тебя́ перело́мано крыло́.,1965,кино,"киносказка, мультфильм","Послу́шай / Да́рзи / лети́ туда́ и притвори́сь / бу́дто у тебя́ перело́мано крыло́. [Александра Снежко-Блоцкая, Л. Соломянская. Рики-Тики-Тави, м/ф (1965)] [омонимия не снята]",VERB,PREP
Ты́ как, бу́дто ,мно́го хо́чешь сказа́ть / а сло́в не ,1965,кино,"кино детское, киносказка","Ты́ как бу́дто мно́го хо́чешь сказа́ть / а сло́в не нахо́дишь.   [Владимир Бычков, Николай Эрдман, Тамара Габбе. Город мастеров, к/ф (1965)] [омонимия не снята]",CONJ,NOUN
вспо́мнить / за две́ ты́щи / как, бу́дто ,бли́же ничего́ не́ было.  ,1996,кино,кинокомедия,"Смешно́ вспо́мнить / за две́ ты́щи / как бу́дто бли́же ничего́ не́ было.   [Александр Рогожкин. Операция С Новым Годом, к/ф (1996)] [омонимия не снята]",CONJ,NOUN
Зна́ешь… мне́ та́к ка́жется /, бу́дто ,я́ всё бегу́ / бегу́… и когда́-нибудь ,1969,кино,"кино приключенческое, киномюзикл","Зна́ешь… мне́ та́к ка́жется / бу́дто я́ всё бегу́ / бегу́… и когда́-нибудь обяза́тельно не успе́ю.   [Георгий Юнгвальд-Хилькевич, Михаил Мелкумов. Опасные гастроли, к/ф (1969)] [омонимия не снята]",VERB,UNKN
на душе́ да́же ле́гче де́лается /, бу́дто ,с родны́м повида́лась.,1944,кино,"кино военное, кинодетектив","Я́ вот как ленингра́дца встре́чу / так на душе́ да́же ле́гче де́лается / бу́дто с родны́м повида́лась. [Владимир Легошин, Лев Шейнин, Леонид Тубельский, Петр Рыжей. Поединок, к/ф (1944)] [омонимия не снята]",VERB,PREP
Ты́ говори́шь та́к / как, бу́дто ,мы́ живём с тобо́й на необита́емом ,2000,кино,киномелодрама,"Ты́ говори́шь та́к / как бу́дто мы́ живём с тобо́й на необита́емом о́строве. [Александр Атанесян, Илья Авраменко. Летний дождь, к/ф (2000)] [омонимия не снята]",CONJ,UNKN
Каза́лось/, бу́дто ,окно́ вы́валилось и во́т/ зна́чит/ отту́да ,1969,устная непубличная речь,беседа,"Каза́лось/ бу́дто окно́ вы́валилось и во́т/ зна́чит/ отту́да отку́да-то вы́лезло/ или/ напро́тив/ отсю́да туда́ вле́зло/ це́лая ку́ча чего́-то замеча́тельного. [В.Д. Дувакин, Е.Г. Гуро. Беседа В.Д. Дувакина с Е.Г. Гуро (Вторая  беседа – 25 декабря 1969 года) (1969) // http://oralhistory.ru/] [омонимия не снята]",NOUN,UNKN
напа́сть на сле́д БГ / и, бу́дто ,бы благодаря́ мне́.,2012,устная непубличная речь,беседа,"Вы́ да́веча сказа́ли / что ва́м удало́сь напа́сть на сле́д БГ / и бу́дто бы благодаря́ мне́. [Т.В. Богатова, Ю.А. Золотов. Беседа Т.В. Богатовой с Ю.А. Золотовым (2012) // http://oralhistory.ru/] [омонимия не снята]",CONJ,PRCL
она́ го́лову держа́ла / да склони́лась /, бу́дто ,ко́лос подре́заннай.,1959,кино,"кино детское, киносказка","Высоко́ она́ го́лову держа́ла / да склони́лась / бу́дто ко́лос подре́заннай. [Александр Роу, Евгений Шварц. Марья-искусница, к/ф (1959)] [омонимия не снята]",VERB,ADJS
 Бу́дто ко́нчилось моё могу́щество., Бу́дто ,зерно́ похи́тили из моего́ сундука́.,1941,кино,"кино детское, киносказка","Бу́дто ко́нчилось моё могу́щество. Бу́дто зерно́ похи́тили из моего́ сундука́. [Алексей Симуков, Валентин Кадочников, Федор Филиппов. Волшебное зерно, к/ф (1941)] [омонимия не снята]",NOUN,UNKN
Как, бу́дто ,глаза́ в за́днице / я́ не зна́ю!..,1989,кино,"киномелодрама, экранизация","Как бу́дто глаза́ в за́днице / я́ не зна́ю!.. [Владимир Кунин, Петр Тодоровский. Интердевочка, к/ф (1989)] [омонимия не снята]",CONJ,UNKN
чу́вствовали себя́ потерпе́вшими круше́ние / а, бу́дто ,мы́ поселе́нцы / кото́рые при́были сюда́ основа́ть ,1965,кино,"киносказка, мультфильм","Ну во́т / что́бы мы́ не чу́вствовали себя́ потерпе́вшими круше́ние / а бу́дто мы́ поселе́нцы / кото́рые при́были сюда́ основа́ть зде́сь сво́й посёлок.   [Борис Степанцев, Вадим Коростылев. Вовка в Тридевятом царстве, м/ф (1965)] [омонимия не снята]",CONJ,UNKN
Ну как, бу́дто ,она́ не роди́т нигде́ / кро́ме как ,1967,кино,киномелодрама,"Ну как бу́дто она́ не роди́т нигде́ / кро́ме как у на́с. [Александр Борщаговский, Татьяна Лиознова. Три тополя на Плющихе, к/ф (1967)] [омонимия не снята]",CONJ,UNKN
Вы́ как, бу́дто ,бы е́дете в по́езде и спи́те.,1995,кино,кинокомедия,"Вы́ как бу́дто бы е́дете в по́езде и спи́те. [Андрей Самсонов, Виталий Москаленко, Владимир Меньшов. Ширли-мырли, к/ф (1995)] [омонимия не снята]",CONJ,PRCL
темпера́мент е́сть / но́… го́вор ужа́сный., Бу́дто ,они́ ничего́ не по́няли.,1967-1971,устная публичная речь,рассказ,темпера́мент е́сть / но́… го́вор ужа́сный. Бу́дто они́ ничего́ не по́няли. [И.Л. Андроников. Обед в честь Качалова (1967-1971) // «Старое радио» http://www.staroehttp://www.staroeradio.ru/audio/9205] [омонимия не снята],ADJF,UNKN
ну не сны́ / чужи́е собы́тия /, бу́дто ,не со мно́й.,2006,кино,кинотриллер,"Си́льно то́лько на слова́х / а на де́ле начали́сь уко́лы / всё сра́зу поплы́ло… Ста́ли приходи́ть каки́е-то сны́ / ну не сны́ / чужи́е собы́тия / бу́дто не со мно́й. [Денис Нейманд, Константин Мурзенко, Юсуп Бахшиев. Жесть, к/ф (2006)] [омонимия не снята]",NOUN,PRCL
что он написан так / как, будто ,бы его писал серьезный совершенно представитель ,1968,кино,"киносказка, мультфильм, экранизация","Сущность его заключается в том / что он написан так / как будто бы его писал серьезный совершенно представитель политической экономии либерального толка. [Астрид Линдгрен, Борис Ларин, Борис Степанцов. Малыш и Карлсон, м/ф (1968)] [омонимия не снята]",CONJ,PRCL
Мне́ присни́лся со́н… как, бу́дто ,бы о́н вы́рвал гла́з у Его́ра.,2005,устная публичная речь,рассказ,Мне́ присни́лся со́н… как бу́дто бы о́н вы́рвал гла́з у Его́ра. [Валентина Чубенко. Программа «Кто мы в этой жизни» о директоре благотворительного фонда «Родная Балашиха» Л.А. Самоделовой (2005) // ГРТК «Подмосковье» / Передача «Берег надежды»] [омонимия не снята],CONJ,PRCL
Ка, бу́дто ,что́ ли я́ не чита́л?! ,1953,кино,"кинокомедия, экранизация","Ка бу́дто что́ ли я́ не чита́л?!  [Борис Ровенских, Николай Дьяконов, Татьяна Лукашевич. Свадьба с приданым, к/ф (1953)] [омонимия не снята]",UNKN,UNKN
И та́к вон раскрасне́лась вся́ /, бу́дто ,в лихора́дке.  ,2005,кино,"кинодрама, экранизация","И та́к вон раскрасне́лась вся́ / бу́дто в лихора́дке.   [Гиви Шавгулидзе, Мариэтта Захарян, Николай Гоголь, Павел Лунгин, Юрий Арабов. Дело о «Мертвых душах» / к/ф (2005)] [омонимия не снята]",UNKN,PREP
Понима́ете / как, бу́дто ,бы мне́ е́сть вре́мя.,1939,кино,кинокомедия,"Понима́ете / как бу́дто бы мне́ е́сть вре́мя. [Агния Барто, Рина Зеленая, Татьяна Лукашевич. Подкидыш, к/ф (1939)] [омонимия не снята]",CONJ,PRCL
Ты́… не пойми́ меня́ превра́тно /, бу́дто ,я́ сра́зу поду́мал / что во всём ,1967,кино,"кино приключенческое, кино-катастрофа, кинодрама","Ты́… не пойми́ меня́ превра́тно / бу́дто я́ сра́зу поду́мал / что во всём винова́т оди́н Ипа́тов. [Борис Дуров, Николай Рашеев, Сергей Тарасов, Станислав Говорухин. Вертикаль, к/ф (1967)] [омонимия не снята]",ADJS,UNKN
Как, бу́дто ,ты́ не волну́ешься! ,1979,кино,кино-катастрофа,"Как бу́дто ты́ не волну́ешься!  [Александр Митта, Борис Уриновский, Валерий Фрид, Юлий Дунский. Экипаж, к/ф (1979)] [омонимия не снята]",CONJ,UNKN
, Бу́дто ,э́то не о́н пятна́дцать су́ток о́тбыл / ,1973,кино,"кинокомедия, экранизация","Бу́дто э́то не о́н пятна́дцать су́ток о́тбыл / а я́.   [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",,ADJS
Во́т те́ раз/ ты́, бу́дто ,бы не по́мнишь!   ,1951,театральная речь,театральный спектакль,Во́т те́ раз/ ты́ бу́дто бы не по́мнишь!    [Н.В. Гоголь. Мертвые души (инсценировка М. Булгакова) (1951) // «Старое радио» http://www.staroeradio.ru/audio/10438] [омонимия не снята],UNKN,PRCL
не земля́ / не го́род / а, бу́дто ,до́м тако́й хоро́ший.,1964,кино,"кинокомедия, экранизация","И Кита́й э́тот не земля́ / не го́род / а бу́дто до́м тако́й хоро́ший. [Александр Островский, Константин Воинов. Женитьба Бальзаминова, к/ф (1964)] [омонимия не снята]",CONJ,NOUN
Маяко́вского» прижило́сь сра́зу – очеви́дно/ как, бу́дто ,ну́жно бы́ло.,2012,устная непубличная речь,беседа,"И « Маяко́вского» прижило́сь сра́зу – очеви́дно/ как бу́дто ну́жно бы́ло. [В.Г.Буданов, В.М.Розин. Беседа В.Г. Буданова с В.М. Розиным (Вторая беседа) (2012) // http://oralhistory.ru/] [омонимия не снята]",CONJ,ADJS
смо́трит на себя́ та́к / как, бу́дто ,шёлк с беляка́ми.  ,2007,кино,киномелодрама,"Бана́льно кадри́тся / а смо́трит на себя́ та́к / как бу́дто… шёлк с беляка́ми.   [Александр Кириенко, Владимир Еремин, Светлана Рузинская. Инди, к/ф (2007)] [омонимия не снята]",CONJ,NOUN
Так гру́стно / как, бу́дто ,бы родно́го потеря́ла.  ,2000,кино,киномелодрама,"Так гру́стно / как бу́дто бы родно́го потеря́ла.   [Александр Атанесян, Илья Авраменко. Летний дождь, к/ф (2000)] [омонимия не снята]",CONJ,PRCL
Как, бу́дто ,э́то уже́ бы́ло всё оди́н ра́з.,1974,кино,кинодрама,"Как бу́дто э́то уже́ бы́ло всё оди́н ра́з. [Александр Мишарин, Андрей Тарковский. Зеркало, к/ф (1974)] [омонимия не снята]",CONJ,ADJS
