Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"сотворших милости единому от малых,", аки ,"себе самому не сотворших осуждает, то ",1863,художественная,очерк,"Аще не сотворших милости единому от малых, аки себе самому не сотворших осуждает, то како осудит наветующих на наместника своего, имени божия участника, христа господня?  [А. И. Левитов. Московские «комнаты снебилью» (1863)] [омонимия не снята]",NOUN,NPRO
"Возлюби ближнего,", аки ,себя? ,1874,художественная,роман,"Возлюби ближнего, аки себя?  [Н. С. Лесков. Захудалый род (1874)] [омонимия не снята]",ADJF,NPRO
"Вот возлюби его, паразита,", аки ,себя!..,1874,художественная,роман,"Вот возлюби его, паразита, аки себя!.. [Н. С. Лесков. Захудалый род (1874)] [омонимия не снята]",NOUN,NPRO
"плачущее и рыдающее, и уже", аки ,"в подвизе изнемогающее, начат оживотворятися, и ",1871-1874,художественная,роман,"Сим торжественным глаголом все создание, по умершем своем Создателе плачущее и рыдающее, и уже аки в подвизе изнемогающее, начат оживотворятися, и первую свою доброту и красоту восприимати. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",ADVB,PREP
"ваших, егда поражену бывшу пастырю,", аки ,овцы разбегостеся; Рцы Петре: что ти ,1871-1874,художественная,роман,"Что же реку о вас святии Апостоли; Кая скорбь, кая печаль бяше на сердцах ваших, егда поражену бывшу пастырю, аки овцы разбегостеся; Рцы Петре: что ти бысть, егда по трикратном отречении, « помянул еси глагол Иисусов, и изшед вон, плакася горко» ( Тамже гл. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,NOUN
"все создание и вся тварь,", аки ,"от сна возбуждшися, начат оживотворятися.  ",1871-1874,художественная,роман,"Не воспоминаю ныне о предшедшей печали приснодевы Марии, яже яко нестерпимая бяше, сице и радость ея, егда увиде Сына своего воскресшаго, всякое слово превосходит: словом единым заключаю, яко сим торжественным приветом все создание и вся тварь, аки от сна возбуждшися, начат оживотворятися.   [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,PREP
како в сухим костем, аки ,к живым глаголет; и по словеси ,1871-1874,художественная,роман,"како в сухим костем аки к живым глаголет; и по словеси том глаголет пророк: и видех, и се быша им жилы, и плоть растяше, и восхождаше и протяжеся на них кожа, и вниде в ня дух и ожиша. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,PREP
Почто же с человеки, аки ,"со зверьми брань творим, егда за ",1871-1874,художественная,роман,"Почто же с человеки аки со зверьми брань творим, егда за добродетель несть воздаяния; Кая польза за вседневные труды, егда только несть препокоения; Аще мертвии не востают, почто и мы беды приемлем на всяк час, по вся дни умирающе; Аще бо по человеку со зверем брался во Ефесе, кая польза; аще мертвии не востают, то всуе труждаемся.   [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,PREP
"Видиши ли, како", аки ,"смерть, на вся древеса, цветы, травы ",1871-1874,художественная,роман,"Видиши ли, како аки смерть, на вся древеса, цветы, травы и семена находит зима, в нейже вся аки мертвыя зрятся: весне же пришедшей, како паки оживляются изсохшыя корения, и аки умерщвленныя живость свою восприемлют, и солнцу возсиявшу, цветы от себе паки испущают; Утверждает сия вся Иппонийский Епископ, и глаголет: все мира сего правление, свидетельство есть будущаго воскресения. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,NOUN
"весною воскресения нашего образ носяще,", аки ,"бисеры из себе испущают, украшаются цветами, ",1871-1874,художественная,роман,"Зрим, глаголет, како зимою древеса обнажаются красоты своея, лишаются листвия и плодов своих; но оныя паки весною воскресения нашего образ носяще, аки бисеры из себе испущают, украшаются цветами, одеваются листвием, таже и плодами обременяются. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",ADVB,NOUN
Просветятся « праведнии, аки ,солнце во царствии Отца их» ( Матф.,1871-1874,художественная,роман,Просветятся « праведнии аки солнце во царствии Отца их» ( Матф. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята],NOUN,NOUN
коль же срамно потемнеют грешницы, аки ,углие! ,1871-1874,художественная,роман,О коль же срамно потемнеют грешницы аки углие!  [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята],NOUN,NOUN
"и млеком: Египтяне же погрязнуша,", аки ,"олово, в воде зелне.",1871-1874,художественная,роман,"Но егда приидоша к чермному морю, оныя проидоша по суху, посреде моря, и внидоша в землю обетованную, текущую медом и млеком: Египтяне же погрязнуша, аки олово, в воде зелне. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,NOUN
"неизвестно откуду, и коим побуждением,", аки ,"самых себе не ведуще, начаша людие ",1871-1874,художественная,роман,"Воспоминает Тит Ливий, Римских действий описатель, яко егда воинство Римское с Карфагенами брань творяше, и победиши Аннибала вожда Карфагенскаго, и еще в Риме о победе не ведяху, в самое тое время, егда Римляне победу получиша, в Риме неизвестно откуду, и коим побуждением, аки самых себе не ведуще, начаша людие кричати вельми и радоватися: и абие по триех часах весть о победе получиша.   [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",NOUN,ADJF
пречистое Христа Спасителя нашего есть, аки ,"сосуд некий, Духом Святым соделанный, о ",1871-1874,художественная,роман,"тело пречистое Христа Спасителя нашего есть аки сосуд некий, Духом Святым соделанный, о коль многоценнаго и лекарственнаго пития исполненный!  [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",INTJ,NOUN
"безводная, пламенем огня плотскаго изсохшая,", аки ,чахотною болезнию изнемогающая.,1871-1874,художественная,роман,"Семо притецыте сухие, неимущие влаги от росы небесныя, ихже душа, яко земля безводная, пламенем огня плотскаго изсохшая, аки чахотною болезнию изнемогающая. [П. И. Мельников-Печерский. В лесах. Книга вторая (1871-1874)] [омонимия не снята]",PRTF,NOUN
"нынѣшнихъ обстоятельствахъ, самонужнѣйшимъ, и дерзаемъ,", аки ,"вѣрные подданные, представить мнѣніе наше на ",1858,художественная,роман,"Утверждаясь на сей важной истинѣ, почитаемъ мы размышленіе о семъ, въ нынѣшнихъ обстоятельствахъ, самонужнѣйшимъ, и дерзаемъ, аки вѣрные подданные, представить мнѣніе наше на высочайшее усмотрѣніе.   [А. Ф. Писемский. Тысяча душ (1858)] [омонимия не снята]",NOUN,ADJF
Сердце его, аки ,камень; окрест зубовъ его страхъ; очи ,1858,художественная,роман,Сердце его аки камень; окрест зубовъ его страхъ; очи горятъ яко углiе.   [А. Ф. Писемский. Тысяча душ (1858)] [омонимия не снята],NPRO,NOUN
Се корабли фарсистiи, аки ,"облицы къ тебѣ летятъ, и яко ",1858,художественная,роман,"Се корабли фарсистiи аки облицы къ тебѣ летятъ, и яко голуби со птенцы своими. [А. Ф. Писемский. Тысяча душ (1858)] [омонимия не снята]",NOUN,NOUN
"отложившие воинские поясы, но потом,", аки ,псы на свою блевотину возвратившиеся… таковые ,1767,"нехудожественная, официально-деловая","закон, проект","Благодатью призванные к исповеданию веры и первый порыв ревности явившие и отложившие воинские поясы, но потом, аки псы на свою блевотину возвратившиеся… таковые десять лет да припадают к церкви, прося прощение по трилетнем слушании писания в притворе».   [Екатерина II. Наказ Комиссии о составлении проекта нового Уложения (1767)] [омонимия не снята]",ADVB,NOUN
нет у него ни носа, аки ,"хобота, или же подо ртом нос, ",1721,"нехудожественная, официально-деловая, церковно-богословская",устав,"Уже стало ему, горькому, вся дни тошно провождать посреди лягв, и младенцев утоплых, и слонов, и ныне он, нижайший, стал как зверь средь зверей, а большой науки от него нет, потому что нет у него ни носа аки хобота, или же подо ртом нос, но токмо имеет шестые персты. [[Петр I]. Регламент или устав духовной коллегии (1721)] [омонимия не снята]",NOUN,NOUN
"деньги серебряные головы с крыльями,", аки ,"бы летящие, и в лавровых венцах, ",1721,"нехудожественная, официально-деловая, церковно-богословская",устав,"И заказал графу Растреллию сделать за немалые деньги серебряные головы с крыльями, аки бы летящие, и в лавровых венцах, а также Справедливость и Милосердие в женских образах.   [[Петр I]. Регламент или устав духовной коллегии (1721)] [омонимия не снята]",NOUN,PRCL
"с дивиими ослы, и травою", аки ,"вола питаху его… дондеже уразуме, яко ",1758,"нехудожественная, церковно-богословская",катехизис,"И егда вознесеся сердце его… сведеся от престола царства… и от человек отгнася… и житие его с дивиими ослы, и травою аки вола питаху его… дондеже уразуме, яко владеет Бог Вышний царством человеческим, и емуже восхощет, даст е» ( Дан. [архиепископ Платон (Левшин). Катихизис второй надесять (1758)] [омонимия не снята]",NOUN,NOUN
"Отец протопоп видел, говорит: «", аки ,"бы звезды во мраке сияют, когда ",1764,"нехудожественная, церковно-богословская",слово,"Отец протопоп видел, говорит: « аки бы звезды во мраке сияют, когда он вращается», а учение бросил, ― вот я его теперь за все сразу и проучу ― и за краткий сюртук, и за плясание, и за камзельку с стекловидными пуговками, да… вот я его, скакуна, усмирю… да; я возьму его да на тебе и женю. [архиепископ Платон (Левшин). Слово в неделю мытаря и фарисея (1764)] [омонимия не снята]",VERB,PRCL
"Епископа отлученнаго, или изверженнаго примет,", аки ,неотлученнаго не по неведению: да отлучен ,1709,"нехудожественная, церковно-богословская",слово,"Аще Епископ священника, или диакона, или причетника от своего Епископа отлученнаго, или изверженнаго примет, аки неотлученнаго не по неведению: да отлучен будет, и 1 вселенскаго собора правило 5.   [архиепископ Феофан (Прокопович). Слово похвальное о преславной над войсками свейскими победе, пресветлейшему государю царю и великому князю Петру Алексиевичу (1709)] [омонимия не снята]",VERB,ADJS
"нахально у сынов духовных, или", аки ,"со властию домогается: на пример, просит, ",1709,"нехудожественная, церковно-богословская",слово,"8. На дух к себе приходящим, да не будет священник тяжестен: тяжестен же бывает, когда или во время исповеди гордится, и суров к кающемуся является, котораго должен всякою кротостию утешать, или в иныя времена просит чего нахально у сынов духовных, или аки со властию домогается: на пример, просит, или домогается у властелина, дабы на суде оправдал кого, или оставил бы наказание, хотя бы [архиепископ Феофан (Прокопович). Слово похвальное о преславной над войсками свейскими победе, пресветлейшему государю царю и великому князю Петру Алексиевичу (1709)] [омонимия не снята]",CONJ,PREP
"их зловерию, с правоверными христианами,", аки ,исповедовавшихся и причастившихся писати не стану.,1709,"нехудожественная, церковно-богословская",слово,"О неисправляющихся же и во упорстве своем пребывающих, паче же о развратниках, и других от соединения церкве отвлекающих, куды надлежит, письменно и словесно представляти буду: а кольми паче в книгах исповедных, закрывая и поблажая их зловерию, с правоверными христианами, аки исповедовавшихся и причастившихся писати не стану. [архиепископ Феофан (Прокопович). Слово похвальное о преславной над войсками свейскими победе, пресветлейшему государю царю и великому князю Петру Алексиевичу (1709)] [омонимия не снята]",NOUN,PRTF
"их зловерию, с правоверными христианами,", аки ,"исповедовавшихся и причастившихся, писати не стану.",1709,"нехудожественная, церковно-богословская",слово,"О неисправляющихся же и во упорстве своем пребывающих, паче же о развратниках, и других от соединения церкве отвлекающих, куды надлежит, писменно и словесно представляти буду: а кольми паче их в книгах исповедных, закрывая и поблажая их зловерию, с правоверными христианами, аки исповедовавшихся и причастившихся, писати не стану. [архиепископ Феофан (Прокопович). Слово похвальное о преславной над войсками свейскими победе, пресветлейшему государю царю и великому князю Петру Алексиевичу (1709)] [омонимия не снята]",NOUN,PRTF
я бы вывесил язык: « Погибоша, аки ,обре».,1926-1934,"нехудожественная, публицистика",мемуары,"Еще дюйм, и я бы вывесил язык: « Погибоша аки обре». [В. А. Гиляровский. Москва и москвичи (1926-1934)] [омонимия не снята]",NOUN,NOUN
И придет он, аки ,"тать в нощи, ― распевали по вечерам ",1941,"нехудожественная, церковно-богословская",статья,"И придет он аки тать в нощи, ― распевали по вечерам седые грамотеи, ― в предшествии мрака и бури, коей ни единое существо не воспротивится, придет с злым смехом и паскудным глумлением над христианскими душами, и возмнит он обратить те христианские души в свою антихристову веру, и примется острые иглы втыкать в ногти человеческие для того, дабы совратить…»    [архиепископ Серафим (Соболев). Об истинном монархическом миросозерцании (1941)] [омонимия не снята]",NPRO,NOUN
"мог переправиться на остров пешком, «", аки ,по суху».  ,1908,"нехудожественная, публицистика",статья,"В некоторых местах расстояние между Пелопоннесом и Поросом составляет всего триста метров, и, по свидетельству древнего автора Павсания, любой желающий мог переправиться на остров пешком, « аки по суху».   [Л. Н. Толстой. Закон насилия и закон любви (1908)] [омонимия не снята]",ADVB,PREP
духовном небосклоне и радуют Господа…, Аки ,звезды на южном небе…  ,1944,художественная,роман,духовном небосклоне и радуют Господа… Аки звезды на южном небе…   [А. Н. Толстой. Петр Первый. Книга третья (1944)] [омонимия не снята],UNKN,NOUN
"березе», — унеси ты мое горе.", аки ,"певчий какой, и руку приложит к ",1930,художественная,рассказ,"березе», — унеси ты мое горе. аки певчий какой, и руку приложит к виску. [Ю. Н. Тынянов. Восковая персона (1930)] [омонимия не снята]",ADVB,NOUN
"великие, полны множества народа христианскаго,", аки ,"по морю, по воздуху пловуще».",1913-1932,художественная,роман,"Оказывается, соловецкий дьякон имел накануне получения известия о готовящейся в Дорах « гари» видение, в котором ему были явлены « четыри корабля великие, полны множества народа христианскаго, аки по морю, по воздуху пловуще». [В. Я. Шишков. Угрюм-река. Ч. 5-8 (1913-1932)] [омонимия не снята]",NOUN,PREP
"же рода, просвещенными законами рассыплют", аки ,"прах удивление, могущее вогнездиться во слабых ",1934-1939,художественная,роман,"Таким образом, противуположив силы силам того же рода, просвещенными законами рассыплют аки прах удивление, могущее вогнездиться во слабых умах о ложном учении.   [В. Я. Шишков. Емельян Пугачев. Книга первая. Ч. 1-2 (1934-1939)] [омонимия не снята]",VERB,NOUN
"довольство и великолепие окружали престол,", аки ,"источник благоденствия обществу, от которого истекают ",1934-1939,художественная,роман,"579.5) Благопристойность требует, чтоб довольство и великолепие окружали престол, аки источник благоденствия обществу, от которого истекают награждения, ободрения и милости. [В. Я. Шишков. Емельян Пугачев. Книга первая. Ч. 1-2 (1934-1939)] [омонимия не снята]",NOUN,NOUN
"нарочно определенные к тому благочинные, «", аки ,бы духовные фискалы».,1999,художественная,рассказ,"Впрочем, впоследствии другой малоросс ― Феофан Прокопович покрыл либеральный грех земляка, вставив в свой Духовный регламент стыдливое предписание, чтобы о церковных беспорядках и суеверных обычаях епископу доносили заказчики или нарочно определенные к тому благочинные, « аки бы духовные фискалы». [Вацлав Михальский. Рассказы // «Дружба народов», 1999.06.15] [омонимия не снята]",NOUN,PRCL
и в свое ведомство не «, аки ,"бы», а настоящих духовных фискалов по ",1999,художественная,рассказ,"Но скоро новоучрежденный Синод, оставив ложную стыдливость и ссылаясь на тот же Духовный регламент, ввел и в свое ведомство не « аки бы», а настоящих духовных фискалов по образцу светских, только дал им другое, взятое из католической терминологии и более внятное духовному слуху, звание ― инквизиторов и предписал вербовать на эту должность « чистосовестных» людей, разумеется из монашеского чина. [Вацлав Михальский. Рассказы // «Дружба народов», 1999.06.15] [омонимия не снята]",PRCL,PRCL
"заманчивым воззванием к русскому юношеству, «", аки ,мягкой и всякому изображению угодной глине»; ,1999,художественная,рассказ,"Глюк начал дело пышным и заманчивым воззванием к русскому юношеству, « аки мягкой и всякому изображению угодной глине»; воззвание начинается словами: « Здравствуйте, плодовитые, да токмо подпор и тычин требующие дидивины!»  [Вацлав Михальский. Рассказы // «Дружба народов», 1999.06.15] [омонимия не снята]",NOUN,ADJF
Вадим с привычным уже ощущением ―, аки ,после ста грамм очень классного крепкого ― ,1995,художественная,роман,"Она, откинувшись, победно обозревала люминисцентную заставку следующего уровня, а облокотившийся на крышку симулятора- « леталки» Вадим с привычным уже ощущением ― аки после ста грамм очень классного крепкого ― наблюдал Сару Тафф, играющую в Сару Тафф. [Александра Маринина. За все надо платить (1995)] [омонимия не снята]",NOUN,PREP
ниц перед князем и « быша, аки ,мертвы».,1961-1967,художественная,роман,"Ужаснувшись этому, безбожные и злые язычники пали ниц перед князем и « быша аки мертвы». [Аркадий Стругацкий, Борис Стругацкий. Полдень. XXII век (1961-1967)] [омонимия не снята]",NOUN,ADJS
"не тщетно ли себя уверяет,", аки ,бы их ревности огонь достоин был ,2007.11.24,"нехудожественная, электронная коммуникация",интернет-пейджер,"и таковой род людей не тщетно ли себя уверяет, аки бы их ревности огонь достоин был олтаря божественнаго?  [Твоя подпись в статусе (ICQ переписка) (2007.11.24)] [омонимия не снята]",VERB,PRCL
"интересам страны они там грызутся,", аки ,псы.,2003,художественная,роман,"В ущерб интересам страны они там грызутся, аки псы. [Дарья Донцова. Микстура от косоглазия (2003)] [омонимия не снята]",VERB,NOUN
"в графское достоинство возведены будут,", аки ,Орловы господа…,2003,художественная,роман,"Пожалуй, ныне надо ожидать, что убийцы доподлинные в графское достоинство возведены будут, аки Орловы господа… [Дарья Донцова. Микстура от косоглазия (2003)] [омонимия не снята]",VERB,NOUN
"приспело по векселю платить, она,", аки ,"вор, оный вексель разорвала.",2003,художественная,роман,"Когда шляхетство при нашей помощи возводило ее на престол, всего насулила, а как время приспело по векселю платить, она, аки вор, оный вексель разорвала. [Дарья Донцова. Микстура от косоглазия (2003)] [омонимия не снята]",NPRO,NOUN
"и меня заедино с вами,", аки ,протопопа Аввакума- многотерпца…  ,2003,художественная,роман,"И вас всех в Сибирь угонят и меня заедино с вами, аки протопопа Аввакума- многотерпца…   [Дарья Донцова. Микстура от косоглазия (2003)] [омонимия не снята]",NPRO,NOUN
коего все наши болваны суть, аки ,бы зерцаловидные тени. ,2000,художественная,роман,"Сия 	 тварь, будто обезьяна, образует лицевидным деянием невидимую и 	 присносущную силу и божество того человека, коего все наши болваны суть аки бы зерцаловидные тени.  [Галина Щербакова. Восхождение на холм царя Соломона с коляской и велосипедом (2000)] [омонимия не снята]",VERB,PRCL
иже прикова себя на цепь, аки ,"бы скот бессловесный; вспомяни Анастасия, ему ",2000,художественная,роман,"И так все до малости, как начинает приводить, то не токмо о сих, но и о меньших все вспомнит: « Вспомяни, душе моя, того и оваго: вспомяни Моисея оного, иже прикова себя на цепь аки бы скот бессловесный; вспомяни Анастасия, ему же нозе его бяху, аки сухо древо до пояса; Дмитрия, иже ядяше едину воду, и Александра, иже ядох едину шерсть, или Семиона, от [Галина Щербакова. Восхождение на холм царя Соломона с коляской и велосипедом (2000)] [омонимия не снята]",NOUN,PRCL
"отличиться на большее и « погиб,", аки ,"обра», ― окончательно скрывшись затем в здании ",2000,художественная,роман,"Тогда, обуреваемый этой страстию, Оноприй Перегуд из Перегудов захотел лучше всех отличиться на большее и « погиб, аки обра», ― окончательно скрывшись затем в здании сумасшедшего дома, где и ведется теперь эта беседа.   [Галина Щербакова. Восхождение на холм царя Соломона с коляской и велосипедом (2000)] [омонимия не снята]",VERB,NOUN
И учинился я, аки ,кляузник и аки дурак для всех ,2000,художественная,роман,"И учинился я аки кляузник и аки дурак для всех ненавистный, и в довершение всего в центре всенесомненнейшего и необычайнейшего ― наполнения грамотками всего воздуха!    [Галина Щербакова. Восхождение на холм царя Соломона с коляской и велосипедом (2000)] [омонимия не снята]",NPRO,NOUN
"Правдив,", аки ,грешник после исповеди…,2000,"нехудожественная, публицистика",монография,"Правдив, аки грешник после исповеди… [Александр Архангельский. Александр I (2000)] [омонимия не снята]",ADJS,NOUN
"Черный,", аки ,"мурин, и весь из цельного куска ",1996,"нехудожественная, публицистика",статья,"Черный, аки мурин, и весь из цельного куска слеплен. [Анатолий Турилов, Алексей Чернецов. Книга Рафли // «Родина», 1996] [омонимия не снята]",NOUN,NOUN
"Сладко,", аки ,"море Соловецкое, ― сказал он, умильно глядя ",1996,"нехудожественная, публицистика",статья,"Сладко, аки море Соловецкое, ― сказал он, умильно глядя на Иду.   [Анатолий Турилов, Алексей Чернецов. Книга Рафли // «Родина», 1996] [омонимия не снята]",ADVB,NOUN
Иоанн Дамаскин пишет: « Мощи святых, аки ,"спасительные источники дарова нам Владыка Христос, ",2002,художественная,роман,"Преподобный Иоанн Дамаскин пишет: « Мощи святых аки спасительные источники дарова нам Владыка Христос, яже многоразличная благодеяния источают». [Сергей Гандлевский. НРЗБ // «Знамя», 2002] [омонимия не снята]",ADJF,ADJF
И будут людие, аки ,"жрец, и раб аки господин, и ",2001,художественная,повесть,"И будут людие аки жрец, и раб аки господин, и раба аки госпожа; будет купуяй яко продали, и взаимемляй аки заимодавец, и должный аки ему же есть должен. [Игорь Адамацкий. Утешитель // «Звезда», 2001] [омонимия не снята]",NOUN,NOUN
"Туман в голове,", аки ,"тьма египетская, а с вином просветление.  ",1858,художественная,пьеса,"Туман в голове, аки тьма египетская, а с вином просветление.   [И. И. Лажечников. Горбун (1858)] [омонимия не снята]",NOUN,NOUN
"Дворянский сын, христианин и врываешься,", аки ,разбойник в дом! ,1858,художественная,пьеса,"Дворянский сын, христианин и врываешься, аки разбойник в дом!  [И. И. Лажечников. Горбун (1858)] [омонимия не снята]",VERB,NOUN
"веление всемилостивейшего и вселюбезнейшего государя,", аки ,священный закон.  ,1868,художественная,роман,"Благоугодно было истребовать мое мнение по сему благоугодному и важному предмету, которое я со всеподданическою преданностию сообщаю, почитая волю и веление всемилостивейшего и вселюбезнейшего государя, аки священный закон.   [А. К. Шеллер-Михайлов. Господа Обносковы (1868)] [омонимия не снята]",NOUN,ADJF
"модное обезьянство с высших исчезнут,", аки ,воск от лица огня.,1890-1891,"нехудожественная, публицистика","статья, цикл","Я твердо уверен, что доживу до реакции, что увижу то время, когда даже Данилевский станет отвергать меценатов, когда фатовство, военщина и модное обезьянство с высших исчезнут, аки воск от лица огня. [К. Н. Леонтьев. Кто правее? Письма к В. С. Соловьеву (1890-1891)] [омонимия не снята]",VERB,NOUN
"меня сложно взбесить, я спокойна,", аки ,стадо удавов.,1864,художественная,рассказ,"в нашей группе есть неординарные люди. но большинство из группы меня просто бесит. это странно, потому что меня сложно взбесить, я спокойна, аки стадо удавов. [А. И. Левитов. Бабушка Маслиха (1864)] [омонимия не снята]",ADJS,NOUN
По льду, аки ,по суху.,1871-1874,художественная,роман,По льду аки по суху. [П. И. Мельников-Печерский. В лесах. Книга первая (1871-1874)] [омонимия не снята],NOUN,PREP
"древлеблагочестивыя отеческия нашея веры, пресветло", аки ,луча солнечная сияющей во благочестии и ,1780-1814,"нехудожественная, публицистика","дневник, записные книжки","Крайнего и пресветлого, грядущего града небесного Иерусалима взыскательнице, любозрительных же и огнелучных ангельских сил ревнительнице, плоть свою Христа ради изнурившей, твердому и незыблемо у адаманту древлеблагочестивыя отеческия нашея веры, пресветло аки луча солнечная сияющей во благочестии и христоподражательном пребывании пречестной матушке Манефе, о еже во Христе с сестрами пречестныя обители святых, славных н всехвальных, верховных апостол Петра и Павла земнокасательное поклонение и молитвенное [А. С. Шишков. Записки (1780-1814)] [омонимия не снята]",ADJS,NOUN
"живете без думы, без заботы,", аки ,птица небесная…,1780-1814,"нехудожественная, публицистика","дневник, записные книжки","И вот теперь, привел бог, живете без думы, без заботы, аки птица небесная… [А. С. Шишков. Записки (1780-1814)] [омонимия не снята]",NOUN,NOUN
"никого быть не чаял, гордостью,", аки ,"вол, наполнился, за то господь в ",1780-1814,"нехудожественная, публицистика","дневник, записные книжки","Навуходоносор, царь, превыше себя никого быть не чаял, гордостью, аки вол, наполнился, за то господь в вола его обратил; фараон, царь египетский, за гордость в море потоп. [А. С. Шишков. Записки (1780-1814)] [омонимия не снята]",NOUN,NOUN
"она, глядь- ка поди, ― скачет,", аки ,бес…,1780-1814,"нехудожественная, публицистика","дневник, записные книжки","Матушка головушки еще поднять не может, а она, глядь- ка поди, ― скачет, аки бес… [А. С. Шишков. Записки (1780-1814)] [омонимия не снята]",VERB,UNKN
"Абие бысть, ― читала канонница, ―", аки ,жена кра́сна и благозрачна…»   ,1780-1814,"нехудожественная, публицистика","дневник, записные книжки","Абие бысть, ― читала канонница, ― аки жена кра́сна и благозрачна…»    [А. С. Шишков. Записки (1780-1814)] [омонимия не снята]",NOUN,NOUN
"английскую речь, волосяные покровы красавицы", Аки ,движутся абсолютно как в рекламе шампуня « ,1831,художественная,повесть,"Они идеально артикулируют английскую речь, волосяные покровы красавицы Аки движутся абсолютно как в рекламе шампуня « Хед- энд- шолдерс». [О. М. Сомов. Матушка и сынок (1831)] [омонимия не снята]",NOUN,VERB
Красотка- ученая, Аки ,Росс с доктором Сидом разрабатывают теорию ,1831,художественная,повесть,"Красотка- ученая Аки Росс с доктором Сидом разрабатывают теорию о духовных волнах, которыми управляется Вселенная: все имеет душу, включая саму Землю. [О. М. Сомов. Матушка и сынок (1831)] [омонимия не снята]",ADJF,NOUN
