Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"всему тому берегу воздвигаются, как", будто ,бы волшебною силою…,1872,художественная,повесть,"Крепости, арсеналы, селения, города по всему тому берегу воздвигаются, как будто бы волшебною силою… [А. А. Шкляревский. Рассказ судебного следователя (1872)] [омонимия не снята]",CONJ,PRCL
"занавесками окон легкий шорох, как", будто ,производимый беготнею мышей по соломе.,1891,нехудожественная,автобиография,"Минуты через две или три после начала сеанса я ясно услыхал за занавесками окон легкий шорох, как будто производимый беготнею мышей по соломе. [А. А. Фет. Ранние годы моей жизни (1891)] [омонимия не снята]",CONJ,PRTF
о Нюсеньке и дочурках ― как-, будто ,дома побывал! ,1942,нехудожественная,"дневник, записные книжки",Многое узнал о Нюсеньке и дочурках ― как- будто дома побывал!  [А. А. Авдеев. Дневник (1942)] [омонимия не снята],CONJ,NOUN
и бродячая жизнь как, будто ,кончилась.,1957-1964,нехудожественная,мемуары,и бродячая жизнь как будто кончилась. [А. А. Ахматова. Листки из дневника: воспоминания об О. Э. Мандельштаме (1957-1964)] [омонимия не снята],CONJ,VERB
"начала бегать за ним, как", будто ,желая укусить его.,1929,нехудожественная,статья,"Поев немного, она начала валяться, потом дразнить старух тем, что заходила вперед их; потом отбила одного сосунка и начала бегать за ним, как будто желая укусить его. [А. А. Богданов. Еще о запасе слов (1929)] [омонимия не снята]",CONJ,GRND
"не могу согласиться с тем,", будто ,восприятие является умственным действием.,1999,нехудожественная,монография,"Имея в виду психологию актов Франца Брентано, которая стала предтечей феноменологии Гуссерля, Гибсон замечает, что « близкие идеи развивались в прошлом веке в психологии актов, но я не могу согласиться с тем, будто восприятие является умственным действием. [А. А. Девяткин. Явление социальной установки в психологии XX века (1999)] [омонимия не снята]",CONJ,NOUN
"на триста футов; следовательно, мнение,", будто ,оно имеет подземную связь с Индийским ,1834,художественная,очерк,"4Гумбольдт доказал, что поверхность Каспийского моря ниже горизонта других морей, кажется, на триста футов; следовательно, мнение, будто оно имеет подземную связь с Индийским океаном, падает само собою; если б это существовало, оно необходимо пришло бы в уровень с другими. [А. А. Бестужев-Марлинский. Прощание с Каспием (1834)] [омонимия не снята]",NOUN,NPRO
"воров себе подобных и разгласив,", будто ,"бы Пугачев разбил господина подполковника, и ",1774,нехудожественная,"дневник, записные книжки","Сей злодей, набрав шайку воров себе подобных и разгласив, будто бы Пугачев разбил господина подполковника, и за поимку ево 300 рублей обещевая, пришед на Симской завод, выжег, умертвя людей, 102- х человек, некоторых раскаявшихся иноверцов вешал, а других склонял к прежнему злу, присоединял к своей шайке и имел намерение тож самое учинить и на других заводах. [[И. И. Михельсон]. Военно-походный журнал командира карательного корпуса подполковника Михельсона (1774)] [омонимия не снята]",GRND,PRCL
"в изменяющемся мире ― так, как", будто ,"изменение мира есть его главная самоцель), ",1999,нехудожественная,монография,"При этом « приспособительная активность» исходит не из активности мира, его агрессивности ( что, кстати, свойственно теории Дарвина, где мир крайне враждебен организму и от последнего требуется постоянная борьба за существования в изменяющемся мире ― так, как будто изменение мира есть его главная самоцель), а из « равнодушия» ( как говорит Гибсон), пассивности мира по отношению к индивиду. [А. А. Девяткин. Явление социальной установки в психологии XX века (1999)] [омонимия не снята]",CONJ,NOUN
"проговорил я таким тоном, как", будто ,сторицею платил до последней копейки старый ,1864,нехудожественная,"очерк, цикл","Дублин, Портсмут, Плимут, Ярмут ― портовые города, ― проговорил я таким тоном, как будто сторицею платил до последней копейки старый долг, а « портовые города» произнес на этот раз так, что всякий посторонний подумал бы: « Да чего же он еще хочет от дитяти?  [А. А. Фет. Из деревни. 2 (1864)] [омонимия не снята]",CONJ,ADVB
"у него денег просить, как", будто ,"платы за то, что меня за ",1871,художественная,пьеса,"Да, он говорит, что если не перестанут у него денег просить, как будто платы за то, что меня за него насильно выдали, то он не хочет, чтобы ни вы сюда, ни я к вам не ездили…   [А. А. Потехин. В мутной воде (1871)] [омонимия не снята]",CONJ,NOUN
"А насколько справедливо, ― спрашиваю я, ―", будто ,заходила речь о вашем заключении в ,1907,нехудожественная,мемуары,"А насколько справедливо, ― спрашиваю я, ― будто заходила речь о вашем заключении в монастырь?  [А. А. Измайлов. У Льва Толстого (1907)] [омонимия не снята]",NPRO,VERB
"посредстве пневматической машины, и как", будто ,бы ощущается малая толика пользы.  ,1925-1926,художественная,роман,"По совету врачей дышу сжатым воздухом при посредстве пневматической машины, и как будто бы ощущается малая толика пользы.   [А. А. Фадеев. Разгром (1925-1926)] [омонимия не снята]",CONJ,PRCL
"не звон, гон не гон.", Будто ,собака пролаяла.,1966,художественная,"миниатюра, рассказ цикл","не звон, гон не гон. Будто собака пролаяла. [А. А. Ливеровский. Журавлиная родина. Рассказы охотника (1966)] [омонимия не снята]",NOUN,NOUN
"костяшками пальцев ― тихо- тихо, как", будто ,хочу подманить любопытную рыбку.,1854,художественная,пьеса,"Осторожно стучу в стекло костяшками пальцев ― тихо- тихо, как будто хочу подманить любопытную рыбку. [А. А. Потехин. Шуба овечья ― душа человечья (1854)] [омонимия не снята]",CONJ,VERB
"родные, держат себя так, как", будто ,"не выдали тебя замуж, а продали ",1871,художественная,пьеса,"Потому что пора же наконец и совесть знать: я столько переплатил долгов за вашу матушку, столько выслушал ее просьб и передавал ей денег, что наконец… наконец… извини меня: они, твои родные, держат себя так, как будто не выдали тебя замуж, а продали тебя мне и требуют за тебя уплаты… [А. А. Потехин. В мутной воде (1871)] [омонимия не снята]",CONJ,PRCL
"С[ыну] о[течест]ва»), где описывается сон,", будто ,я попал к разбойникам ( она напечатана ,1830-1837,бытовая,письмо личное,"В первой части ( часть в пятнадцать или двадцать листов) поместить « Испытание», « Замок Эйзен», « Вечер на корабле» ( помещенный в « Волшебном фонаре»), « Листок из дневника гвардейского офицера» ( из « Приб[авлений] к « С[ыну] о[течест]ва»), где описывается сон, будто я попал к разбойникам ( она напечатана с буквами « А. Б.»  [А. А. Бестужев-Марлинский. Письма (1830-1837)] [омонимия не снята]",NOUN,NPRO
"так прямо и спокойно, как", будто ,бы в целом мире не было ,1845,нехудожественная,мемуары,"Читая это, я смотрел ей в глаза так прямо и спокойно, как будто бы в целом мире не было никого, кроме ее и меня.   [А. А. Григорьев. Мое знакомство с Виталиным (1845)] [омонимия не снята]",CONJ,PRCL
Данилов чрез несколько дней, будто ,"поправился, но этот ушиб был началом ",1883-1887,художественная,рассказ,"Данилов чрез несколько дней будто поправился, но этот ушиб был началом его смертельной болезни…   [А. А. Черкасов. Зерентуй (1883-1887)] [омонимия не снята]",NOUN,VERB
"столько украшений, что насмешники уверяли,", будто ,"он готовится к художественной выставке, а ",1833,художественная,повесть,"Твой дядюшка, le cher homme, навешал на себя столько украшений, что насмешники уверяли, будто он готовится к художественной выставке, а дородную москвитянку нашу, княгиню Z., за огромный шлейф ее сравняли с зловещею кометой, и совершенно даром: она так ловко носила хвост свой, как лисица. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",VERB,NPRO
Зиной приняли всё это как, будто ,"на свой счёт, так как ведь ",1909,бытовая,"дневник, записные книжки","Эря с Зиной приняли всё это как будто на свой счёт, так как ведь Зина собирается на курсы и, по-видимому, очень обиделись. [А. А. Аллендорф. Дневник (1909)] [омонимия не снята]",CONJ,PREP
"Ты ушла молчаливо, // Принарядившись, как", будто ,к венцу…» ,1883-1887,художественная,рассказ,"Ты ушла молчаливо, // Принарядившись, как будто к венцу…»  [А. А. Черкасов. Разбойник (1883-1887)] [омонимия не снята]",CONJ,PREP
"потной головой и, слушая идущие", будто ,"из-под земли толчки чужого неугомонного сердца, ",2005,художественная,рассказ,"А исчерпав последние, приткнулся в траву взлохмаченной потной головой и, слушая идущие будто из-под земли толчки чужого неугомонного сердца, заснул.   [А. А. Старобинец. Живые (2005)] [омонимия не снята]",PRTF,PREP
с плечами и голова как, будто ,подплясывала.  ,1915,художественная,рассказ,"Плечи сами собой играли, а вместе с плечами и голова как будто подплясывала.   [А. А. Богданов. Никита Простота (1915)] [омонимия не снята]",CONJ,VERB
"один миг этого живого воспоминания,", будто ,воскресшую ласточку после оцепенения зимы.  ,1834,художественная,очерк,"Счастлив, кто поймал на лету хоть один миг этого живого воспоминания, будто воскресшую ласточку после оцепенения зимы.   [А. А. Бестужев-Марлинский. Прощание с Каспием (1834)] [омонимия не снята]",NOUN,PRTF
"с любопытством и недоумением, как", будто ,"не они вызвали председателя наружу, а ",1928,нехудожественная,мемуары,"Медные от жары лица смотрели с любопытством и недоумением, как будто не они вызвали председателя наружу, а сами были вызваны им в необычный час по необычному делу.   [А. А. Татищев. Земли и люди: В гуще переселенческого движения (1906-1921) (1928)] [омонимия не снята]",CONJ,PRCL
Одно это как, будто ,"указывало, что на фронте несчастной 5- ",1947-1953,нехудожественная,мемуары,"Одно это как будто указывало, что на фронте несчастной 5- й армии, к которой Морен был прикомандирован, дела были уж не так плохи, как это было в действительности. [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 4 (1947-1953)] [омонимия не снята]",CONJ,VERB
"новое испытание и я, как", будто ,это предчувствовала: ужасно у меня ныло ,1918,бытовая,"дневник, записные книжки","У Лены меня ждало новое испытание и я, как будто, это предчувствовала: ужасно у меня ныло сердце, когда я шла к ним. [А. А. Аллендорф. Дневник (1918)] [омонимия не снята]",CONJ,PRCL
"мертвецы, закутанные в снежные саваны,", будто ,"простирая к нам оледенелые руки; кусты, ",1831,художественная,рассказ,"Угрюмо стояли кругом купы елей, как мертвецы, закутанные в снежные саваны, будто простирая к нам оледенелые руки; кусты, опушенные клоками инея, сплетали на бледной поверхности поля тени свои; утлые, обгорелые пни, вея седыми космами, принимали мечтательные образы; но все это не носило на себе следа ноги или руки человеческой… [А. А. Бестужев-Марлинский. Cтрашное гаданье (1831)] [омонимия не снята]",NOUN,GRND
Сначала мальчишки как, будто ,"не поверили и были веселы по-прежнему, ",1918,бытовая,"дневник, записные книжки","Сначала мальчишки как будто не поверили и были веселы по-прежнему, а, в конце концов, всё же притихли.   [А. А. Аллендорф. Дневник (1918)] [омонимия не снята]",CONJ,PRCL
"про него генеральша Т. сказала,", будто ,"он доказал ей, что и башмаки ",1833,художественная,повесть,"Eh bien, Sophie, про него генеральша Т. сказала, будто он доказал ей, что и башмаки есть оружие наступательное!.. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",VERB,NPRO
"смотрит из-под руки вдаль, как", будто ,"говорит: « Ну, сколько вас там, бусурманы? ",1832,художественная,рассказ,"И потом так гордо встряхивается в седле, так уверенно смотрит из-под руки вдаль, как будто говорит: « Ну, сколько вас там, бусурманы?  [А. А. Бестужев-Марлинский. Латник (1832)] [омонимия не снята]",CONJ,VERB
Я серьезно раcсержусь на вас?, Будто ,у вас нет другого разговора?   ,1860-1870,художественная,пьеса,Я серьезно раcсержусь на вас? Будто у вас нет другого разговора?    [А. А. Потехин. Брак по страсти (1860-1870)] [омонимия не снята],NPRO,PREP
"губ нетронутую рюмку: ему показалось,", будто ,вино пахнет серою.  ,1830,художественная,рассказ,"повторил с глубоким вздохом прокурор, опуская от губ нетронутую рюмку: ему показалось, будто вино пахнет серою.   [А. А. Бестужев-Марлинский. Вечер на кавказских водах в 1824 году (1830)] [омонимия не снята]",VERB,NOUN
"пенсію, 1200 ливровъ въ годъ),", будто ,она скоро по смерти своего супруга ,1791,нехудожественная,анекдот,"2. Не извѣстно, съ чего прошелъ слухъ о женѣ покойнаго Руссо ( которой Французское Національное Собраніе не давно опредѣлило давать пенсію, 1200 ливровъ въ годъ), будто она скоро по смерти своего супруга вышла за мужъ за одного садовника. [[Н. М. Карамзин]. Смѣсь // Московской Журналъ, 1791] [омонимия не снята]",NOUN,NPRO
они ( члены этого многочисленного класса), будто ,бы « с презрением смотрят и на ,1903,нехудожественная,очерк,"Облекаясь во фрак или в блузу», они ( члены этого многочисленного класса) будто бы « с презрением смотрят и на мужицкий тулуп, и на священническую рясу, и на дворянский мундир». [А. А. Корнилов. Из истории вопроса об избирательном праве в земстве: (происхождение земской избирательной системы 1864 г. и ее дальнейшие изменения) (1903)] [омонимия не снята]",NOUN,PRCL
"вино деловито и просто, кА", будто ,ел хлеб с водой.,1975,художественная,рассказ,"Он пил вино деловито и просто, кА будто ел хлеб с водой. [O. М. Куваев. Эй, Бако! (1975)] [омонимия не снята]",UNKN,VERB
"Все передумал, как", будто ,бы дома побывал.  ,1942,нехудожественная,"дневник, записные книжки","Все передумал, как будто бы дома побывал.   [А. А. Авдеев. Дневник (1942)] [омонимия не снята]",CONJ,PRCL
"слове он сделал знак, как", будто ,втыкает указательный палец в землю.  ,1875,нехудожественная,письмо личное,"При последнем слове он сделал знак, как будто втыкает указательный палец в землю.   [А. А. Фет. Письмо И. С. Тургеневу (1875)] [омонимия не снята]",CONJ,VERB
"куда ехать, счас же Морозку…", Будто ,никого другого и в отряде нет…  ,1960,нехудожественная,мемуары,"куда ехать, счас же Морозку… Будто никого другого и в отряде нет…   [А. А. Реформатский. Из «дебрей» памяти (1960) // «Новый Мир», 2002] [омонимия не снята]",UNKN,NPRO
"На призыв королевы, действовавшей как", будто ,"от имени своего народа, толпа столичной ",1855,художественная,повесть,"На призыв королевы, действовавшей как будто от имени своего народа, толпа столичной черни окружила дворец. [А. А. Фет. Дядюшка и двоюродный братец (1855)] [омонимия не снята]",CONJ,PREP
Как, будто ,"с разрывом этой пресловутой девственной пленки, ",2008,художественная,рассказ,"Как будто с разрывом этой пресловутой девственной пленки, которой я и не дорожила, мне надорвали что-то важное в душе. [А. А. Андронова. Вариант нормы (2008)] [омонимия не снята]",CONJ,PREP
"Говорят,", будто ,дед его был беглый русский солдат.,1831,художественная,"письмо литературное, повесть","Говорят, будто дед его был беглый русский солдат. [А. А. Бестужев-Марлинский. Письма из Дагестана (1831)] [омонимия не снята]",CONJ,NOUN
"встревожено слухом о новой революции,", будто ,бы замышляемой Генералами Дендельсом и Дюмонсо.,1802,нехудожественная,комментарий,"Флегматическое спокойствие Голландцев было встревожено слухом о новой революции, будто бы замышляемой Генералами Дендельсом и Дюмонсо. [[Н. М. Карамзин]. Известия и Замечания // «Вестник Европы», 1802] [омонимия не снята]",NOUN,PRCL
"не инако, как прочие расказывают,", будто ,"бы Полубояров о зубной боли, на ",1785-1786,художественная,рассказ,"Сие было точно так, а не инако, как прочие расказывают, будто бы Полубояров о зубной боли, на жену свою сердясь, Государю взвел напрасно и будто Его величество, узнав такую ложь, после за то наказал его дубиною. [А. А. Нартов. Рассказы о Петре Великом (1785-1786)] [омонимия не снята]",VERB,PRCL
он с Раинькой ― и она, будто ,"к нему, а другой ― за Олинькой ",1980-1995,художественная,пьеса,"Мы смотрим, смотрим, разобрать не можем: день он с Раинькой ― и она будто к нему, а другой ― за Олинькой ходит… [А. А. Образцов. Отцовская жилка (1980-1995)] [омонимия не снята]",NPRO,PREP
"устном преподавании две совершенно особые,", будто ,бы друг другу чуждые категории подлежащего ,1878,нехудожественная,статья,"Допуская же и в учебнике и в устном преподавании две совершенно особые, будто бы друг другу чуждые категории подлежащего и дополнения, мы не только, как уже упомянуто нами выше, повторяемся неизбежно, но и совершенно сбиваем с толку ученика, особенно при первоначальном ознакомлении его с составом предложения. [А. А. Дмитриевский. Практические заметки о русском синтаксисе, IV: Дополнение // «Филологические записки», 1878] [омонимия не снята]",ADJF,PRCL
"Индейцы верят,", будто ,"жемчуг родится от капель дождя, запавших ",1835-1836,художественная,очерк,"Индейцы верят, будто жемчуг родится от капель дождя, запавших в морские раковины; и почему ж нет?  [А. А. Бестужев-Марлинский. Он был убит (1835-1836)] [омонимия не снята]",VERB,NOUN
Нередко она как, будто ,"оживала, давая полную свободу своему тонкому, ",1864,нехудожественная,"очерк, цикл","Нередко она как будто оживала, давая полную свободу своему тонкому, насмешливому уму. [А. А. Фет. Из деревни. 2 (1864)] [омонимия не снята]",CONJ,VERB
"и лишился, но в лихоимстве", будто ,бы и,1870,художественная,пьеса,"Так этим разгорячились их превосходительство, что все уж тут стало не по них: в архиве порядок не понравился, у одного служащего сапоги худые на ногах усмотрели, спросили меня, который мне год; на беду язык проговорил, что шестьдесят пять лет, и это им обидно показалось, зачем до таких преклонных лет службу продолжаю, что, хотя разуму я и лишился, но в лихоимстве будто бы и [А. А. Потехин. Вакантное место (1870)] [омонимия не снята]",NOUN,PRCL
"имел перед самим собой извинения,", будто ,"делаю худо по незнанию, по неопытности.",1830,художественная,"отрывок, рассказ","Я тем злее чувствовал пустоту сердца, что мог ценить ничтожность своей жизни, что не имел перед самим собой извинения, будто делаю худо по незнанию, по неопытности. [А. А. Бестужев-Марлинский. Следствие вечера на кавказских водах (1830)] [омонимия снята]",NOUN,VERB
"Гете толкуют, как", будто ,"он был непонятен; а Байроном восхищаются, ",1829,нехудожественная,мемуары,"Гете толкуют, как будто он был непонятен; а Байроном восхищаются, не понимая его в самом деле. [А. А. Бестужев. Знакомство мое с А. С. Грибоедовым (1829)] [омонимия не снята]",CONJ,NPRO
Как, будто ,Провидение именно ведет и управляет… указывает ,1979,художественная,пьеса,"Как будто Провидение именно ведет и управляет… указывает и людей, и средства… для доброго дела!  [А. А. Образцов. Пятеро (1979)] [омонимия не снята]",CONJ,NOUN
"выйти из дома, когда « как", будто ,"тысяча гнусавейших дьячков, поет она плакидой ― ",1960-1979,нехудожественная,мемуары,"Зимой, в сильную метель, когда невозможно было выйти из дома, когда « как будто тысяча гнусавейших дьячков, поет она плакидой ― сволочь- вьюга», раздавались редкие удары большого колокола. [А. А. Есенина. Родное и близкое (1960-1979)] [омонимия не снята]",CONJ,NOUN
"А на селе баяли,", будто ,милость народу выйдет…  ,1900-1912,художественная,рассказ,"А на селе баяли, будто милость народу выйдет…   [А. А. Богданов. Крыга (1900-1912)] [омонимия не снята]",VERB,NOUN
"стояло на своем месте, как", будто ,"оно там уже тысячу лет стоит, ",1957-1965,нехудожественная,мемуары,"Есть другой путь ― точность, и еще важнее, чтобы каждое слово в строке стояло на своем месте, как будто оно там уже тысячу лет стоит, но читатель слышит его вообще первый раз в жизни. [А. А. Ахматова. Автобиографическая проза (1957-1965)] [омонимия не снята]",CONJ,NPRO
"их огромными размерами, сообразными как", будто ,с масштабом самой столицы.,1834,художественная,очерк,"При обозрении принадлежностей наружной ее жизни в Петербурге глаз наблюдателя невольно поражен их огромными размерами, сообразными как будто с масштабом самой столицы. [A. П. Башуцкий. Панорама Санктпетербурга (1834)] [омонимия не снята]",CONJ,PREP
"не вычищен, рубашка грязная, как", будто ,он долгое время не переменял белья ,1883-1887,художественная,рассказ,"Щегольской костюм его был не вычищен, рубашка грязная, как будто он долгое время не переменял белья и не раздевался. [А. А. Черкасов. Урюм (1883-1887)] [омонимия не снята]",CONJ,NPRO
"Ежели ж отговоритца, что", будто ,"ей не обещал о женитьбе, а ",1715,нехудожественная,устав,"Ежели ж отговоритца, что будто ей не обещал о женитьбе, а признает при сем, что он ее обеременил, к томуж иные свидетелства явятца, из чего мочно будет видеть, что он всеконечно о супружестве обещал: то надлежит его с присягою спросить, что он с нею ни в какия супружеския дела не вступал, ниже оной обещал. [[Петр I]. Артикул воинский (1715)] [омонимия не снята]",CONJ,NPRO
"Значит, неправда,", будто ,"по словам г. Миловидова, г. Потебня ",1878,нехудожественная,статья,"Значит, неправда, будто,по словам г. Миловидова, г. Потебня не даёт определения предложения и только ( далеко― не только!) говорит, что "" история языка на значительном протяжении времени должна давать целый ряд определений предложения"".   [А. А. Дмитриевский. Еще несколько слов о второстепенности подлежащего // «Филологические записки», вып. 3, 1878] [омонимия снята]",NOUN,PREP
"когда наступило время прощаться, он", будто ,невзначай сказал мне:   ,1955,нехудожественная,мемуары,"И только на углу, когда наступило время прощаться, он будто невзначай сказал мне:    [M. В. Бабенчиков. Сергей Есенин (1955)] [омонимия не снята]",NPRO,ADVB
"шести лет Митрофан Александрович, казалось,", будто ,бы не обращал никакого внимания на ,1883-1887,художественная,рассказ,"Около шести лет Митрофан Александрович, казалось, будто бы не обращал никакого внимания на службу своего нового лакея Ксенофонта Долгополова, несмотря на его аккуратность, услужливость, честность и расторопность, при самом безукоризненном поведении.   [А. А. Черкасов. Кара (1883-1887)] [омонимия не снята]",CONJ,PRCL
"один из них нарочно показывал,", будто ,хочет украсть: а между тем другие ,1802,нехудожественная,статья,"Работники соглашаюся между собою, чтобы один из них нарочно показывал, будто хочет украсть: а между тем другие в самом деле крадут. [[Н. М. Карамзин]. Ловля жемчужных раковин на острове Цейлане // «Вестник Европы», 1802] [омонимия не снята]",VERB,VERB
"знаю, но носились слухи, что", будто ,бы его где-то убили уже как ,1840,нехудожественная,письмо личное,"Дальнейшей судьбы Ицки я не знаю, но носились слухи, что будто бы его где-то убили уже как настоящего коробейника; если это так, то нельзя не пожалеть такого способного человека.   [А. А. Фет. Письма И. И. Введенскому (1840)] [омонимия не снята]",CONJ,PRCL
Как, будто ,"бы все хорошо, но где-то в ",1943,нехудожественная,"дневник, записные книжки","Как будто бы все хорошо, но где-то в глубине души боль, тяжелые переживания. [А. А. Авдеев. Дневник (1943)] [омонимия не снята]",CONJ,PRCL
Старуха как, будто ,"не слыхала слов Тетерина, повернулась и ",1854,художественная,рассказ,"Старуха как будто не слыхала слов Тетерина, повернулась и скрылась за потником. [А. А. Фет. Каленик (1854)] [омонимия не снята]",CONJ,PRCL
"Лейпциге, Дрездене и Бреславле как", будто ,бы имеют возможность продолжать свою деятельность.,1879,художественная,повесть,"Согласно приказу о роспуске « РОНДа» его отделения в Гамбурге, Лейпциге, Дрездене и Бреславле как будто бы имеют возможность продолжать свою деятельность. [А. А. Шкляревский. Что побудило к убийству? (Рассказы следователя) (1879)] [омонимия не снята]",CONJ,PRCL
"въ рукѣ, и потомъ какъ", будто ,началъ читать что-то съ большимъ вниманіемъ.,1850,художественная,роман,"Поворотивъ за уголъ, Жолтая Куртка остановился, посмотрѣвъ на какую-то вещь, находящуюся у него въ рукѣ, и потомъ какъ будто началъ читать что-то съ большимъ вниманіемъ. [[Роукрофт Ч.]. Разсказы о колоніяхъ Вандименовой земли // «Современникъ», 1850] [омонимия не снята]",NOUN,NOUN
Два- три сотрудника подошли, будто ,"по иным делам, взглянули.",1940-1956,художественная,роман,"Два- три сотрудника подошли будто по иным делам, взглянули. [А. А. Бек. Талант (Жизнь Бережкова) / Части 4-6 (1940-1956)] [омонимия не снята]",VERB,PREP
как, будто ,"нехотя проговорила она, после минуты молчания.  ",1846,нехудожественная,мемуары,"как будто нехотя проговорила она, после минуты молчания.   [А. А. Григорьев. Один из многих (1846)] [омонимия не снята]",CONJ,ADVB
"Там тянется польский,", будто ,живая дорожка; там купы офицеров с ,1833,художественная,повесть,"Там тянется польский, будто живая дорожка; там купы офицеров с зыбкими султанами стоят, как пальмы. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",ADJF,ADJF
"точнее, медленно дрейфует, стоя как", будто ,на якоре.  ,1995,нехудожественная,статья,"Он плавает, точнее, медленно дрейфует, стоя как будто на якоре.   [А. А. Лискин. 50 лет Победы. Лагерь дождевого червя // «Вокруг света», 1995] [омонимия не снята]",CONJ,PREP
"на палубу большой ящик, как", будто ,"застыл в своей позе, так же ",1908,художественная,повесть,"Матрос, опускавший на палубу большой ящик, как будто застыл в своей позе, так же как и пассажир, указывающий ему что-то рукою. [А. А. Богданов. Красная звезда (1908)] [омонимия не снята]",CONJ,VERB
"удовольствием и видимым злорадством, как", будто ,Настасья Павловна всем и каждому крайне ,1883-1887,художественная,рассказ,"Но всего было страннее то, что все говорили с каким-то явным удовольствием и видимым злорадством, как будто Настасья Павловна всем и каждому крайне насолила. [А. А. Черкасов. Урюм (1883-1887)] [омонимия не снята]",CONJ,NOUN
"прислушивался к полету пуль, как", будто ,желая различить русских от аварских.  ,1831,художественная,повесть,"Хан не слышал слов его ― он прислушивался к полету пуль, как будто желая различить русских от аварских.   [А. А. Бестужев-Марлинский. Аммалат-бек (1831)] [омонимия не снята]",CONJ,GRND
"меру любезен, результатом чего было,", будто ,"бы, появление на свет этого мальчика.  ",1893-1897,нехудожественная,мемуары,"Да- с, вашего сына,  ― повторила она и напомнила о своем первом визите, когда Александр Михайлович был с ней не в меру любезен, результатом чего было, будто бы, появление на свет этого мальчика.   [А. А. Нильский. Закулисная хроника (1893-1897)] [омонимия не снята]",VERB,PRCL
"слезящиеся глазки с воспаленными, как", будто ,вывороченными докрасна веками…,1913,художественная,рассказ,"Мужик Горькушин, многосемейный и не разделившийся с детьми, продирается из задних рядов вперед и останавливает на старшине слезящиеся глазки с воспаленными, как будто вывороченными докрасна веками… [А. А. Богданов. Перед рассветом (1913)] [омонимия не снята]",CONJ,PRTF
