Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"которую отныне осужден я влачить,", подобно ,"колоднику; чтобы я вырвал из сердца, ",1831,художественная,рассказ,"И ты хочешь, чтобы я разбил последнее звено утешения в чугунной цепи жизни, которую отныне осужден я влачить, подобно колоднику; чтобы я вырвал из сердца, сгладил с памяти мысль о тебе?  [А. А. Бестужев-Марлинский. Cтрашное гаданье (1831)] [омонимия не снята]",INFN,NOUN
2., Подобно ,"и их европейских иностранных людей, оные ",1751,нехудожественная,"монография, трактат","2. Подобно и их европейских иностранных людей, оные также всех государств и всех городов находятся.   [А. И. Богданов. Описание Санктпетербурга (1751)] [омонимия не снята]",NUMB,CONJ
"был умен, хитер, красив, обаятелен.", Подобно ,большинству итальянских государей того времени он ,1929-1934,нехудожественная,статья,"был умен, хитер, красив, обаятелен. Подобно большинству итальянских государей того времени он совершенно не стеснял себя никакими идеалами и никакими нравственными принципами. [А. К. Дживелегов. Леонардо да Винчи (1929-1934)] [омонимия не снята]",ADJS,NOUN
Но, подобно ,"тому, как ничего не видит человек, ",1920,нехудожественная,обращение,"Но подобно тому, как ничего не видит человек, выскочивший из совершенной темноты в полосу яркого света, ― масса, ослепленная прекрасным, попросту жмурит от него глаза. [А. Б. Мариенгоф. Буян-Остров (1920)] [омонимия не снята]",CONJ,ADJF
"вопрос о призыве под знамена,", подобно ,"другим личным делам иностранцев за границей, ",1947-1953,нехудожественная,мемуары,"Вначале я был уверен, что вопрос о призыве под знамена, подобно другим личным делам иностранцев за границей, касался только консульских властей, тем более что в инструкции для военных агентов об этом вовсе не упоминалось. [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 4 (1947-1953)] [омонимия не снята]",NOUN,ADJF
, Подобно ,тому как события в России 1905 ,1947-1953,нехудожественная,мемуары,"Подобно тому как события в России 1905 года нашли свое отражение во Франции в том, что солдаты на французских маневрах 1906 года пели « Интернационал», так и теперь волна революционного движения стихийно докатилась до французских окопов. [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 5 (1947-1953)] [омонимия не снята]",,ADJF
Куприн А. И. Последние рыцари., Подобно ,"тому, как прирожденный всадник связан неразрывно ",1934,художественная,рассказ,"Куприн А. И. Последние рыцари. Подобно тому, как прирожденный всадник связан неразрывно телом и духом со своей породистой лошадью, идущей на ирландский банкет, ― был связан капитан князь Тулубеев со своим эскадроном, своим полком и со всей славной русской кавалерией. [А. И. Куприн. Последние рыцари (1934)] [омонимия не снята]",NOUN,ADJF
"жизнь сокращенная, усиленная и напряженная,", подобно ,жизни под колпаком с кислородом; потому ,1904,художественная,рассказ,"Потому что перед нашими глазами будущее мгновенно делается прошедшим, а надежды и расчеты превращаются в разочарование и радость; потому что карточная игра есть та же жизнь, но жизнь сокращенная, усиленная и напряженная, подобно жизни под колпаком с кислородом; потому что в карточной игре мы чувствуем душою, как мимо нас проходит грозное божество, располагающее случаями и возможностями.   [А. И. Куприн. Вечерний гость (1904)] [омонимия не снята]",PRTF,NOUN
"Это всегда « установка на»,", подобно ,"тому, как Гуссерль говорит о « сознании ",1999,нехудожественная,монография,"Это всегда « установка на», подобно тому, как Гуссерль говорит о « сознании о». [А. А. Девяткин. Явление социальной установки в психологии XX века (1999)] [омонимия не снята]",PREP,ADJF
установкой» ― это всегда « установка на…», подобно ,гуссерлевскому « сознанию о…»   ,1999,нехудожественная,монография,установкой» ― это всегда « установка на…» подобно гуссерлевскому « сознанию о…»    [А. А. Девяткин. Явление социальной установки в психологии XX века (1999)] [омонимия не снята],UNKN,ADJF
"что я делаю, сердце мое", подобно ,"сердцу преступника, влекомого на казнь.",1793,художественная,повесть,"Я не знаю, что я делаю, сердце мое подобно сердцу преступника, влекомого на казнь. [А. И. Клушин. Несчастный М-в (1793)] [омонимия не снята]",ADJF,NOUN
"росло неостановимо, день ото дня,", подобно ,"полой воде, настигало свое будущее…",1938,художественная,роман,"Все это росло неостановимо, день ото дня, подобно полой воде, настигало свое будущее… [А. Г. Малышкин. Люди из захолустья (1938)] [омонимия не снята]",NOUN,ADJF
"уходили курить, оставляя Турченку разглагольствовать,", подобно ,"проповеднику Беде, перед пустыми стульями.",1912,художественная,рассказ,"Ну, понес философ свой обычный вздор», ― говорили земцы и уходили курить, оставляя Турченку разглагольствовать, подобно проповеднику Беде, перед пустыми стульями. [А. И. Куприн. Черная молния (1912)] [омонимия не снята]",INFN,NOUN
можно было разобрать следующие слова: «…, подобно ,,1917,художественная,роман,"Часть слов была смыта дождем, а часть еще сохранилась, и хотя с трудом, но можно было разобрать следующие слова: «… подобно… [А. Д. Скалдин. Странствия и приключения Никодима Старшего (1917)] [омонимия не снята]",PNCT,
"фразы, описания, слова, в которых,", подобно ,искрам цветных огней или ярким цветам ,1855,нехудожественная,статья,"Но того ещё мало: беспрерывно, в продолжение заметок, нами разбираемых, мы находим строки, фразы, описания, слова, в которых, подобно искрам цветных огней или ярким цветам роскошной степи, вспыхивают искры чисто русской поэзии. [А. В. Дружинин. Русские в Японии в конце 1853 и в начале 1854 годов (1855)] [омонимия снята]",ADJF,NOUN
"III в. н. э. император,", подобно ,"Солнцу, становится источником и распорядителем времени.",2003,нехудожественная,монография,"В III в. н. э. император, подобно Солнцу, становится источником и распорядителем времени. [А. В. Полетаев, И. М. Савельева. Знание о прошлом: теория и история. Том 1: Конструирование прошлого (2003)] [омонимия не снята]",NOUN,NOUN
"впечатление чего-то сверхъестественного и ужасного,", подобно ,"тем простым словам, которые иногда в ",1900,художественная,повесть,"Буланин не понял всего смысла, заключавшегося в словах Сельского, но тон, каким они были произнесены, и этот незнакомый термин сразу произвели на него впечатление чего-то сверхъестественного и ужасного, подобно тем простым словам, которые иногда в лихорадочных снах принимают такое зловещее, потрясающее значение.   [А. И. Куприн. На переломе (Кадеты) (1900)] [омонимия не снята]",ADJF,CONJ
"несколько от гнета Совета; но,", подобно ,"тому, как ранее все важнейшие государственные ",1921,нехудожественная,"очерк, цикл","Керенский в это время, как будто освободился несколько от гнета Совета; но, подобно тому, как ранее все важнейшие государственные вопросы решались им вне правительства, совместно с руководящими советскими кругами, так теперь, в августе, руководство государственными делами перешло, минуя и социалистические, и либеральные группировки правительства, к триумвирату в составе Керенского, Некрасова и Терещенко.   [А. И. Деникин. Очерки русской смуты. Том I. Крушение власти и армии (1921)] [омонимия не снята]",CONJ,ADJF
"раскаленного воздуха, а и когда,", подобно ,"грому, катились по пыльному ворошиловградскому шоссе ",1943-1951,художественная,роман,"С первого взгляда разгадывали типы танков ― не только тогда, когда танки тяжело отдыхали где-нибудь сбоку улицы, под прикрытием тополей, в мареве струящегося от брони раскаленного воздуха, а и когда, подобно грому, катились по пыльному ворошиловградскому шоссе или буксовали по осенним, расползшимся, и по зимним, заснеженным, военным шляхам на запад.   [А. А. Фадеев. Молодая гвардия (1943-1951)] [омонимия не снята]",CONJ,NOUN
"С неизъяснимым чувством, тяжким", подобно ,"тоске, сладостным как восторг, ждал я ",1830,художественная,"отрывок, рассказ","С неизъяснимым чувством, тяжким подобно тоске, сладостным как восторг, ждал я её пробуждения; из этих бледных уст, казалось, должен был вырваться приговор моей судьбы, из-под этих ресниц ― взор, который бы осудил меня на муку или погрузил в блаженство… [А. А. Бестужев-Марлинский. Следствие вечера на кавказских водах (1830)] [омонимия снята]",ADJF,NOUN
"примерное рвение к наукам, успел,", подобно ,"мне, заразиться страстью к стихотворству, и ",1891,нехудожественная,автобиография,"Оказалось, что Аполлон Григорьев, невзирая на примерное рвение к наукам, успел, подобно мне, заразиться страстью к стихотворству, и мы в каждое свидание передавали друг другу вновь написанное стихотворение.   [А. А. Фет. Ранние годы моей жизни (1891)] [омонимия не снята]",VERB,NPRO
"вечность один из сподвижников Блока,", подобно ,"последнему рыцарь Прекрасной Дамы, всю жизнь ",1932,нехудожественная,мемуары,"В лице покойнаго поэта отошел в вечность один из сподвижников Блока, подобно последнему рыцарь Прекрасной Дамы, всю жизнь таивший в душе Ея мимолетную, незабываемую улыбку…   [А. А. Кондратьев. О Пясте // Александр Кондратьев. Из литературных воспоминаний. В. А. Пяст // Молва. 1932. № 17, 24 апреля, 1932] [омонимия не снята]",NOUN,ADJF
"браниться ленивее, с большими перерывами,", подобно ,"тому как ворчат, постепенно затихая, но ",1902,художественная,рассказ,"Потом, уставши, они стали браниться ленивее, с большими перерывами, подобно тому как ворчат, постепенно затихая, но все-таки огрызаясь время от времени, окончившие драку собаки. [А. И. Куприн. На покое (1902)] [омонимия не снята]",NOUN,ADJF
"как кусты зашелестели, раздвинулись, и ―", подобно ,deus ex machin ― вырос пред нами… ,1900,художественная,рассказ,"Но ― вообразите же себе, милостивые государи, мою жесточайшую неудачу: не успел прозвучать наш первый поцелуй, как кусты зашелестели, раздвинулись, и ― подобно deus ex machin ― вырос пред нами… мой родитель!    [А. В. Амфитеатров. Фармазоны (из сборника «Бабы и дамы») (1900)] [омонимия не снята]",CONJ,LATN
"стороне горы, именуемые des Riesengebirge,", подобно ,"сребристым облакам, возвышающимся на горизонте.",1813,бытовая,"дневник, записные книжки","Выезжая из Штейнау видны в левой стороне горы, именуемые des Riesengebirge, подобно сребристым облакам, возвышающимся на горизонте. [А. А. Щербинин. Военный журнал 1813 года (1813)] [омонимия не снята]",LATN,ADJF
Клементс, подобно ,Омори провел вдоль упавших каменных колонн ,1937,нехудожественная,заметка,"Клементс подобно Омори провел вдоль упавших каменных колонн прямые линии в обе стороны и в результате получил место наибольшего пересечения линий в Комптоне, т. е. как раз там, где землетрясение носило катастрофический характер. [А. М. Как найти эпицентр землетрясения // «Наука и жизнь», 1937] [омонимия не снята]",NOUN,VERB
100 человек всех людей оборвавшихся, подобно ,нищим в рубищах и изнуренных от ,1831,нехудожественная,мемуары,"И так мы 31 декабря пришли на границу польскую в местечко Ганензы расположились ночевать в оном довольно тесно, вместе с пехотными полками 2 корпуса и поступили под команду генерал-адъютанта Винцегероде, у нас в роте тогда было менее 100 человек всех людей оборвавшихся подобно нищим в рубищах и изнуренных от усталости и болезней и с этим можно сказать лазаретом мы готовы были бить французов [А. К. Карпов. Записки (1831)] [омонимия не снята]",PRTF,ADJF
"участием, ― и все исчезло вмиг,", подобно ,"туману, который принимаешь иногда за берег: ",1833,художественная,повесть,"Сладостна, неизъяснимо сладостна была для меня эта немая сцена; отрадно это лицо, горящее ко мне участием, ― и все исчезло вмиг, подобно туману, который принимаешь иногда за берег: дунет ветер и спахнет обетованную землю!    [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",ADVB,NOUN
"будто разливается и объемлет мир,", подобно ,"океану, светлыми волнами любви: она во ",1831,художественная,повесть,"Чувствую, душа моя будто разливается и объемлет мир, подобно океану, светлыми волнами любви: она во мне и окрест меня, она единственное, великое бессмертное во мне чувство. [А. А. Бестужев-Марлинский. Аммалат-бек (1831)] [омонимия не снята]",NOUN,NOUN
"Однако говение,", подобно ,"другим более или менее значительным ощущениям, ",1889,художественная,роман,"Однако говение, подобно другим более или менее значительным ощущениям, кроме того, что развлекало Николая, отзывалось и на его способности воображать; временами оно двигало те колеса в его душе, которые управляли мечтами о загробной жизни, о подвижничестве, о покаянии. [А. И. Эртель. Гарденины, их дворня, приверженцы и враги (1889)] [омонимия не снята]",NOUN,ADJF
непредвзятого изучения в обстановке гласности (, подобно ,"тому, как аналогичное изучение было проведено ",1988,нехудожественная,статья,"Это важный вопрос, требующий детального непредвзятого изучения в обстановке гласности ( подобно тому, как аналогичное изучение было проведено в США в отношении ЦРУ). [А. Д. Сахаров. Неизбежность перестройки (1988)] [омонимия не снята]",NOUN,ADJF
с их неразвитым чувством зрения ―, подобно ,"тому, как еще раньше дикари не ",1914,художественная,рассказ,"Анч встретила мужа в алькове тайн и чудес ― изумительном павильоне, где все было залито мягким ультрахромолитовым цветом, восьмым в спектре, которого не знали древние люди с их неразвитым чувством зрения ― подобно тому, как еще раньше дикари не знали зеленого цвета. [А. А. Богданов. Праздник бессмертия (1914)] [омонимия не снята]",NOUN,ADJF
"Ученый не может позволить себе,", подобно ,"художнику, свести этот мир воедино в ",1969,нехудожественная,комментарий,"Ученый не может позволить себе, подобно художнику, свести этот мир воедино в беглом очерке на одной- двух страничках. [А. Воронель. Комментарий к «Танцам» // «Химия и жизнь», 1969] [омонимия не снята]",NPRO,NOUN
"до вершины состоящие из белого,", подобно ,"снегу, мрамора.",1823-1825,нехудожественная,"дневник, записные книжки","Они находятся в 2- х верстах от Каррары и суть ничто иное, как целые горы, от подошв до вершины состоящие из белого, подобно снегу, мрамора. [А. Д. Чертков. Журнал моего путешествия по Австрии, Италии, Сицилии, Швейцарии и проч (1823-1825)] [омонимия не снята]",ADJF,NOUN
"и не смѣемъ сомневаться, вы,", подобно ,"другимъ, присутствующимъ здѣсь, блестящимъ представителямъ русскаго ",1903,художественная,пьеса,"Позвольте, уважаемый, принести вамъ мое искреннѣйшее поздравленіе съ первымъ успѣхомъ вашей карьеры, которую, мы надѣемся и не смѣемъ сомневаться, вы, подобно другимъ, присутствующимъ здѣсь, блестящимъ представителямъ русскаго таланта…   [А. В. Амфитеатров. Волны (В стране любви). Комедия в 4-х действиях (1903)] [омонимия не снята]",NPRO,NOUN
"превращался, во что хотел, и", подобно ,"Хамелеону являлся в тысячи видах, смотря ",1802,художественная,повесть,"Не умея превращать других ( хотя и хвалился сим волшебством), он сам превращался, во что хотел, и подобно Хамелеону являлся в тысячи видах, смотря по людям и обстоятельствам. [[Н. М. Карамзин]. Колодезь Истины // «Вестник Европы», 1802] [омонимия не снята]",CONJ,NOUN
"дамы двора, которые унизывали их,", подобно ,"ниткам жемчужным, могли издали показаться мечтой ",1833,художественная,повесть,"Длинные колесницы понеслись по саду, и, право, блестящие дамы двора, которые унизывали их, подобно ниткам жемчужным, могли издали показаться мечтой поэта, ― так блестящи и воздушны были они… не исключая и меня. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",NPRO,NOUN
"он думает, что жемчуг составляется", подобно ,другим камням во внутренности животных из ,1802,нехудожественная,статья,"Мы сами еще не знаем верно, как он делается; но мнение Реомюра есть самое вероятнейшее: он думает, что жемчуг составляется подобно другим камням во внутренности животных из их соков, которые, сливаясь с чуждыми телами, на пример с песком, твердеют слой за слоем. [[Н. М. Карамзин]. Ловля жемчужных раковин на острове Цейлане // «Вестник Европы», 1802] [омонимия не снята]",VERB,ADJF
, Подобно ,"Ивану Сергеевичу, я не мог упрекать ",1862-1889,нехудожественная,мемуары,"Подобно Ивану Сергеевичу, я не мог упрекать Ник. [А. А. Фет. Мои воспоминания / Часть II (1862-1889)] [омонимия не снята]",,NOUN
"ругаться и кричать на них,", подобно ,исступленному.,1889,художественная,роман,"Так по крайней мере было с начала покоса, но потом он уверился, что это не так, и уже стыдился ругаться и кричать на них, подобно исступленному. [А. И. Эртель. Гарденины, их дворня, приверженцы и враги (1889)] [омонимия не снята]",NPRO,ADJF
"свинья, или свесит голову набок,", подобно ,"этакому увядающему цветку, ― буду греть беспощадно: ",1932,художественная,роман,"Ибо, ― и тут он повысил голос до окрика, ― ибо, как только увижу, что мой юнкер переваливается, как брюхатая попадья, или ползет, как вошь по мокрому месту, или смотрит на землю, как разочарованная свинья, или свесит голову набок, подобно этакому увядающему цветку, ― буду греть беспощадно: лишние дневальства, без отпуска, арест при исполнении служебных обязанностей.   [А. И. Куприн. Юнкера (1932)] [омонимия не снята]",ADVB,ADJF
"Но чтобы я, будучи", подобно ,"всему причинен, был в то же ",1879,нехудожественная,письмо личное,"Но чтобы я, будучи подобно всему причинен, был в то же время и непричинен ― этого я не только не понимаю, но в силу данных мне качеств не могу понимать. [А. А. Фет. Письма Л. Н. Толстому (1879)] [омонимия не снята]",GRND,ADJF
"крылом коснемся камней, местами торчавших", подобно ,зубам.,1936,нехудожественная,монография,"Летели так близко к скалам, что, казалось, вот-вот крылом коснемся камней, местами торчавших подобно зубам. [А. И. Минеев. Пять лет на острове Врангеля (1936)] [омонимия не снята]",PRTF,NOUN
"по себе такой огромный ущерб,", подобно ,"грозовой туче, бросает зловещую тень на ",1951,нехудожественная,речь,"Сам по себе такой огромный ущерб, подобно грозовой туче, бросает зловещую тень на обвинение Аверина и может оказать отрицательное влияние на решение вопроса о его виновности.   [А. И. Юдин. Речь в защиту З. Г. Аверина (1951)] [омонимия не снята]",NOUN,ADJF
Ибо, подобно ,"тому, как Энгельс сказал о Данте, ― ",1943,нехудожественная,статья,"Ибо подобно тому, как Энгельс сказал о Данте, ― и Чосер в Англии был последним поэтом средних веков и первым поэтом нового времени.   [А. К. Дживелегов. Джеффри Чосер (1943)] [омонимия не снята]",CONJ,ADJF
"а не печаль: Клейнмихель, наконец,", подобно ,"Бибикову, пал и уничтожился.",1855,бытовая,"дневник, записные книжки","Еще одна смерть, только политическая, и притом возбуждающая общую радость, а не печаль: Клейнмихель, наконец, подобно Бибикову, пал и уничтожился. [А. В. Никитенко. Дневник (1855)] [омонимия не снята]",ADVB,NOUN
Я согласен с Гете:, подобно ,"жене, данной человеку в лучшую ему ",1835-1836,художественная,очерк,"Я согласен с Гете: подобно жене, данной человеку в лучшую ему половину, ночь для нас, право, ― лучшая половина жизни. [А. А. Бестужев-Марлинский. Он был убит (1835-1836)] [омонимия не снята]",NOUN,NOUN
"Тогда,", подобно ,"тому, как это делается в опере « ",1842,бытовая,письмо,"Тогда, подобно тому, как это делается в опере « Итальянцы в Алжире», сановники отвели меня в другой двор, вероятно гардеробный, где навлекли на меня одежду самую странную, какую только возможно себе представить, сшитую из золотых и серебряных парчей, несмотря на то что эта одежда оказалась непомерно длинной; поверх нее на меня с трудом напялили еще узкую серебряную куртку и сверх шляпы моей напутали чалму [А. Д. Салтыков. Письма из Индии (1842)] [омонимия не снята]",ADVB,ADJF
"Медведева, несомненно, подверглась предварительному “ изучению”,", подобно ,"тому, что происходило со мной.",1989,нехудожественная,мемуары,"Мухтаров не был, видимо, в курсе того, что кандидатура Медведева, несомненно, подверглась предварительному “ изучению”, подобно тому, что происходило со мной. [А. Д. Сахаров. Горький, Москва, далее везде (1989)] [омонимия не снята]",UNKN,ADJF
"Душа животного,", подобно ,"Минерве, выходит в мир во всеоружии ",1868,нехудожественная,"очерк, цикл","Душа животного, подобно Минерве, выходит в мир во всеоружии необходимого. [А. А. Фет. Из деревни. 3 (1868)] [омонимия не снята]",NOUN,NOUN
среды способны не только набухать (, подобно ,"желатине), но и вновь переходить в ",1951,нехудожественная,учебник,"Некоторые гели при прибавлении дисперсионной среды способны не только набухать ( подобно желатине), но и вновь переходить в золи. [А. Г. Бетехтин. Курс минералогии (1951)] [омонимия не снята]",INFN,NOUN
"Он вышел в отставку и,", подобно ,"А. Н. Энгельгардту, увлекся рационализацией сельского ",1948,нехудожественная,монография,"Он вышел в отставку и, подобно А. Н. Энгельгардту, увлекся рационализацией сельского хозяйства. [А. Е. Арбузов. Краткий очерк развития органической химии в России (1948)] [омонимия не снята]",CONJ,CONJ
"принятіем рѣшенія, ибо промедленіе смерти", подобно ,,1940-1954,нехудожественная,монография,"По стенографическому отчету Родзянко обратился тогда к собранію с просьбой « поторопиться с принятіем рѣшенія, ибо промедленіе смерти подобно». [C. П. Мельгунов. Мартовскіе Дни 1917 года (1940-1954)] [омонимия не снята]",NOUN,
"будет превращён в груду пепла,", подобно ,"Вавилону, о котором вы, должно быть, ",2008,нехудожественная,статья,"Осенью 1648 года, когда во Франции бушевала гражданская война, д' Артаньян посоветовал хозяйке гостиницы Мадлен Тюркен быстрее уезжать, « потому что Париж будет превращён в груду пепла, подобно Вавилону, о котором вы, должно быть, слышали». [А. Алексеев. «При реках Вавилона» // «Наука и жизнь», 2008] [омонимия не снята]",NOUN,NOUN
"в женском тереме, где он,", подобно ,"другим своим сверстникам, провел и все ",1900,художественная,роман,"Тот спьяна сладко улыбался, точно за ним ухаживала его старая матушка в женском тереме, где он, подобно другим своим сверстникам, провел и все детство, и всю юность среди молодых и старых женщин и окончательно обабился сам.   [А. К. Шеллер-Михайлов. Дворец и монастырь (1900)] [омонимия не снята]",NPRO,ADJF
люди исчезли с их разумом (, подобно ,"тому, как они не существовали рядом ",1887,нехудожественная,письмо личное,"все люди исчезли с их разумом ( подобно тому, как они не существовали рядом с ихтиозаврами), продолжало бы процветать еще лучше, чем при человеке.   [А. А. Фет. Письма С. А. Толстой (1887)] [омонимия не снята]",NOUN,ADJF
"Последний же,", подобно ,"тому, как вообще типы, имеет, как ",1851-1886,нехудожественная,"монография, статья","Последний же, подобно тому, как вообще типы, имеет, как известно, способность прямо соединяться с двумя одноосновными молекулами; он имеет две свободные единицы сродства. [А. М. Бутлеров. Теоретические и экспериментальные работы по химии (1851-1886)] [омонимия не снята]",PRCL,ADJF
"пор ты знала только цвести,", подобно ,"розе, порхать, подобно бабочке; до сих ",1831,художественная,повесть,"До сих пор ты знала только цвести, подобно розе, порхать, подобно бабочке; до сих пор твоя воля была единственною твоею обязанностию. [А. А. Бестужев-Марлинский. Аммалат-бек (1831)] [омонимия не снята]",INFN,NOUN
"не хочу, чтоб не прожить", подобно ,полковому командиру.  ,1889,художественная,роман,"Да я и думать не хочу, чтоб не прожить подобно полковому командиру.   [А. И. Эртель. Гарденины, их дворня, приверженцы и враги (1889)] [омонимия не снята]",INFN,ADJF
"визы было неудобно, а идти,", подобно ,"русским белоэмигрантам, к Маклакову за получением « ",1947-1953,нехудожественная,мемуары,"ставить визы было неудобно, а идти, подобно русским белоэмигрантам, к Маклакову за получением « нансеновского» паспорта было бы равносильно политическому самоубийству. [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 5 (1947-1953)] [омонимия не снята]",INFN,ADJF
"Стоицизм,", подобно ,"Шпенглеру, требовал от человека подчинения судьбе.",1964,художественная,пьеса,"Стоицизм, подобно Шпенглеру, требовал от человека подчинения судьбе. [А. М. Володин. Назначение (1964)] [омонимия не снята]",NOUN,NOUN
"привлекательном труде ( travail attractif), трудиться,", подобно ,"русскому крестьянину,  ― не легко, и неудивительно, ",1871,нехудожественная,"очерк, цикл","Говорите, что хотите о привлекательном труде ( travail attractif), трудиться, подобно русскому крестьянину,  ― не легко, и неудивительно, что он предпочитает ограничить свои потребности до крайности ― тяжелой работе, хотя случаи к заработкам сами ищут его на каждом шагу. [А. А. Фет. Из деревни. 4 (1871)] [омонимия не снята]",INFN,ADJF
и в сборке вирусной частицы, подобно ,"тому, как это установлено для других ",2002,нехудожественная,статья,"Функция 3'- НТР ВГС, по-видимому, состоит в инициации синтеза субгеномной РНК и в сборке вирусной частицы подобно тому, как это установлено для других РНК- содержащих вирусов. [А. А. Кущ, Е. И. Лакина. РНК вируса гепатита С в организме больных хроническим гепатитом С // «Вопросы вирусологии», 2002.04.01] [омонимия не снята]",NOUN,ADJF
"в Харькове, тех, которым посчастливилось,", подобно ,"мне, здесь жить и учиться, тех, ",2006,художественная проза,роман,"Я догадался, что в этот вагон скорого поезда специально насовали писателей, связанных землячеством: тех, которые родились в Харькове, тех, которым посчастливилось, подобно мне, здесь жить и учиться, тех, которые воевали под Харьковом. [А. Е. Рекемчук. Мамонты (2006)] [омонимия не снята]",VERB,NPRO
"могучей и великой России, катящейся", подобно ,"глетчеру по направлению к Персии, Афганистану ",1921,нехудожественная,"очерк, цикл","Один из наших великих людей, лорд Биконсфильд, видел в огромной, могучей и великой России, катящейся подобно глетчеру по направлению к Персии, Афганистану и Индии, самую грозную опасность для Великобританской империи…»  [А. И. Деникин. Очерки русской смуты. Том V. Вооруженные силы Юга России (1921)] [омонимия не снята]",PRTF,NOUN
"не было очевидным долгом рассудка,", подобно ,"уважению добродетели, великого разума и заслуг.",1802,нехудожественная,статья,"Уважение знатности не было очевидным долгом рассудка, подобно уважению добродетели, великого разума и заслуг. [[Н. М. Карамзин]. Политика // «Вестник Европы», 1802] [омонимия не снята]",NOUN,NOUN
"стройные минары2, получившие голос,", подобно ,"статуе Мемнона, от солнечного луча.",1834,художественная,"отрывки, роман","Там и сям среди их просились в небо стройные минары2, получившие голос, подобно статуе Мемнона, от солнечного луча. [А. А. Бестужев-Марлинский. Вадимов (1834)] [омонимия не снята]",NOUN,NOUN
