Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"жить дальше, неожиданно был исчерпан,", словно ,и не было ничего.,2002,нехудожественная,повесть,"И на этом, к полному удивлению Тетерина, весь драматизм ситуации, с которым он просто не знал, как жить дальше, неожиданно был исчерпан, словно и не было ничего. [Кир Булычев. Выстрел купидона (2002)] [омонимия не снята]",PRTS,CONJ
"тележек с товаром, вокруг которого,", словно ,"муравьи, суетятся специалисты- оценщики.",2003,нехудожественная,очерк,"Там движется нескончаемая череда многоярусных тележек с товаром, вокруг которого, словно муравьи, суетятся специалисты- оценщики. [Виктор Гастелло. Два брата // «Наш современник», 2003.06.15] [омонимия не снята]",ADJF,NOUN
"мелко лгать в депешах ― естественно,", словно ,курить не взатяг.  ,2007,художественная,роман,"А мелко лгать в депешах ― естественно, словно курить не взатяг.   [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]",ADVB,INFN
"и приветливо улыбался, разведя руки,", словно ,для объятий.,1977,художественная,повесть,"Мягкий лысоватый блондин из рыжих ― бывают такие прозрачные гребешки ― шел рядом, плечо к плечу, с ним и приветливо улыбался, разведя руки, словно для объятий. [Фазиль Искандер. Морской скорпион (1977)] [омонимия не снята]",NOUN,PREP
"и ослепительно блестели треугольные зеркальца,", словно ,священные символы власти.,1999,художественная,дневник,"На плечах в такт шагам вздрагивали змееобразные трубки и ослепительно блестели треугольные зеркальца, словно священные символы власти. [Дмитрий Каралис. Автопортрет (1999)] [омонимия не снята]",NOUN,ADJF
Александр Николаевич, словно ,заглянул в ад.  ,2009,художественная,роман,Александр Николаевич словно заглянул в ад.   [Андрей Геласимов. Дом на Озерной (2009)] [омонимия не снята],NOUN,VERB
"руках, с помощью Алика, который", словно ,"ассистент во время сложной хирургической операции, ",1956,художественная,роман,"Сдерживая дрожь в руках, с помощью Алика, который словно ассистент во время сложной хирургической операции, по одному движению моих бровей подавал то скальпель, то резиновую грушу для сдувания пыли, я начал расчищать землю вокруг корзины.   [И. А. Ефремов. Туманность Андромеды (1956)] [омонимия не снята]",ADJF,NOUN
В Шурке, словно ,"точный прибор срабатывал: « товарищеский» или, наоборот, « ",1987,художественная,повесть,"В Шурке словно точный прибор срабатывал: « товарищеский» или, наоборот, « нетоварищеский», « свой в доску» или, наоборот, « воображала», « паразит», « для себя только». [Глеб Голубев. Сын Неба (1987)] [омонимия не снята]",NOUN,ADJF
А эта улыбчивая незлобивость ―, словно ,ничто вокруг никогда не взывало к ,2010,художественная,роман,"А эта улыбчивая незлобивость ― словно ничто вокруг никогда не взывало к отмщению, ― откуда бралась она в подростке?  [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята]",NOUN,NPRO
Капитан Казадавлев передергивает плечами!, Словно ,хочет изъяснить кому-то невидимому: бумагу- то ,1980-1994,художественная,повесть,"Капитан Казадавлев передергивает плечами! Словно хочет изъяснить кому-то невидимому: бумагу- то он написал ( пусть доброту его помнят), а насчет того, чтобы пушкарскому сыну геометром быть, ― нету его согласия!    [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",NOUN,VERB
"этой ругани и суеты, шел,", словно ,"прогуливаясь, малорослый, черный до глаз человек, ",1987,художественная,повесть,"По краю тротуара, отрешенный от всей этой ругани и суеты, шел, словно прогуливаясь, малорослый, черный до глаз человек, лениво постегивал кобыленку, весело кричал, ворочая белками: « А вот ― углей!»  [Глеб Голубев. Сын Неба (1987)] [омонимия не снята]",VERB,GRND
"Булай помедлила,", словно ,"собираясь с духом, и сказала:   ",1981,"нехудожественная, публицистика",мемуары,"Булай помедлила, словно собираясь с духом, и сказала:    [С. А. Дангулов. Уэст (1981)] [омонимия не снята]",VERB,GRND
"его двадцати двум поношенного дядьку,", словно ,"Ломоносова среди отроков, Дениса с огромной ",2008,художественная,роман,"И вот усатого, порядком уже к его двадцати двум поношенного дядьку, словно Ломоносова среди отроков, Дениса с огромной неохотой приняли в Загорскую семинарию. [Сергей Есин. Маркиз Астольф де Кюстин. Почта духов, или Россия в 2007 году. Переложение на отечественный Сергея Есина (2008)] [омонимия не снята]",NOUN,NOUN
"появился Комплекс перспективного развития города,", словно ,созданный под известного строителя ( так его ,2007,художественная,рассказ,"Тогда в структуре городского управления появился Комплекс перспективного развития города, словно созданный под известного строителя ( так его тогда величали), главу Мосстройкомитета Владимира Ресина. [Иван Наумов. Мумбачья площадка (2007)] [омонимия не снята]",NOUN,PRTF
"огурец, на котором они сидели,", словно ,"на лавочке, был довольно прохладный, а ",2003,художественная,статья,"Солнышко уже поднялось высоко и как следует пригревало землю, но Незнайке и Кнопочке не было жарко, потому что огурец, на котором они сидели, словно на лавочке, был довольно прохладный, а сверху их защищали от солнца широкие огуречные листья, раскинувшиеся над ними, как огромные зеленые зонтики. [Павел Вощанов. Тайный заговор олигархов ― хит политического сезона // «Новая газета», 2003.01.09] [омонимия не снята]",VERB,PREP
"и посмотрел на Софичку так,", словно ,только что ее заметил.  ,1972,художественная,повесть,"Смотря кому, ― усмехнулся в ответ Роуф и посмотрел на Софичку так, словно только что ее заметил.   [Анатолий Гладилин. Прогноз на завтра (1972)] [омонимия не снята]",CONJ,PRCL
"Он помнит, как она,", словно ,"бы в шутку, спела частушку, выходя ",2001,художественная,статья,"Он помнит, как она, словно бы в шутку, спела частушку, выходя в темное, но еще теплое поле, пахнущее ржаной соломой и сухой земляной пылью:    [Александр Чечуров. Страна-питомник в центре Европы // «Ландшафтный дизайн», 2001.11.15] [омонимия не снята]",NPRO,PRCL
"болезненным взглядом, переводит его дальше,", словно ,"рассеянно припоминая еще один неприятный предмет, ",1999,художественная,роман,"Да, но брат уже учится, ― говорит директор и теперь, окинув меня болезненным взглядом, переводит его дальше, словно рассеянно припоминая еще один неприятный предмет, с которым ему предстоит иметь дело.   [Олег Дивов. Выбраковка (1999)] [омонимия не снята]",COMP,ADVB
дарованный ему замок Клу были, словно ,крик людской:   ,1974,художественная,"повесть, цикл","Видимо, было что-то в Леонардо, что заставляло относиться к этому старику со священным трепетом, и пенсия королевская и дарованный ему замок Клу были словно крик людской:    [Виктор Астафьев. Царь-рыба (1974)] [омонимия не снята]",VERB,NOUN
"натренированного ума, вгрызался в Никитина,", словно ,"обрадованный нечастой этой возможностью, и быстрота ",1966,художественная,повесть,"Ни на минуту не сделав передышки, господин Дицман, одержимый жадностью натренированного ума, вгрызался в Никитина, словно обрадованный нечастой этой возможностью, и быстрота его речи, наркотический блеск подвижных глаз на бледном лице, безостановочные движения сухих пальцев, которыми он то сжимал стекло бокала, пригубливая, то живо подносил к островатому носу раскрытую пачку сигарет, порывисто втягивая табачный запах ( он бросил курить из-за недавнего сердечного приступа), ― его [Фазиль Искандер. Созвездие Козлотура (1966)] [омонимия не снята]",NOUN,PRTF
"А он,", словно ,"заведенный, тараторит свое: « Есть хотите?» ",1976,художественная,мемуары,"А он, словно заведенный, тараторит свое: « Есть хотите?»  [Григорий Александров. Эпоха и кино (1976)] [омонимия не снята]",NPRO,PRTF
"вонзены в дерево до упора,", словно ,их забили молотком.  ,1981,"нехудожественная, публицистика",мемуары,"удивился он, обнаруживая, что некоторые шипы и острые кости тут и там вонзены в дерево до упора, словно их забили молотком.   [С. А. Дангулов. Шолохов (1981)] [омонимия не снята]",NOUN,NPRO
"шины Michelin, а Монтоя добавил,", словно ,уже зная результат Гран При Европы: « ,1982,художественная,пьеса,"Пилоты же Williams были всем довольны и возлагали надежды в гонке на шины Michelin, а Монтоя добавил, словно уже зная результат Гран При Европы: « Я уже восемь раз не финишировал, причем два из них ― по собственной вине. [Виктор Славкин. Картина (1982)] [омонимия не снята]",VERB,ADVB
полюбил одно стихотворение ― « и тогда, словно ,"калиточка отворилась, ― объяснил он.",1978-1989,художественная,очерк,"Он ответил, что сначала не воспринимал совсем, но потом воспринял и полюбил одно стихотворение ― « и тогда словно калиточка отворилась, ― объяснил он. [Л. К. Чуковская. Процесс исключения (Очерк литературных нравов) (1978-1989)] [омонимия не снята]",ADVB,NOUN
перед ней качнулся и стал, словно ,плотнее.,2002,художественная,интервью,"Но тут туман перед ней качнулся и стал словно плотнее. [Александр Клейн. Пауло Коэльо: Выбор всегда за мной // «Пятое измерение», 2002] [омонимия не снята]",VERB,COMP
и не веришь глазам своим ―, словно ,возглашается хартия вольностей.,2011,художественная,роман,Читаешь и не веришь глазам своим ― словно возглашается хартия вольностей. [Алексей Иванов (Алексей Маврин). Псоглавцы. Гл. 21-39 (2011)] [омонимия не снята],ADJF,VERB
"и трое дворников в белых,", словно ,"на праздник надетых, фартуках.  ",2000,нехудожественная,рассказ,"Взревев мотором, машина скрылась, а на том месте, где стояла она под дождем, осталось сухое пятно на асфальте и трое дворников в белых, словно на праздник надетых, фартуках.   [Ильдар Абузяров. Троллейбус, идущий на восток (2000)] [омонимия не снята]",NOUN,PREP
И он, словно ,"бы не замечал, как приходил к ",2010,художественная,роман,"И он словно бы не замечал, как приходил к безвыходному противоречию: логически получалось так, что все исходило от этой абсолютной силы, и свобода воли превращалась в бессмыслицу. [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята]",NPRO,PRCL
"то ли усыпляет, гипнотизируя ритмом,", словно ,в колыбели.,2007,художественная,роман,"Ветка то ли крестит дорогу раскольничьим двоеперстием, то ли усыпляет, гипнотизируя ритмом, словно в колыбели. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,PREP
люди чувствовали себя неучами и, словно ,в чем-то виноватыми.  ,1966,художественная,повесть,"Лобанов с плохо скрытым презрением относился к тому, чем занимались в лаборатории, и люди чувствовали себя неучами и словно в чем-то виноватыми.   [Николай Дубов. Огни на реке (1966)] [омонимия не снята]",CONJ,PREP
"желание очаровывать всех, первого встречного,", словно ,и эту официантку необходимо было завоевать.  ,2001,художественная,повесть,"Неутолимое желание очаровывать всех, первого встречного, словно и эту официантку необходимо было завоевать.   [Грэй Ф. Грин. Кетополис ― Киты и броненосцы (2001)] [омонимия не снята]",ADJF,CONJ
, Словно ,"ты еще не родился, а только ",2003,нехудожественная,статья,"Словно ты еще не родился, а только стоишь у входной двери, за которой ― мир. [Анатолий Васильев. Как зеркало самого себя // «Театральная жизнь», 2003.07.28] [омонимия не снята]",,NPRO
"Она тщательно следила за собой,", словно ,"старалась не расплескать то драгоценное, что ",1997,нехудожественная,статья,"Она тщательно следила за собой, словно старалась не расплескать то драгоценное, что когда-то в ней так любил Локкарт, что он в прошлом году вновь нашел в ней и о чем Горький, в 1921 году, писал после встречи с ней в Гельсингфорсе: ее интерес ко всему, ее внимание ко всем, ее способность все знать, все видеть и слышать и обо всем судить. [С. С. Аверинцев. Цветики милые братца Франциска // «Православная Община», 1997] [омонимия не снята]",NPRO,VERB
Дом, словно ,"выключили, и вместо шоу остались одни ",2007,художественная,роман,"Дом словно выключили, и вместо шоу остались одни декорации. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,VERB
"ангельски чистеньких, беловолосых, раскрывающих навстречу", словно ,впервые подведенные синевой,1966,художественная,повесть,"На этой улице оба не останавливались, шли, не отвечая на оклики, и теперь точно продирались через расставленную впереди колючую проволоку неотступно и секретно шепчущих бескровных молодых людей, держащих открытки в рукавах, сквозь как бы с угрозой наведенные взгляды солидных сутенеров, сквозь неуловимо сопровождавшее внимание дневных проституток, пожилых, тяжелых, матеро- опытных, и этих юных, внешне ангельски чистеньких, беловолосых, раскрывающих навстречу словно впервые подведенные синевой [Фазиль Искандер. Созвездие Козлотура (1966)] [омонимия не снята]",ADVB,ADVB
"они мне интересными и ценными,", словно ,"писал их не я, а совсем ",1998,художественная,повесть,"И до того показались они мне интересными и ценными, словно писал их не я, а совсем другой человек. [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",ADJF,VERB
"завораживал меня на бесконечные мгновения,", словно ,"был цветом благодати, наполнявшей темь материнской ",1989,художественная,роман,"Формой сложенных крыльев в самом деле напоминая стаксель, они были уникальны вовсе не узором, а ровным цветовым рельефом, который, открываясь во вздыбленных силой линзы полях, завораживал меня на бесконечные мгновения, словно был цветом благодати, наполнявшей темь материнской утробы. [Фазиль Искандер. Сандро из Чегема (Книга 1) (1989)] [омонимия не снята]",NOUN,VERB
"товарищ в сером костюме вдруг,", словно ,"проснувшись, соизволил обратить внимание на своих ",2008,художественная,повесть,"Руководящий товарищ в сером костюме вдруг, словно проснувшись, соизволил обратить внимание на своих соседей по ложе. [Андрей Геласимов. Разгуляевка (2008)] [омонимия не снята]",ADVB,GRND
"как она плясала, звенела монистами,", словно ,забыв обо всем на свете.,1958,художественная,сказка,"Я видел однажды, как она плясала, звенела монистами, словно забыв обо всем на свете. [Николай Носов. Незнайка в Солнечном городе (1958)] [омонимия не снята]",NOUN,GRND
Он, словно ,на машине времени прибыл из страшных ,1980-1989,художественная,"мемуары, роман","Он словно на машине времени прибыл из страшных девяностых, когда Москву заполонили бритоголовые ублюдки. [С. М. Голицын. Записки уцелевшего (1980-1989)] [омонимия не снята]",NPRO,PREP
"перед стариком в почтительных позах,", словно ,придворные в свите короля.,2003,нехудожественная,статья,"Пираты застыли перед стариком в почтительных позах, словно придворные в свите короля. [Блуждающие кометы // «Театральная жизнь», 2003.04.28] [омонимия не снята]",NOUN,ADJF
Кирилла, словно ,"оковало бессилием, повязало слабостью по рукам ",2007,художественная,роман,"Кирилла словно оковало бессилием, повязало слабостью по рукам и ногам. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,VERB
"все приноравливались, относились к ним,", словно ,к данности: ну и что с ,2007,нехудожественная,рассказ,"К ним быстро все приноравливались, относились к ним, словно к данности: ну и что с того, что они, каковы уж есть, ― неизменны, что они, такие, родимые, то есть явь, да и все, ― неизбежны?    [Александр Силаев. Подлое сердце родины (2007)] [омонимия не снята]",NPRO,PREP
щетинилась на газете и была, словно ,"подсвечена изнутри, как алебастр.  ",1981,"нехудожественная, публицистика",мемуары,"Игольчатая куча щетинилась на газете и была словно подсвечена изнутри, как алебастр.   [С. А. Дангулов. Шолохов (1981)] [омонимия не снята]",VERB,PRTS
"и державшая поводья, была мокрой,", словно ,она окунула ее в воду.  ,1972,художественная,повесть,"Одна рука Софички, высовывавшаяся из бурки и державшая поводья, была мокрой, словно она окунула ее в воду.   [Анатолий Гладилин. Прогноз на завтра (1972)] [омонимия не снята]",ADJF,NPRO
"со своим изумрудным нарядом ― багрец,", словно ,"ранняя седина, слегка тронул поросшие лесом ",2003,художественная,статья,"Тайга начала прощаться со своим изумрудным нарядом ― багрец, словно ранняя седина, слегка тронул поросшие лесом холмы. [Стэн Брэкидж. Цвета радуги для неискушенного глаза // «Искусство кино», 2003.06.30] [омонимия не снята]",NOUN,ADJF
"этом снова покосился на собак,", словно ,"давая им знать, что все равно ",1980,художественная,повесть,"Бумагу внучка написала, ― ответил он и, воткнув свой посох в землю, при этом снова покосился на собак, словно давая им знать, что все равно успеет схватить палку когда надо, достал из кармана негнущейся ладонью тетрадный лист. [Нина Горланова. Филологический амур (1980)] [омонимия не снята]",NOUN,GRND
нему совершенно непонятное враждебное чувство., Словно ,он был всему виной.  ,2004,художественная,статья,"нему совершенно непонятное враждебное чувство. Словно он был всему виной.   [Сергей Козлов. Волшебники-недоучки // «Боевое искусство планеты», 2004.03.11] [омонимия не снята]",NOUN,NPRO
"черной корой, тянувшие к небу,", словно ,"в отчаянии, миллиарды кривых ветвей.",1962,художественная,роман,"В мире красного солнца росли невообразимой высоты деревья со скользкой черной корой, тянувшие к небу, словно в отчаянии, миллиарды кривых ветвей. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",NOUN,PREP
"мелькнув беленькой бумажкой под припаем,", словно ,"под стеклом, он исчез навсегда.  ",1971,нехудожественная,повесть,"Мать бросилась на крик, ударяя крыльями по воде, но молодого гуся притиснуло ко льду, свалило на бок, и, мелькнув беленькой бумажкой под припаем, словно под стеклом, он исчез навсегда.   [Кир Булычев. Девочка с Земли (1971)] [омонимия не снята]",NOUN,PREP
"уж, случалось, слыхали), ― как они,", словно ,"муравьи, изо дня в день ― а ",2008,художественная,роман,"Пока Витек таким образом курировал молодежные стройки, Марья Гавриловна ходила купаться на речку Жабрю и с интересом наблюдала, как несколько полуголых амбалов и с ними доходяга с запавшим подреберьем, а лицом неистовым и обжигающим, как у Леши Златашова в чумовом одном соло ( да уж, случалось, слыхали), ― как они, словно муравьи, изо дня в день ― а май стоял небывало знойный ― стучали и пилили и [Сергей Есин. Маркиз Астольф де Кюстин. Почта духов, или Россия в 2007 году. Переложение на отечественный Сергея Есина (2008)] [омонимия не снята]",NPRO,NOUN
"на животе и, улыбаясь, сидел,", словно ,чего-то ожидал.  ,1966-1967-1989,нехудожественная,статья,"Ректор выглядел благодушно: уселся в хозяйское кресло, собственноручно выкаченное из-за рабочего стола Тревисом- средним, сложил руки на животе и, улыбаясь, сидел, словно чего-то ожидал.   [Л. К. Чуковская. Памяти Фриды (1966-1967-1989)] [омонимия не снята]",VERB,ADVB
"меня легкой грусти и сожаленья,", словно ,"я оказался глубоко в своем будущем, ",1961,художественная,роман,"И после этого еще долго мое отчаянье и тоска не могут вытеснить из меня легкой грусти и сожаленья, словно я оказался глубоко в своем будущем, откуда на мой сегодняшний день можно смотреть только так.   [Юрий Герман. Дорогой мой человек (1961)] [омонимия не снята]",NOUN,NPRO
"удовольствием, но почти про себя,", словно ,"опытный актер, но так, чтобы реплику ",1987,художественная,повесть,"с удовольствием, но почти про себя, словно опытный актер, но так, чтобы реплику слышно было на весь зал, промолвил царь. [Фазиль Искандер. Школьный вальс, или Энергия стыда [Старый дом под кипарисом] // «Знамя», 1987] [омонимия не снята]",NPRO,ADJF
"из земли родник, обложенный черными,", словно ,"обугленными, коряжинами, наполовину ушедшими в землю.  ",2003,художественная,роман,"Торопливо продираясь кустарником, Андрей выскочил на крохотную полянку, поросшую осокой, и влево у кустов увидел бьющий из земли родник, обложенный черными, словно обугленными, коряжинами, наполовину ушедшими в землю.   [Семен Данилюк. Бизнес-класс (2003)] [омонимия не снята]",NOUN,PRTF
"грудную клетку с такой силой,", словно ,намеревается разбить ее вдребезги.  ,1972,"нехудожественная, публицистика",мемуары,"Бешеным фонтаном вскипает ненависть, кровь пополам с адреналином приливает к голове, и сердце начинает колотиться о грудную клетку с такой силой, словно намеревается разбить ее вдребезги.   [Роман Кармен. Но пасаран! [Ч. 1] (1972)] [омонимия не снята]",ADVB,VERB
"к их конструкции, то тебя", словно ,обмахивает смолистое дуновение истории: шпангоуты у ,1997,художественная,повесть,"В селе Усть- Утка на берегу лежат самодельные крестьянские лодки, но если присмотреться к их конструкции, то тебя словно обмахивает смолистое дуновение истории: шпангоуты у этих лодок, как в старину, сделаны из еловых кокор.   [Фазиль Искандер. Софичка (1997)] [омонимия не снята]",NPRO,VERB
"почему-то сны его воздушны, И", словно ,"в детстве ― бормотанье, вздор. ",1970-1977,художественная,легенда,"Но почему-то сны его воздушны, И словно в детстве ― бормотанье, вздор.  [Юрий Рытхэу. Когда киты уходят (1970-1977)] [омонимия не снята]",CONJ,PREP
"и войти в эту сцену,", словно ,"ждущую его, оставлявшую для него свободное ",1956,художественная,роман,"Печигину захотелось сойти с поезда и войти в эту сцену, словно ждущую его, оставлявшую для него свободное место. [Владимир Дудинцев. Не хлебом единым (1956)] [омонимия не снята]",NOUN,PRTF
"худой, как дикарь, Стригалев распрямился,", словно ,"выбираясь из клетки, и показал стальные ",1977,художественная,повесть,"Громоздкий и худой, как дикарь, Стригалев распрямился, словно выбираясь из клетки, и показал стальные зубы, и что-то толкнуло Федора Ивановича. [Фазиль Искандер. Морской скорпион (1977)] [омонимия не снята]",VERB,GRND
своего выдающегося фильма способен был, словно ,маг- волшебник ткать даже… из туманов.  ,2003,нехудожественная,рецензия,"Эйзенштейн настолько глубоко проникся революционным материалом, что образную структуру своего выдающегося фильма способен был словно маг- волшебник ткать даже… из туманов.   [Всепонимающая улыбка Вольтера // «Театральная жизнь», 2003.08.25] [омонимия не снята]",VERB,NOUN
"Дум-Дум был массивным и бесформенным,", словно ,кто-то неумело слепил его из пластилина.,1966,художественная,рассказ,"Дум-Дум был массивным и бесформенным, словно кто-то неумело слепил его из пластилина. [Рид Грачев. Промежуток (1966)] [омонимия не снята]",ADJF,NPRO
Он, словно ,охватывает поворот Чусовой.,1998,художественная,роман,Он словно охватывает поворот Чусовой. [Иржи Грошек. Легкий завтрак в тени некрополя (1998)] [омонимия не снята],NPRO,VERB
не подходило одно к другому., Словно ,плохо составленный фоторобот.,2014,художественная,рассказ,не подходило одно к другому. Словно плохо составленный фоторобот. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята],ADJF,PRED
"Его тусклые,", словно ,налитые мутной водой глаза безучастно глядели ,1959,нехудожественная,повесть,"Его тусклые, словно налитые мутной водой глаза безучастно глядели куда-то в пространство.   [Г. Я. Бакланов. Пядь земли (1959)] [омонимия не снята]",ADJF,ADJF
"сопит и храпит все громче,", словно ,гвардии танкист Преображенского полка.,1967,нехудожественная,роман,"Она сопит и храпит все громче, словно гвардии танкист Преображенского полка. [Юрий Рытхэу. Время таяния снегов (1967)] [омонимия не снята]",COMP,NOUN
"линией, как за морским горизонтом,", словно ,бы шла эскадра.,1990-1999,художественная,рассказ,"Там, за далекой снежной линией, как за морским горизонтом, словно бы шла эскадра. [Олег Глушкин. Сирена (1990-1999)] [омонимия не снята]",NOUN,PRCL
Благодаря Гирину Сима, словно ,отдернула завесу обычной жизни.  ,1961,художественная,повесть,Благодаря Гирину Сима словно отдернула завесу обычной жизни.   [Виктор Драгунский. Он упал на траву (1961)] [омонимия не снята],NOUN,VERB
"докладчиков,", словно ,"соревнуясь, выплескивали свои обиды и пожелания, ",2010,нехудожественная,рассказ,"докладчиков, словно соревнуясь, выплескивали свои обиды и пожелания, большая часть которых касалась местных проблем.   [Захар Прилепин. Лес (2010)] [омонимия не снята]",NOUN,GRND
"по волосам со лба назад,", словно ,забрало шлема откинула.,1968-1997,художественная,роман,"проговорила она и, сняв с макушки полукруглую гребенку, провела ею по волосам со лба назад, словно забрало шлема откинула. [Юрий Дружников. Виза в позавчера (1968-1997)] [омонимия не снята]",ADVB,NOUN
вдруг перестал стонать и даже, словно ,задремал.,2012,художественная,роман,Больной вдруг перестал стонать и даже словно задремал. [Евгений Чижов. Перевод с подстрочника (2012)] [омонимия не снята],PRCL,VERB
"Грэм даже развел руками,", словно ,"изумляясь, что его спрашивают о таких ",1959-1963,художественная,роман,"Грэм даже развел руками, словно изумляясь, что его спрашивают о таких очевидных вещах. [И. А. Ефремов. Лезвие бритвы (1959-1963)] [омонимия не снята]",NOUN,GRND
Добыча тянулась, словно ,магнитом.,1976,нехудожественная,повесть,Добыча тянулась словно магнитом. [Владислав Крапивин. Болтик (1976)] [омонимия не снята],VERB,NOUN
"Они ловили каждое слово,", словно ,"ретивые новички, а на лицах их ",1967,нехудожественная,повесть,"Они ловили каждое слово, словно ретивые новички, а на лицах их читалась уверенность в себе, готовность лезть на рожон. [Василий Белов. Привычное дело (1967)] [омонимия не снята]",NOUN,NOUN
и тотчас заснула снова и, словно ,бы даже захрапела.  ,1989,художественная,роман,"На мгновение она приоткрыла глаза, взглянула лениво, без всякого интереса на свою хозяйку и тотчас заснула снова и словно бы даже захрапела.   [Фазиль Искандер. Сандро из Чегема (Книга 3) (1989)] [омонимия не снята]",CONJ,PRCL
, Словно ,и впрямь все собравшиеся в зале ,1962,нехудожественная,повесть,"Словно и впрямь все собравшиеся в зале стали участниками звукового священнодейства, призванного, согласно конфуцианской идеологии, при помощи музыки укреплять мировой порядок.   [Василий Аксенов. Апельсины из Марокко (1962)] [омонимия не снята]",,CONJ
"а числа не могли остановиться,", словно ,прорвалась снежная запруда и огромный шумный ,1986,нехудожественная,"предисловие, послесловие","Очень скоро пришлось переходить на другой столбец, а числа не могли остановиться, словно прорвалась снежная запруда и огромный шумный поток хлынул на чистые страницы тетради.   [Леонид Яхнин. Волшебная палочка таланта (1986)] [омонимия не снята]",INFN,VERB
