Left context;Center;Right context;Created;Sphere;Type;Full context;Left_context_POS;Right_context_POS
нюсеньке и своим дочуркам ― как;будто;бы вновь на свет народился!   ;1940;нехудожественная;публицистический;Пишу короткое письмецо Нюсеньке и своим дочуркам ― как будто бы вновь на свет народился!    [А. А. Авдеев. Дневник (1942)] [омонимия не снята];AUX;AUX
любезный друг, что ты воображаешь,;будто;бы больной человек, испивающий горькую, т. ;1860;художественная;художественный;Для меня смешно, любезный друг, что ты воображаешь, будто бы больной человек, испивающий горькую, т. е. холодную воду, может и должен знать Белярских и проч. [А. А. Фет. Контракт (1862)] [омонимия не снята];VERB;AUX
я держала книгу наградную, как;будто;нарочно так, что бы все её ;1900;нехудожественная;публицистический;Вас. и О. П. Я держала книгу наградную, как будто нарочно так, что бы все её видели, но это было, правда, случайно. [А. А. Аллендорф. Дневник (1901)] [омонимия не снята];AUX;ADVB
женя окидывает взглядом комнату, как;будто;видит первый раз за неделю.;2000;художественная;художественный;Женя окидывает взглядом комнату, как будто видит первый раз за неделю. [А. А. Андронова. Золотая рыбка (2008)] [омонимия не снята];AUX;VERB
это про меня, это как;будто;мною написано».;1957;нехудожественная;публицистический;Это очень трудный путь, но, когда это удается, люди говорят: « Это про меня, это как будто мною написано». [А. А. Ахматова. Автобиографическая проза (1957-1965)] [омонимия не снята];AUX;NPRO
слух, разнесшийся в тех краях,;будто;бы австрия позволяет французскому правительству послать ;1860;художественная;художественный;Слух, разнесшийся в тех краях, будто бы Австрия позволяет французскому правительству послать чрез ее владения армию для нападения на области Оттоманской империи, совершенно несправедлив, а потому должно опровергать оной в Черногории, дабы не воспалить умы жителей противу австрийцев.   [А. А. Фет. Осенние хлопоты (1862)] [омонимия снята];NOUN;AUX
когда наступило время прощаться, он;будто;невзначай сказал мне:   ;1950;нехудожественная;публицистический;И только на углу, когда наступило время прощаться, он будто невзначай сказал мне:    [M. В. Бабенчиков. Сергей Есенин (1955)] [омонимия не снята];NPRO;ADVB
какъ;будто;темно вокругъ, но видимъ мы уже ;1930;нехудожественная;публицистический;"Какъ будто темно вокругъ, но видимъ мы уже проблески разсвѣта; тамъ далеко, на нашей дорогой, порабощенной Родинѣ идетъ глухая еще, но упорная борьба, и оттуда доносится до насъ знакомый, старый призывъ ― « За Родную Землю, За Отечество».   [А. А. Браунер. 16 лѣтъ со дня основанiя Добровольческой Армiи // Вѣстникъ Общества Галлиполійцевъ № 4, 1933] [омонимия не снята]";NOUN;ADVB
как;будто;и любезно, но за каждой любезностью ;1890;нехудожественная;публицистический;Как будто и любезно, но за каждой любезностью стоит « бумага»… [А. А. Шкляревский. Из воспоминаний о Некрасове (1892)] [омонимия не снята];AUX;AUX
н. говорил и отвечал так,;будто;мы сидим у камина.;1850;художественная;художественный;Он дал вопросы, и лишь только я начал отвечать, как экзамен перешел в беседу, где мы по очереди ставили вопросы, и Д. Н. говорил и отвечал так, будто мы сидим у камина. [А. А. Потехин. Мишура (1858)] [омонимия не снята];AUX;NPRO
как;будто;в ответ на его слова люстра ;2010;художественная;художественный;Как будто в ответ на его слова люстра вдруг погасла, мигнула несколько раз и вновь засияла.   [А. А. Ганиева. Вечер превращается в ночь (2010)] [омонимия не снята];AUX;AUX
точно кто ходит, а ветки;будто;кланяются.;1883;художественная;художественный;А как открою их да стану смотреть, мне и кажется, что за деревьями точно кто ходит, а ветки будто кланяются. [А. А. Черкасов. Бальджа (1883-1887)] [омонимия не снята];NOUN;VERB
всему тому берегу воздвигаются, как;будто;бы волшебною силою…;1870;художественная;художественный;Крепости, арсеналы, селения, города по всему тому берегу воздвигаются, как будто бы волшебною силою… [А. А. Шкляревский. Рассказ судебного следователя (1872)] [омонимия не снята];AUX;AUX
за мной как;будто;следят…;1860;нехудожественная;публицистический;За мной как будто следят… [А. А. Потебня. Мысль и язык (1862)] [омонимия не снята];AUX;TRSH
говорить, а только смеялась, как;будто;дразня меня.;1900;нехудожественная;публицистический;Я стала допытываться с какой, и меня страшно разозлило то, что она не хотела говорить, а только смеялась, как будто дразня меня. [А. А. Аллендорф. Дневник (1901)] [омонимия не снята];AUX;PRT_GRND
погода как;будто;бы чуть-чуть изменяется к лучшему: ясно ;1910;нехудожественная;публицистический;Погода как будто бы чуть-чуть изменяется к лучшему: ясно и в тени + 10.   [А. А. Аллендорф. Дневник (1910)] [омонимия не снята];AUX;AUX
столько украшений, что насмешники уверяли,;будто;он готовится к художественной выставке, а ;1830;художественная;художественный;Твой дядюшка, le cher homme, навешал на себя столько украшений, что насмешники уверяли, будто он готовится к художественной выставке, а дородную москвитянку нашу, княгиню Z., за огромный шлейф ее сравняли с зловещею кометой, и совершенно даром: она так ловко носила хвост свой, как лисица. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята];VERB;NPRO
там тянется польский,;будто;"живая дорожка; там купы офицеров с ";1830;художественная;художественный;"Там тянется польский, будто живая дорожка; там купы офицеров с зыбкими султанами стоят, как пальмы. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]";ADJ;ADJ
вдруг,;будто;очнувшись от сна, он повернулся и ;1860;нехудожественная;публицистический;Вдруг, будто очнувшись от сна, он повернулся и быстрыми шагами вышел из комнаты.   [А. А. Фет. Из деревни. 2 (1864)] [омонимия не снята];ADVB;PRT_GRND
держал в руках винтовку, как;будто;направленную прямо на меня.;1850;художественная;художественный;Я поторопился и побежал к коню, но, не доходя до него сажен десяти, увидал сбоку, под утесом, под огромной нависшей скалой, сидящего инородца, который держал в руках винтовку, как будто направленную прямо на меня. [А. А. Фет. Каленик (1854)] [омонимия не снята];AUX;PRT_GRND
касисы часто останавливались, как;будто;не зная хорошо порядка службы, спорили ;1860;художественная;художественный;Касисы часто останавливались, как будто не зная хорошо порядка службы, спорили между собою о чем-то, бранили детей, державших зажженные свечи перед женихом и невестою, и я напрасно искал того стройного чина в священнодействовавших, и того глубокого благоговения со стороны мирян, которые подобают храму Божию и к которым мы привыкли в наших церквах!    [А. А. Потехин. Закулисные тайны (1860-1870)] [омонимия не снята];AUX;AUX
их огромными размерами, сообразными как;будто;с масштабом самой столицы.;1830;художественная;публицистический;При обозрении принадлежностей наружной ее жизни в Петербурге глаз наблюдателя невольно поражен их огромными размерами, сообразными как будто с масштабом самой столицы. [A. П. Башуцкий. Панорама Санктпетербурга (1834)] [омонимия не снята];AUX;AUX
с плечами и голова как;будто;подплясывала.  ;1910;художественная;художественный;Плечи сами собой играли, а вместе с плечами и голова как будто подплясывала.   [А. А. Богданов. Никита Простота (1915)] [омонимия не снята];AUX;VERB
втягивая в себя воздух, как;будто;хотел жадно и ненасытно выпить разлитые ;1910;художественная;художественный;И всю дорогу до своего церковного дома шел, глубоко втягивая в себя воздух, как будто хотел жадно и ненасытно выпить разлитые кругом ароматы и плодородящую силу. [А. А. Богданов. Под ласковым солнцем (1913)] [омонимия не снята];AUX;VERB
мимо очей и дух занимается;будто;в восторге любви! ;1830;художественная;публицистический;О, есть, есть упоение в быстроте, есть поэзия в скачке, когда свет бежит мимо очей и дух занимается будто в восторге любви!  [А. А. Бестужев-Марлинский. Прощание с Каспием (1834)] [омонимия не снята];VERB;AUX
этот рояль, то опять как;будто;накормлю собачек.  ;2000;художественная;художественный;Просто я боюсь, что если куплю этот рояль, то опять как будто накормлю собачек.   [А. А. Андронова. Вариант нормы (2008)] [омонимия не снята];AUX;VERB
мгновенно серая глыба людей как;будто;покачнулась и остановилась.;1930;художественная;художественный;Мгновенно серая глыба людей как будто покачнулась и остановилась. [А. А. Богданов. Федор Шуруп (1930)] [омонимия не снята];AUX;VERB
он;будто;бы жалел отдавать под суд своих ;1893;нехудожественная;публицистический;Он будто бы жалел отдавать под суд своих излюбленных чиновников. [А. А. Нильский. Закулисная хроника (1893-1897)] [омонимия не снята];NPRO;AUX
неправда ж, горькая неправда,;будто;мы тогда радовались.;1830;художественная;художественный;Неправда ж, горькая неправда, будто мы тогда радовались. [А. А. Бестужев-Марлинский. Вадимов (1834)] [омонимия не снята];NOUN;NPRO
сон, а так ― что-то непонятное.;будто;бежала от чего-то страшного и не ;1920;нехудожественная;публицистический;сон, а так ― что-то непонятное. Будто бежала от чего-то страшного и не могла убежать. [А. А. Татищев. Земли и люди: В гуще переселенческого движения (1906-1921) (1928)] [омонимия не снята];ADJ;VERB
боевую работу и вообще как;будто;бы их игнорировал.;1920;нехудожественная;публицистический;"Оказалось, что офицеры его не любят за то, что он страшно скуп на награды, с ними редко говорит и, по их мнению, относится к ним небрежно; солдаты его не любили за то, что он с ними обыкновенно не здоровался, никогда не обходил солдатских кухонь и не пробовал пищи, никогда их не благодарил за боевую работу и вообще как будто бы их игнорировал. [А. А. Брусилов. Воспоминания (1923)] [омонимия не снята]";AUX;AUX
энно холод эфирных пустынь как;будто;проник в мое сердце.;1900;художественная;художественный;При этих словах Энно холод эфирных пустынь как будто проник в мое сердце. [А. А. Богданов. Красная звезда (1908)] [омонимия не снята];AUX;VERB
как;будто;бы все хорошо, но где-то в ;1940;нехудожественная;публицистический;Как будто бы все хорошо, но где-то в глубине души боль, тяжелые переживания. [А. А. Авдеев. Дневник (1943)] [омонимия не снята];AUX;AUX
ехать домой, она почувствовала, что;будто;она лишилась чего-то близкого, родного…;1883;художественная;художественный;Сев в карету, чтоб ехать домой, она почувствовала, что будто она лишилась чего-то близкого, родного… [А. А. Черкасов. Урюм (1883-1887)] [омонимия не снята];AUX;NPRO
как;будто;обрадовался чехов.;1910;нехудожественная;публицистический;как будто обрадовался Чехов. [M. К. Первухин. Из воспоминаний о Чехове (1915)] [омонимия не снята];AUX;VERB
остановилась и в страхе, как;будто;преступницей была я, дико оглядела комнату…;1883;художественная;художественный;Я задрожала, остановилась и в страхе, как будто преступницей была я, дико оглядела комнату… [А. А. Черкасов. Сломанная сошка (1883-1887)] [омонимия не снята];AUX;NOUN
устном преподавании две совершенно особые,;будто;бы друг другу чуждые категории подлежащего ;1870;нехудожественная;публицистический;Допуская же и в учебнике и в устном преподавании две совершенно особые, будто бы друг другу чуждые категории подлежащего и дополнения, мы не только, как уже упомянуто нами выше, повторяемся неизбежно, но и совершенно сбиваем с толку ученика, особенно при первоначальном ознакомлении его с составом предложения. [А. А. Дмитриевский. Практические заметки о русском синтаксисе, IV: Дополнение // «Филологические записки», 1878] [омонимия не снята];ADJ;AUX
я почувствовал, что волосы как;будто;стали подниматься у меня на голове…;1883;художественная;художественный;Мне представилась ярко освещенная картина убийства, и я почувствовал, что волосы как будто стали подниматься у меня на голове… [А. А. Черкасов. Урюм (1883-1887)] [омонимия не снята];AUX;VERB
деятельности, и что нищета жителей;будто;начала уменьшаться.;1860;художественная;художественный;Мне сказали в Розете, что с некоторого времени в городе стали замечать немного больше против прежнего торговой деятельности, и что нищета жителей будто начала уменьшаться. [А. А. Потехин. Закулисные тайны (1860-1870)] [омонимия не снята];NOUN;NOUN
jeune mère allaitant son enfant»;будто;в ранней юности перевел так: « и ;1957;нехудожественная;публицистический;Например, стих Малларме: « La jeune mère allaitant son enfant» будто в ранней юности перевел так: « И молодая мать кормящая со сна». [А. А. Ахматова. Листки из дневника: воспоминания об О. Э. Мандельштаме (1957-1964)] [омонимия не снята];LATN;AUX
по дороге как;будто;бы двигался лес.;1940;нехудожественная;публицистический;По дороге как будто бы двигался лес. [А. А. Авдеев. Дневник (1941)] [омонимия не снята];AUX;AUX
тут же давал подробный ответ,;будто;все они были людьми из его ;1947;нехудожественная;публицистический;Когда мне случалось спросить мнение Белля о встреченном генерале или командире, он, не заглядывая в досье, тут же давал подробный ответ, будто все они были людьми из его роты.   [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 4 (1947-1953)] [омонимия не снята];NOUN;ADJ
на моих глазах буквально сгорел,;будто;сжигаемый внутренним огнем отчаяния и горя.;1920;нехудожественная;публицистический;Он на моих глазах буквально сгорел, будто сжигаемый внутренним огнем отчаяния и горя. [А. А. Брусилов. Воспоминания (1923)] [омонимия не снята];VERB;PRT_GRND
в упорную точку и движение;будто;"приостанавливалось; вся лесина становилась поперек течения; ";1883;художественная;художественный;"В кривляках громадные несущиеся лесины вершиной упирались в берег, отчего тяжелый их комель с корнями несколько изменял свое направление, напирал в упорную точку и движение будто приостанавливалось; вся лесина становилась поперек течения; вода с клубящейся пеной поднималась выше и массой напирала на встретившуюся преграду. [А. А. Черкасов. В Кадаче (1883-1887)] [омонимия не снята]";NOUN;VERB
помню, я как-то смутился,;будто;чего-то испугался.;1920;нехудожественная;публицистический;Помню, я как-то смутился, будто чего-то испугался. [E. M. Хитров. В Спас-Клепиковской школе (1924)] [омонимия не снята];VERB;ADVB
говорить со мной одной, как;будто;по секрету…  ;1870;художественная;художественный;Мне передала Паша, что вы хотели говорить со мной одной, как будто по секрету…   [А. А. Потехин. В мутной воде (1871)] [омонимия не снята];AUX;AUX
амфибию, но я так загорелся,;будто;давно вынашивал эту выдумку.  ;1940;художественная;художественный;Ведь нельзя же сказать, что я сам изобрел машину, грандиозную амфибию, но я так загорелся, будто давно вынашивал эту выдумку.   [А. А. Бек. Талант (Жизнь Бережкова) / Части 1-3 (1940-1956)] [омонимия не снята];VERB;ADVB
проговорил он все это скороговоркой,;будто;сыпал горох, и потом начал обстоятельно ;1950;нехудожественная;публицистический;Проговорил он все это скороговоркой, будто сыпал горох, и потом начал обстоятельно рассказывать, как выступал в модном кабаре и как его восторженно принимала публика.   [M. В. Бабенчиков. Сергей Есенин (1955)] [омонимия не снята];NOUN;VERB
с[ыну] о[течест]ва»), где описывается сон,;будто;я попал к разбойникам ( она напечатана ;1830;нехудожественная;разговорный;В первой части ( часть в пятнадцать или двадцать листов) поместить « Испытание», « Замок Эйзен», « Вечер на корабле» ( помещенный в « Волшебном фонаре»), « Листок из дневника гвардейского офицера» ( из « Приб[авлений] к « С[ыну] о[течест]ва»), где описывается сон, будто я попал к разбойникам ( она напечатана с буквами « А. Б.»  [А. А. Бестужев-Марлинский. Письма (1830-1837)] [омонимия не снята];NOUN;NPRO
оборону ― совсем не обозначался, как;будто;ему так и полагалось ― атаковать по ;1947;нехудожественная;публицистический;При этом никогда не учитывалась инициатива противника: при задачах на атаку противник обозначался сплошной линией со стрелкой, а при задачах на оборону ― совсем не обозначался, как будто ему так и полагалось ― атаковать по желательным для нас направлениям.   [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 1-2 (1947-1953)] [омонимия не снята];AUX;NPRO
чувствую себя глупо.;будто;спросила у сотрудника крематория, как это ;1850;художественная;художественный;Чувствую себя глупо. Будто спросила у сотрудника крематория, как это такое большое тело поместилось в такой маленький кувшинчик.   [А. А. Потехин. Шуба овечья ― душа человечья (1854)] [омонимия не снята];ADVB;VERB
последний приезд вы вообще как;будто;были не в духе и даже ;1880;художественная;художественный;В последний приезд Вы вообще как будто были не в духе и даже не объяснили мне, почему графиня не может в этом году быть у нас. [А. А. Фет. Вне моды (1889)] [омонимия не снята];AUX;VERB
приобрела силу предрассудка философская концепция,;будто;эти правила суть отражение неких общих ;2000;нехудожественная;публицистический;В отношении природы правил логики сложилась и приобрела силу предрассудка философская концепция, будто эти правила суть отражение неких общих законов бытия. [А. А. Зиновьев. Комплексная логика // Вопросы философии, 2003, №1, 2003] [омонимия не снята];NOUN;ADJ
на черном поле дыма и;будто;улетел с ним…;1830;художественная;художественный;Первый подскакал к башне ( когда-то сторожевой, на углу этой горы стоящей) статный черкес, мелькнул на черном поле дыма и будто улетел с ним… [А. А. Бестужев-Марлинский. Письма из Дагестана (1831)] [омонимия не снята];AUX;VERB
третью надо начинать так, как;будто;сразу пишешь набело, а затем много ;1960;нехудожественная;деловой;Третью надо начинать так, как будто сразу пишешь набело, а затем много раз переписывать. [А. А. Крон. Моя анкета (1961)] [омонимия не снята];AUX;ADVB
да как;будто;в спажинки… а верней сказать, ― пожалуй, ;1910;художественная;художественный;Да как будто в спажинки… а верней сказать, ― пожалуй, после успеньева дня…   [А. А. Богданов. Под ласковым солнцем (1913)] [омонимия не снята];AUX;AUX
мертвецы, закутанные в снежные саваны,;будто;"простирая к нам оледенелые руки; кусты, ";1830;художественная;художественный;"Угрюмо стояли кругом купы елей, как мертвецы, закутанные в снежные саваны, будто простирая к нам оледенелые руки; кусты, опушенные клоками инея, сплетали на бледной поверхности поля тени свои; утлые, обгорелые пни, вея седыми космами, принимали мечтательные образы; но все это не носило на себе следа ноги или руки человеческой… [А. А. Бестужев-Марлинский. Cтрашное гаданье (1831)] [омонимия не снята]";NOUN;PRT_GRND
ты как;будто;задачу себе задала, во что бы ;1980;художественная;художественный;Ты как будто задачу себе задала, во что бы то ни стало, не дать мне выдти замуж, пока сама не выйдешь… [А. А. Образцов. Отцовская жилка (1980-1995)] [омонимия не снята];AUX;NOUN
меру любезен, результатом чего было,;будто;бы, появление на свет этого мальчика.  ;1893;нехудожественная;публицистический;Да- с, вашего сына,  ― повторила она и напомнила о своем первом визите, когда Александр Михайлович был с ней не в меру любезен, результатом чего было, будто бы, появление на свет этого мальчика.   [А. А. Нильский. Закулисная хроника (1893-1897)] [омонимия не снята];VERB;AUX
ощущение было,;будто;пули задевают волосы, даже пушок на ;2000;художественная;художественный;Ощущение было, будто пули задевают волосы, даже пушок на ушах. [А. А. Старобинец. Живые (2005)] [омонимия не снята];VERB;NOUN
тот же момент весла как;будто;уткнулись в резину.;1970;художественная;художественный;И в тот же момент весла как будто уткнулись в резину. [O. М. Куваев. Дом для бродяг (1970)] [омонимия не снята];AUX;VERB
не сказала, а привезла сюда,;будто;проводить.;1870;художественная;художественный;Я ей ничего не сказала, а привезла сюда, будто проводить. [А. А. Потехин. Выгодное предприятие (1877)] [омонимия не снята];ADVB;VERB
неё невроз сердца, и что;будто;бы эта болезнь несерьёзна: не велел ;1900;нехудожественная;публицистический;Доктор сказал Лене, что у неё невроз сердца, и что будто бы эта болезнь несерьёзна: не велел ей танцевать и волноваться, а так, позволил делать всё. [А. А. Аллендорф. Дневник (1906)] [омонимия не снята];AUX;AUX
как;будто;нехотя проговорила она, после минуты молчания.  ;1840;нехудожественная;публицистический;как будто нехотя проговорила она, после минуты молчания.   [А. А. Григорьев. Один из многих (1846)] [омонимия не снята];AUX;ADVB
но призрачно- странный и как;будто;другой: мне казалось, что он стал ;1900;художественная;художественный;Да, он, но призрачно- странный и как будто другой: мне казалось, что он стал гораздо меньше, и глаза его не так резко выступали на лице, у него было мягкое, доброе выражение, а не холодное и непреклонное, как только что на краю бездны…   [А. А. Богданов. Красная звезда (1908)] [омонимия не снята];AUX;ADJ
истосковавшийся по аристократическому кругу, который;будто;бы презирает, и бросающий женщину, которую ;1870;нехудожественная;разговорный;Между всеми русскими негодяями и дураками оказывается порядочный герой, истосковавшийся по аристократическому кругу, который будто бы презирает, и бросающий женщину, которую будто бы уважает и любит, только из-за того, что нанюхался волос женщины, которую с детства знает и признает окончательно для себя непригодной. [А. А. Фет. Письма Л. Н. Толстому (1876)] [омонимия не снята];ADJ;AUX
круг с такою свободою, как;будто;не состояла ни в какой органической ;1920;художественная;художественный;При этом сизая головка, перебиравшая перышки, все дальше и дальше совершала круг с такою свободою, как будто не состояла ни в какой органической связи с туловищем и так же свободно озирала и оправляла ожерелье на затылке, как и на груди. [А. А. Фадеев. Рождение Амгуньского полка (1923)] [омонимия не снята];AUX;AUX
заключается в положении о том,;будто;объективная действительность непосредственно и сразу влияет ;1990;нехудожественная;научный;Он пишет: « Современная буржуазная психология, как мне кажется, целиком базируется на предварительно не проверенной, критически не осознанной, догматически воспринятой предпосылке, смысл которой заключается в положении о том, будто объективная действительность непосредственно и сразу влияет на сознательную психику и в этой непосредственной связи определяется ее деятельность» ( Узнадзе, 1966. [А. А. Девяткин. Явление социальной установки в психологии XX века (1999)] [омонимия не снята];ADJ;ADJ
те, которые живут, как;будто;они смертны, ― безнадежны.;2010;нехудожественная;публицистический;Те, которые живут, как будто они смертны, ― безнадежны. [А. А. Данилова, Ксения Кнорре-Дмитриева. Татьяна Друбич: У меня нет сверхидеи, что я спасаю человечество // 2017] [омонимия не снята];AUX;NPRO
агрономов с представителями университетской науки!;будто;наука не одна! ;1890;нехудожественная;разговорный;агрономов с представителями университетской науки! Будто наука не одна!  [А. А. Измаильский. Письмо В. В. Докучаеву (1894)] [омонимия не снята];NOUN;NOUN
потом растерянно глядит на меня ―;будто;сам удивился тому, что сказал.  ;1850;художественная;художественный;Потом растерянно глядит на меня ― будто сам удивился тому, что сказал.   [А. А. Потехин. Шуба овечья ― душа человечья (1854)] [омонимия не снята];NPRO;ADJ
иногда за меня и как;будто;любит…  ;1860;художественная;художественный;Одна Лизанька еще вступается иногда за меня и как будто любит…   [А. А. Потехин. Брак по страсти (1860-1870)] [омонимия не снята];AUX;TRSH
грустно раздается намаз,;будто;поминка по ясном дне, отлетевшем в ;1830;художественная;художественный;Грустно раздается намаз, будто поминка по ясном дне, отлетевшем в вечность.   [А. А. Бестужев-Марлинский. Мулла-Нур (1836)] [омонимия не снята];NOUN;NOUN
власть, по их словам,;будто;бы захватила « небольшая группа политических утопистов», ;1947;нехудожественная;публицистический;Власть, по их словам, будто бы захватила « небольшая группа политических утопистов», представлявшихся « Горой» времен французской революции. [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 5 (1947-1953)] [омонимия не снята];NOUN;AUX
не могу согласиться с тем,;будто;восприятие является умственным действием.;1990;нехудожественная;научный;Имея в виду психологию актов Франца Брентано, которая стала предтечей феноменологии Гуссерля, Гибсон замечает, что « близкие идеи развивались в прошлом веке в психологии актов, но я не могу согласиться с тем, будто восприятие является умственным действием. [А. А. Девяткин. Явление социальной установки в психологии XX века (1999)] [омонимия не снята];AUX;NOUN
и бродячая жизнь как;будто;кончилась.;1957;нехудожественная;публицистический;и бродячая жизнь как будто кончилась. [А. А. Ахматова. Листки из дневника: воспоминания об О. Э. Мандельштаме (1957-1964)] [омонимия не снята];AUX;VERB
тартыге это не приятно, ― как;будто;он провинился в чем-нибудь дурном, и ;1910;художественная;художественный;Тартыге это не приятно, ― как будто он провинился в чем-нибудь дурном, и маленьким червячком сосет внутри желание расположить в свою пользу мужиков… [А. А. Богданов. Перед рассветом (1913)] [омонимия не снята];AUX;NPRO
"облиты божьей позолотой; море сверкает";будто;зеркало.;1830;художественная;художественный;"Горы облиты Божьей позолотой; море сверкает будто зеркало. [А. А. Бестужев-Марлинский. Мулла-Нур (1836)] [омонимия не снята]";VERB;NOUN
исключительно для нее самой, как;будто;бы в ней заключалась вся сущность ;1890;нехудожественная;публицистический;Видно, что во все времена и во все эпохи,  ― как только человек начнет с любовью смотреть на предмет или на мысль свою и воспроизводить ее не в соотношении к другим предметам, но исключительно для нее самой, как будто бы в ней заключалась вся сущность мира,  ― так непременно явится произведение, которое невольно притягивает к себе всякого, у кого есть сколько-нибудь живое чувство. [А. А. Фет. Ранние годы моей жизни (1891)] [омонимия не снята];AUX;AUX
появилось в его лице, как;будто;понял он душой какую-то большую и ;1900;художественная;художественный;Торжественное и светлое появилось в его лице, как будто понял он душой какую-то большую и новую правду, которой не знал раньше.   [А. А. Богданов. Смерти нет (1908)] [омонимия не снята];AUX;VERB
и действительно, маленькие крохалятки сначала;будто;испугались незнакомой им еще среды, все ;1840;нехудожественная;разговорный;И действительно, маленькие крохалятки сначала будто испугались незнакомой им еще среды, все жалобно запикали, а потом замолкли и начали плескаться и бить по воде куцыми крылышками…   [А. А. Фет. Письма И. П. Борисову (1849)] [омонимия не снята];ADVB;VERB
